# MAGICC 6 RCP 3PD,,,,,,,
# CO2 concentration (ppm),,,,,,,
year,value,vtag,ctag,units,type,scenario,model
2036,4.40E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2037,4.41E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2038,4.41E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2039,4.42E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2040,4.43E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2041,4.43E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2042,4.43E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2043,4.44E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2044,4.44E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2045,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2046,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2047,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2048,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2049,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2050,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2051,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2052,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2053,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2054,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2055,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2056,4.46E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2057,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2058,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2059,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2060,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2061,4.45E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2062,4.44E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2063,4.44E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2064,4.44E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2065,4.43E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2066,4.43E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2067,4.43E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2068,4.42E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2069,4.42E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2070,4.41E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2071,4.41E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2072,4.40E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2073,4.39E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2074,4.39E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2075,4.38E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2076,4.38E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2077,4.37E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2078,4.37E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2079,4.36E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2080,4.36E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2081,4.35E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2082,4.34E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2083,4.34E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2084,4.33E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2085,4.33E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2086,4.32E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2087,4.32E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2088,4.31E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2089,4.31E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2090,4.30E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2091,4.30E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2092,4.29E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2093,4.29E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2094,4.28E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2095,4.28E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2096,4.27E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2097,4.27E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2098,4.26E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2099,4.26E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2100,4.25E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2101,4.25E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2102,4.24E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2103,4.24E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2104,4.24E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2105,4.23E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2106,4.23E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2107,4.22E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2108,4.22E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2109,4.21E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2110,4.21E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2111,4.20E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2112,4.20E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2113,4.20E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2114,4.19E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2115,4.19E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2116,4.18E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2117,4.18E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2118,4.17E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2119,4.17E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2120,4.16E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2121,4.16E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2122,4.16E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2123,4.15E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2124,4.15E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2125,4.14E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2126,4.14E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2127,4.13E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2128,4.13E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2129,4.12E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2130,4.12E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2131,4.12E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2132,4.11E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2133,4.11E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2134,4.10E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2135,4.10E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2136,4.09E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2137,4.09E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2138,4.09E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2139,4.08E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2140,4.08E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2141,4.08E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2142,4.07E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2143,4.07E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2144,4.06E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2145,4.06E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2146,4.06E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2147,4.05E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2148,4.05E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2149,4.05E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2150,4.04E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2151,4.04E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2152,4.04E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2153,4.03E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2154,4.03E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2155,4.03E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2156,4.02E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2157,4.02E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2158,4.02E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2159,4.01E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2160,4.01E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2161,4.01E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2162,4.00E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2163,4.00E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2164,4.00E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2165,3.99E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2166,3.99E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2167,3.99E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2168,3.98E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2169,3.98E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2170,3.98E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2171,3.97E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2172,3.97E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2173,3.97E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2174,3.97E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2175,3.96E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2176,3.96E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2177,3.96E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2178,3.95E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2179,3.95E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2180,3.95E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2181,3.94E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2182,3.94E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2183,3.94E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2184,3.94E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2185,3.93E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2186,3.93E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2187,3.93E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2188,3.92E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2189,3.92E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2190,3.92E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2191,3.92E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2192,3.91E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2193,3.91E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2194,3.91E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2195,3.91E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2196,3.90E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2197,3.90E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2198,3.90E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2199,3.89E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2200,3.89E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2201,3.89E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2202,3.89E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2203,3.88E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2204,3.88E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2205,3.88E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2206,3.88E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2207,3.87E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2208,3.87E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2209,3.87E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2210,3.87E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2211,3.86E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2212,3.86E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2213,3.86E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2214,3.86E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2215,3.85E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2216,3.85E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2217,3.85E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2218,3.85E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2219,3.84E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2220,3.84E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2221,3.84E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2222,3.84E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2223,3.83E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2224,3.83E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2225,3.83E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2226,3.83E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2227,3.82E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2228,3.82E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2229,3.82E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2230,3.82E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2231,3.81E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2232,3.81E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2233,3.81E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2234,3.81E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2235,3.80E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2236,3.80E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2237,3.80E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2238,3.80E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2239,3.80E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2240,3.79E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2241,3.79E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2242,3.79E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2243,3.79E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2244,3.78E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2245,3.78E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2246,3.78E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2247,3.78E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2248,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2249,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2250,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2251,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2252,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2253,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2254,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2255,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2256,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2257,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2258,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2259,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2260,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2261,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2262,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2263,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2264,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2265,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2266,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2267,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2268,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2269,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2270,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2271,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2272,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2273,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2274,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2275,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2276,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2277,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2278,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2279,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2280,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2281,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2282,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2283,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2284,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2285,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2286,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2287,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2288,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2289,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2290,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2291,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2292,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2293,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2294,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2295,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2296,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2297,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2298,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2299,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
2300,3.77E+02,atmos_CO2,carbon_cycle,ppmv CO2,Simulated,rcp26,MAGICC6
