"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2057,"Simulated","PgC/yr","global",16.8138237308168
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2058,"Simulated","PgC/yr","global",15.8109333792062
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2059,"Simulated","PgC/yr","global",15.7005926459658
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2060,"Simulated","PgC/yr","global",15.8805800543242
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2061,"Simulated","PgC/yr","global",15.8033042437719
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2062,"Simulated","PgC/yr","global",15.5651666879265
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2063,"Simulated","PgC/yr","global",16.4421314841
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2064,"Simulated","PgC/yr","global",16.7621838002436
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2065,"Simulated","PgC/yr","global",15.8799173472176
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2066,"Simulated","PgC/yr","global",15.5810204347459
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2067,"Simulated","PgC/yr","global",16.4114932859857
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2068,"Simulated","PgC/yr","global",15.2489289395
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2069,"Simulated","PgC/yr","global",15.2441587289263
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2070,"Simulated","PgC/yr","global",15.7981978774195
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2071,"Simulated","PgC/yr","global",14.6647430206261
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2072,"Simulated","PgC/yr","global",14.7727946930879
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2073,"Simulated","PgC/yr","global",15.0051151532203
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2074,"Simulated","PgC/yr","global",14.7753766896165
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2075,"Simulated","PgC/yr","global",14.8848418170906
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2076,"Simulated","PgC/yr","global",14.4585834837844
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2077,"Simulated","PgC/yr","global",13.6501608508846
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2078,"Simulated","PgC/yr","global",12.611316237631
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2079,"Simulated","PgC/yr","global",13.1156555546166
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2080,"Simulated","PgC/yr","global",13.9629874185282
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2081,"Simulated","PgC/yr","global",12.3051103380856
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2082,"Simulated","PgC/yr","global",12.5614755408447
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2083,"Simulated","PgC/yr","global",12.8271362512554
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2084,"Simulated","PgC/yr","global",13.6645867360155
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2085,"Simulated","PgC/yr","global",12.321208998401
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2086,"Simulated","PgC/yr","global",12.4951167893906
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2087,"Simulated","PgC/yr","global",13.2923022148316
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2088,"Simulated","PgC/yr","global",13.3657458495069
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2089,"Simulated","PgC/yr","global",12.9242356482993
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2090,"Simulated","PgC/yr","global",12.4710416326696
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2091,"Simulated","PgC/yr","global",12.8438944171937
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2092,"Simulated","PgC/yr","global",12.8324219006897
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2093,"Simulated","PgC/yr","global",13.1499946677801
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2094,"Simulated","PgC/yr","global",12.355007060835
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2095,"Simulated","PgC/yr","global",11.6084274867622
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2096,"Simulated","PgC/yr","global",13.1544127151571
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2097,"Simulated","PgC/yr","global",12.4239334021415
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2098,"Simulated","PgC/yr","global",12.7809788613584
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2099,"Simulated","PgC/yr","global",12.6587174039091
"BNU-ESM","fgco2","ocean","fgco2","rcp45",2100,"Simulated","PgC/yr","global",12.4175720542154
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2006,"Simulated","PgC/yr","HL",7.32413506452735
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2007,"Simulated","PgC/yr","HL",7.53754769069162
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2008,"Simulated","PgC/yr","HL",7.00327162971547
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2009,"Simulated","PgC/yr","HL",7.4575781099894
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2010,"Simulated","PgC/yr","HL",7.77006809277589
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2011,"Simulated","PgC/yr","HL",8.40554742736923
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2012,"Simulated","PgC/yr","HL",8.7205822828301
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2013,"Simulated","PgC/yr","HL",8.16620484158611
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2014,"Simulated","PgC/yr","HL",7.73214128066091
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2015,"Simulated","PgC/yr","HL",7.56482510236053
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2016,"Simulated","PgC/yr","HL",8.56243500618971
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2017,"Simulated","PgC/yr","HL",8.32367273063824
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2018,"Simulated","PgC/yr","HL",7.69641681664455
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2019,"Simulated","PgC/yr","HL",8.08357715694479
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2020,"Simulated","PgC/yr","HL",8.32972211095543
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2021,"Simulated","PgC/yr","HL",8.8108021237703
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2022,"Simulated","PgC/yr","HL",7.78610163985899
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2023,"Simulated","PgC/yr","HL",8.58859142833798
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2024,"Simulated","PgC/yr","HL",8.76622014407192
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2025,"Simulated","PgC/yr","HL",8.6019555483555
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2026,"Simulated","PgC/yr","HL",8.18720357962678
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2027,"Simulated","PgC/yr","HL",8.06271712720339
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2028,"Simulated","PgC/yr","HL",8.39497162724521
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2029,"Simulated","PgC/yr","HL",8.38894489318096
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2030,"Simulated","PgC/yr","HL",8.29630756473918
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2031,"Simulated","PgC/yr","HL",8.95232421996948
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2032,"Simulated","PgC/yr","HL",8.69567989693851
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2033,"Simulated","PgC/yr","HL",8.96844269050112
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2034,"Simulated","PgC/yr","HL",8.30352888864613
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2035,"Simulated","PgC/yr","HL",8.38370794718807
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2036,"Simulated","PgC/yr","HL",8.93099994204277
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2037,"Simulated","PgC/yr","HL",8.90520585994157
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2038,"Simulated","PgC/yr","HL",7.8561974542784
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2039,"Simulated","PgC/yr","HL",9.65568852853875
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2040,"Simulated","PgC/yr","HL",8.50388311920759
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2041,"Simulated","PgC/yr","HL",7.93777774972114
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2042,"Simulated","PgC/yr","HL",8.55900692965058
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2043,"Simulated","PgC/yr","HL",9.28298215917888
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2044,"Simulated","PgC/yr","HL",8.89594637326982
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2045,"Simulated","PgC/yr","HL",8.82504944765258
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2046,"Simulated","PgC/yr","HL",9.6739923624793
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2047,"Simulated","PgC/yr","HL",8.76625694423295
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2048,"Simulated","PgC/yr","HL",9.36090791555307
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2049,"Simulated","PgC/yr","HL",9.70823632770956
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2050,"Simulated","PgC/yr","HL",8.2735735575668
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2051,"Simulated","PgC/yr","HL",8.54376317063885
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2052,"Simulated","PgC/yr","HL",8.99858768394883
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2053,"Simulated","PgC/yr","HL",9.241092252799
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2054,"Simulated","PgC/yr","HL",8.38667177554188
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2055,"Simulated","PgC/yr","HL",8.23058813870085
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2056,"Simulated","PgC/yr","HL",9.58857635794447
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2057,"Simulated","PgC/yr","HL",9.60239906458408
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2058,"Simulated","PgC/yr","HL",9.14485983170265
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2059,"Simulated","PgC/yr","HL",8.63036527267152
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2060,"Simulated","PgC/yr","HL",8.86900582461343
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2061,"Simulated","PgC/yr","HL",8.95238649716508
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2062,"Simulated","PgC/yr","HL",8.1691969777561
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2063,"Simulated","PgC/yr","HL",8.85985107686154
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2064,"Simulated","PgC/yr","HL",9.03434328656298
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2065,"Simulated","PgC/yr","HL",9.20032616672139
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2066,"Simulated","PgC/yr","HL",8.68107872535401
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2067,"Simulated","PgC/yr","HL",9.09084285687221
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2068,"Simulated","PgC/yr","HL",8.52903744466317
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2069,"Simulated","PgC/yr","HL",9.25551508514158
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2070,"Simulated","PgC/yr","HL",8.79106025276792
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2071,"Simulated","PgC/yr","HL",8.8951141234742
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2072,"Simulated","PgC/yr","HL",8.37651210031568
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2073,"Simulated","PgC/yr","HL",9.56582253530077
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2074,"Simulated","PgC/yr","HL",8.91082496145286
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2075,"Simulated","PgC/yr","HL",8.31783565894238
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2076,"Simulated","PgC/yr","HL",9.28455041219513
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2077,"Simulated","PgC/yr","HL",8.12533967815187
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2078,"Simulated","PgC/yr","HL",7.98702202674401
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2079,"Simulated","PgC/yr","HL",7.67213437192725
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2080,"Simulated","PgC/yr","HL",8.9298591370508
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2081,"Simulated","PgC/yr","HL",8.00286024989547
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2082,"Simulated","PgC/yr","HL",8.24504777120446
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2083,"Simulated","PgC/yr","HL",8.01074114591937
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2084,"Simulated","PgC/yr","HL",8.49099173972023
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2085,"Simulated","PgC/yr","HL",8.38776728802796
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2086,"Simulated","PgC/yr","HL",8.01046089853921
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2087,"Simulated","PgC/yr","HL",8.21422622095009
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2088,"Simulated","PgC/yr","HL",8.31491429231283
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2089,"Simulated","PgC/yr","HL",8.48170960679554
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2090,"Simulated","PgC/yr","HL",7.76977369148765
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2091,"Simulated","PgC/yr","HL",8.08780068311852
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2092,"Simulated","PgC/yr","HL",7.86438407471702
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2093,"Simulated","PgC/yr","HL",8.75852324885318
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2094,"Simulated","PgC/yr","HL",8.07677478871727
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2095,"Simulated","PgC/yr","HL",7.67882350889006
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2096,"Simulated","PgC/yr","HL",8.44711179386306
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2097,"Simulated","PgC/yr","HL",8.00427564070436
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2098,"Simulated","PgC/yr","HL",9.13754509200231
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2099,"Simulated","PgC/yr","HL",8.06782951880509
"BNU-ESM","fgco2","ocean","fgco2_HL","rcp45",2100,"Simulated","PgC/yr","HL",8.22557199367415
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2006,"Simulated","PgC/yr","LL",4.80483543305171
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2007,"Simulated","PgC/yr","LL",5.79374594897421
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2008,"Simulated","PgC/yr","LL",5.7614276128396
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2009,"Simulated","PgC/yr","LL",5.07078870945733
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2010,"Simulated","PgC/yr","LL",5.74082594180505
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2011,"Simulated","PgC/yr","LL",5.89288432603197
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2012,"Simulated","PgC/yr","LL",5.93654906378337
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2013,"Simulated","PgC/yr","LL",5.5665438426009
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2014,"Simulated","PgC/yr","LL",5.5805110772006
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2015,"Simulated","PgC/yr","LL",6.22772373995058
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2016,"Simulated","PgC/yr","LL",5.96849581877108
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2017,"Simulated","PgC/yr","LL",5.63972424592148
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2018,"Simulated","PgC/yr","LL",6.07567853236008
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2019,"Simulated","PgC/yr","LL",6.96190747369288
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2020,"Simulated","PgC/yr","LL",6.86157265804866
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2021,"Simulated","PgC/yr","LL",7.34738338368998
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2022,"Simulated","PgC/yr","LL",6.38178365524891
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2023,"Simulated","PgC/yr","LL",6.11091681112421
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2024,"Simulated","PgC/yr","LL",6.14356983382375
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2025,"Simulated","PgC/yr","LL",6.12017076287833
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2026,"Simulated","PgC/yr","LL",6.1262148860018
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2027,"Simulated","PgC/yr","LL",7.05719959058115
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2028,"Simulated","PgC/yr","LL",6.85266788715953
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2029,"Simulated","PgC/yr","LL",7.25278172254984
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2030,"Simulated","PgC/yr","LL",7.07489054263168
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2031,"Simulated","PgC/yr","LL",6.86985944468994
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2032,"Simulated","PgC/yr","LL",6.84735111436616
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2033,"Simulated","PgC/yr","LL",6.45834518347353
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2034,"Simulated","PgC/yr","LL",7.923074581644
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2035,"Simulated","PgC/yr","LL",7.92939936712311
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2036,"Simulated","PgC/yr","LL",8.00061776928152
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2037,"Simulated","PgC/yr","LL",6.79370639219418
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2038,"Simulated","PgC/yr","LL",7.47791641466966
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2039,"Simulated","PgC/yr","LL",7.03414179451887
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2040,"Simulated","PgC/yr","LL",7.34329203808318
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2041,"Simulated","PgC/yr","LL",7.34381119755792
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2042,"Simulated","PgC/yr","LL",8.42952650822911
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2043,"Simulated","PgC/yr","LL",8.65790924122519
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2044,"Simulated","PgC/yr","LL",7.45214686683321
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2045,"Simulated","PgC/yr","LL",7.41748572474406
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2046,"Simulated","PgC/yr","LL",7.84784916435184
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2047,"Simulated","PgC/yr","LL",7.83774136655804
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2048,"Simulated","PgC/yr","LL",7.71949686669881
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2049,"Simulated","PgC/yr","LL",7.7239215812069
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2050,"Simulated","PgC/yr","LL",7.73619034737273
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2051,"Simulated","PgC/yr","LL",7.55525009378819
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2052,"Simulated","PgC/yr","LL",8.39748224613193
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2053,"Simulated","PgC/yr","LL",8.03495213078759
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2054,"Simulated","PgC/yr","LL",7.56062879677271
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2055,"Simulated","PgC/yr","LL",8.07628592155722
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2056,"Simulated","PgC/yr","LL",7.55472829898616
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2057,"Simulated","PgC/yr","LL",7.31426390806135
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2058,"Simulated","PgC/yr","LL",6.7645688960901
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2059,"Simulated","PgC/yr","LL",7.16104334450264
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2060,"Simulated","PgC/yr","LL",7.1055986937964
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2061,"Simulated","PgC/yr","LL",6.94644864385102
"BNU-ESM","fgco2","ocean","fgco2_LL","rcp45",2062,"Simulated","PgC/yr","LL",7.48000227621412
