"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"bcc-csm1-1","tas","temperature","tgav","rcp45",2038,"Simulated","C","global",15.7215
"bcc-csm1-1","tas","temperature","tgav","rcp45",2039,"Simulated","C","global",15.8038
"bcc-csm1-1","tas","temperature","tgav","rcp45",2040,"Simulated","C","global",15.8899
"bcc-csm1-1","tas","temperature","tgav","rcp45",2041,"Simulated","C","global",15.8237
"bcc-csm1-1","tas","temperature","tgav","rcp45",2042,"Simulated","C","global",15.8542
"bcc-csm1-1","tas","temperature","tgav","rcp45",2043,"Simulated","C","global",15.8492
"bcc-csm1-1","tas","temperature","tgav","rcp45",2044,"Simulated","C","global",15.7928
"bcc-csm1-1","tas","temperature","tgav","rcp45",2045,"Simulated","C","global",15.6604
"bcc-csm1-1","tas","temperature","tgav","rcp45",2046,"Simulated","C","global",15.8135
"bcc-csm1-1","tas","temperature","tgav","rcp45",2047,"Simulated","C","global",15.9641
"bcc-csm1-1","tas","temperature","tgav","rcp45",2048,"Simulated","C","global",15.7692
"bcc-csm1-1","tas","temperature","tgav","rcp45",2049,"Simulated","C","global",15.8013
"bcc-csm1-1","tas","temperature","tgav","rcp45",2050,"Simulated","C","global",15.884
"bcc-csm1-1","tas","temperature","tgav","rcp45",2051,"Simulated","C","global",15.9195
"bcc-csm1-1","tas","temperature","tgav","rcp45",2052,"Simulated","C","global",15.9205
"bcc-csm1-1","tas","temperature","tgav","rcp45",2053,"Simulated","C","global",15.8524
"bcc-csm1-1","tas","temperature","tgav","rcp45",2054,"Simulated","C","global",15.9584
"bcc-csm1-1","tas","temperature","tgav","rcp45",2055,"Simulated","C","global",16.0799
"bcc-csm1-1","tas","temperature","tgav","rcp45",2056,"Simulated","C","global",16.0887
"bcc-csm1-1","tas","temperature","tgav","rcp45",2057,"Simulated","C","global",16.0466
"bcc-csm1-1","tas","temperature","tgav","rcp45",2058,"Simulated","C","global",16.0091
"bcc-csm1-1","tas","temperature","tgav","rcp45",2059,"Simulated","C","global",16.0391
"bcc-csm1-1","tas","temperature","tgav","rcp45",2060,"Simulated","C","global",15.937
"bcc-csm1-1","tas","temperature","tgav","rcp45",2061,"Simulated","C","global",16.0576
"bcc-csm1-1","tas","temperature","tgav","rcp45",2062,"Simulated","C","global",16.0756
"bcc-csm1-1","tas","temperature","tgav","rcp45",2063,"Simulated","C","global",16.0564
"bcc-csm1-1","tas","temperature","tgav","rcp45",2064,"Simulated","C","global",16.003
"bcc-csm1-1","tas","temperature","tgav","rcp45",2065,"Simulated","C","global",16.0928
"bcc-csm1-1","tas","temperature","tgav","rcp45",2066,"Simulated","C","global",16.1801
"bcc-csm1-1","tas","temperature","tgav","rcp45",2067,"Simulated","C","global",16.1362
"bcc-csm1-1","tas","temperature","tgav","rcp45",2068,"Simulated","C","global",16.1696
"bcc-csm1-1","tas","temperature","tgav","rcp45",2069,"Simulated","C","global",16.1295
"bcc-csm1-1","tas","temperature","tgav","rcp45",2070,"Simulated","C","global",16.1061
"bcc-csm1-1","tas","temperature","tgav","rcp45",2071,"Simulated","C","global",16.0854
"bcc-csm1-1","tas","temperature","tgav","rcp45",2072,"Simulated","C","global",16.0749
"bcc-csm1-1","tas","temperature","tgav","rcp45",2073,"Simulated","C","global",16.0697
"bcc-csm1-1","tas","temperature","tgav","rcp45",2074,"Simulated","C","global",16.0557
"bcc-csm1-1","tas","temperature","tgav","rcp45",2075,"Simulated","C","global",16.2638
"bcc-csm1-1","tas","temperature","tgav","rcp45",2076,"Simulated","C","global",16.3197
"bcc-csm1-1","tas","temperature","tgav","rcp45",2077,"Simulated","C","global",16.1534
"bcc-csm1-1","tas","temperature","tgav","rcp45",2078,"Simulated","C","global",16.2204
"bcc-csm1-1","tas","temperature","tgav","rcp45",2079,"Simulated","C","global",16.2601
"bcc-csm1-1","tas","temperature","tgav","rcp45",2080,"Simulated","C","global",16.2985
"bcc-csm1-1","tas","temperature","tgav","rcp45",2081,"Simulated","C","global",16.3945000000001
"bcc-csm1-1","tas","temperature","tgav","rcp45",2082,"Simulated","C","global",16.4619
"bcc-csm1-1","tas","temperature","tgav","rcp45",2083,"Simulated","C","global",16.3367
"bcc-csm1-1","tas","temperature","tgav","rcp45",2084,"Simulated","C","global",16.3021
"bcc-csm1-1","tas","temperature","tgav","rcp45",2085,"Simulated","C","global",16.4767000000001
"bcc-csm1-1","tas","temperature","tgav","rcp45",2086,"Simulated","C","global",16.4419
"bcc-csm1-1","tas","temperature","tgav","rcp45",2087,"Simulated","C","global",16.2743
"bcc-csm1-1","tas","temperature","tgav","rcp45",2088,"Simulated","C","global",16.3551
"bcc-csm1-1","tas","temperature","tgav","rcp45",2089,"Simulated","C","global",16.3096
"bcc-csm1-1","tas","temperature","tgav","rcp45",2090,"Simulated","C","global",16.4094
"bcc-csm1-1","tas","temperature","tgav","rcp45",2091,"Simulated","C","global",16.4431
"bcc-csm1-1","tas","temperature","tgav","rcp45",2092,"Simulated","C","global",16.1944
"bcc-csm1-1","tas","temperature","tgav","rcp45",2093,"Simulated","C","global",16.2412
"bcc-csm1-1","tas","temperature","tgav","rcp45",2094,"Simulated","C","global",16.324
"bcc-csm1-1","tas","temperature","tgav","rcp45",2095,"Simulated","C","global",16.2105
"bcc-csm1-1","tas","temperature","tgav","rcp45",2096,"Simulated","C","global",16.1432
"bcc-csm1-1","tas","temperature","tgav","rcp45",2097,"Simulated","C","global",16.2302
"bcc-csm1-1","tas","temperature","tgav","rcp45",2098,"Simulated","C","global",16.1839000000001
"bcc-csm1-1","tas","temperature","tgav","rcp45",2099,"Simulated","C","global",16.221
"bcc-csm1-1","tas","temperature","tgav","rcp45",2100,"Simulated","C","global",16.2922
"bcc-csm1-1","tas","temperature","tgav","rcp45",2101,"Simulated","C","global",16.3494
"bcc-csm1-1","tas","temperature","tgav","rcp45",2102,"Simulated","C","global",16.4057
"bcc-csm1-1","tas","temperature","tgav","rcp45",2103,"Simulated","C","global",16.4344
"bcc-csm1-1","tas","temperature","tgav","rcp45",2104,"Simulated","C","global",16.4125
"bcc-csm1-1","tas","temperature","tgav","rcp45",2105,"Simulated","C","global",16.4465
"bcc-csm1-1","tas","temperature","tgav","rcp45",2106,"Simulated","C","global",16.4791
"bcc-csm1-1","tas","temperature","tgav","rcp45",2107,"Simulated","C","global",16.4919
"bcc-csm1-1","tas","temperature","tgav","rcp45",2108,"Simulated","C","global",16.5761
"bcc-csm1-1","tas","temperature","tgav","rcp45",2109,"Simulated","C","global",16.4141
"bcc-csm1-1","tas","temperature","tgav","rcp45",2110,"Simulated","C","global",16.3549
"bcc-csm1-1","tas","temperature","tgav","rcp45",2111,"Simulated","C","global",16.453
"bcc-csm1-1","tas","temperature","tgav","rcp45",2112,"Simulated","C","global",16.4024
"bcc-csm1-1","tas","temperature","tgav","rcp45",2113,"Simulated","C","global",16.4541
"bcc-csm1-1","tas","temperature","tgav","rcp45",2114,"Simulated","C","global",16.3603
"bcc-csm1-1","tas","temperature","tgav","rcp45",2115,"Simulated","C","global",16.4627
"bcc-csm1-1","tas","temperature","tgav","rcp45",2116,"Simulated","C","global",16.3919
"bcc-csm1-1","tas","temperature","tgav","rcp45",2117,"Simulated","C","global",16.3948
"bcc-csm1-1","tas","temperature","tgav","rcp45",2118,"Simulated","C","global",16.3703
"bcc-csm1-1","tas","temperature","tgav","rcp45",2119,"Simulated","C","global",16.3834
"bcc-csm1-1","tas","temperature","tgav","rcp45",2120,"Simulated","C","global",16.4788
"bcc-csm1-1","tas","temperature","tgav","rcp45",2121,"Simulated","C","global",16.4458
"bcc-csm1-1","tas","temperature","tgav","rcp45",2122,"Simulated","C","global",16.433
"bcc-csm1-1","tas","temperature","tgav","rcp45",2123,"Simulated","C","global",16.3522
"bcc-csm1-1","tas","temperature","tgav","rcp45",2124,"Simulated","C","global",16.3557
"bcc-csm1-1","tas","temperature","tgav","rcp45",2125,"Simulated","C","global",16.387
"bcc-csm1-1","tas","temperature","tgav","rcp45",2126,"Simulated","C","global",16.3885
"bcc-csm1-1","tas","temperature","tgav","rcp45",2127,"Simulated","C","global",16.501
"bcc-csm1-1","tas","temperature","tgav","rcp45",2128,"Simulated","C","global",16.5455
"bcc-csm1-1","tas","temperature","tgav","rcp45",2129,"Simulated","C","global",16.5702
"bcc-csm1-1","tas","temperature","tgav","rcp45",2130,"Simulated","C","global",16.5573
"bcc-csm1-1","tas","temperature","tgav","rcp45",2131,"Simulated","C","global",16.6686
"bcc-csm1-1","tas","temperature","tgav","rcp45",2132,"Simulated","C","global",16.5755
"bcc-csm1-1","tas","temperature","tgav","rcp45",2133,"Simulated","C","global",16.551
"bcc-csm1-1","tas","temperature","tgav","rcp45",2134,"Simulated","C","global",16.5631
"bcc-csm1-1","tas","temperature","tgav","rcp45",2135,"Simulated","C","global",16.6194
"bcc-csm1-1","tas","temperature","tgav","rcp45",2136,"Simulated","C","global",16.6542
"bcc-csm1-1","tas","temperature","tgav","rcp45",2137,"Simulated","C","global",16.4538
"bcc-csm1-1","tas","temperature","tgav","rcp45",2138,"Simulated","C","global",16.5443
"bcc-csm1-1","tas","temperature","tgav","rcp45",2139,"Simulated","C","global",16.4381
"bcc-csm1-1","tas","temperature","tgav","rcp45",2140,"Simulated","C","global",16.4975
"bcc-csm1-1","tas","temperature","tgav","rcp45",2141,"Simulated","C","global",16.5219
"bcc-csm1-1","tas","temperature","tgav","rcp45",2142,"Simulated","C","global",16.6043
"bcc-csm1-1","tas","temperature","tgav","rcp45",2143,"Simulated","C","global",16.6517
"bcc-csm1-1","tas","temperature","tgav","rcp45",2144,"Simulated","C","global",16.661
"bcc-csm1-1","tas","temperature","tgav","rcp45",2145,"Simulated","C","global",16.6146
"bcc-csm1-1","tas","temperature","tgav","rcp45",2146,"Simulated","C","global",16.5204
"bcc-csm1-1","tas","temperature","tgav","rcp45",2147,"Simulated","C","global",16.4912
"bcc-csm1-1","tas","temperature","tgav","rcp45",2148,"Simulated","C","global",16.6025
"bcc-csm1-1","tas","temperature","tgav","rcp45",2149,"Simulated","C","global",16.6167
"bcc-csm1-1","tas","temperature","tgav","rcp45",2150,"Simulated","C","global",16.5856
"bcc-csm1-1","tas","temperature","tgav","rcp45",2151,"Simulated","C","global",16.5906
"bcc-csm1-1","tas","temperature","tgav","rcp45",2152,"Simulated","C","global",16.6432
"bcc-csm1-1","tas","temperature","tgav","rcp45",2153,"Simulated","C","global",16.6904
"bcc-csm1-1","tas","temperature","tgav","rcp45",2154,"Simulated","C","global",16.662
"bcc-csm1-1","tas","temperature","tgav","rcp45",2155,"Simulated","C","global",16.529
"bcc-csm1-1","tas","temperature","tgav","rcp45",2156,"Simulated","C","global",16.5857
"bcc-csm1-1","tas","temperature","tgav","rcp45",2157,"Simulated","C","global",16.5126
"bcc-csm1-1","tas","temperature","tgav","rcp45",2158,"Simulated","C","global",16.5837
"bcc-csm1-1","tas","temperature","tgav","rcp45",2159,"Simulated","C","global",16.5104
"bcc-csm1-1","tas","temperature","tgav","rcp45",2160,"Simulated","C","global",16.4713
"bcc-csm1-1","tas","temperature","tgav","rcp45",2161,"Simulated","C","global",16.604
"bcc-csm1-1","tas","temperature","tgav","rcp45",2162,"Simulated","C","global",16.612
"bcc-csm1-1","tas","temperature","tgav","rcp45",2163,"Simulated","C","global",16.6845
"bcc-csm1-1","tas","temperature","tgav","rcp45",2164,"Simulated","C","global",16.7111
"bcc-csm1-1","tas","temperature","tgav","rcp45",2165,"Simulated","C","global",16.572
"bcc-csm1-1","tas","temperature","tgav","rcp45",2166,"Simulated","C","global",16.5328
"bcc-csm1-1","tas","temperature","tgav","rcp45",2167,"Simulated","C","global",16.5998
"bcc-csm1-1","tas","temperature","tgav","rcp45",2168,"Simulated","C","global",16.5197
"bcc-csm1-1","tas","temperature","tgav","rcp45",2169,"Simulated","C","global",16.5966
"bcc-csm1-1","tas","temperature","tgav","rcp45",2170,"Simulated","C","global",16.5934
"bcc-csm1-1","tas","temperature","tgav","rcp45",2171,"Simulated","C","global",16.6376
"bcc-csm1-1","tas","temperature","tgav","rcp45",2172,"Simulated","C","global",16.5726
"bcc-csm1-1","tas","temperature","tgav","rcp45",2173,"Simulated","C","global",16.5509
"bcc-csm1-1","tas","temperature","tgav","rcp45",2174,"Simulated","C","global",16.5267
"bcc-csm1-1","tas","temperature","tgav","rcp45",2175,"Simulated","C","global",16.6587
"bcc-csm1-1","tas","temperature","tgav","rcp45",2176,"Simulated","C","global",16.6972
"bcc-csm1-1","tas","temperature","tgav","rcp45",2177,"Simulated","C","global",16.6042
"bcc-csm1-1","tas","temperature","tgav","rcp45",2178,"Simulated","C","global",16.6039
"bcc-csm1-1","tas","temperature","tgav","rcp45",2179,"Simulated","C","global",16.6291000000001
"bcc-csm1-1","tas","temperature","tgav","rcp45",2180,"Simulated","C","global",16.6355
"bcc-csm1-1","tas","temperature","tgav","rcp45",2181,"Simulated","C","global",16.5462
"bcc-csm1-1","tas","temperature","tgav","rcp45",2182,"Simulated","C","global",16.6553
"bcc-csm1-1","tas","temperature","tgav","rcp45",2183,"Simulated","C","global",16.6221
"bcc-csm1-1","tas","temperature","tgav","rcp45",2184,"Simulated","C","global",16.6004
"bcc-csm1-1","tas","temperature","tgav","rcp45",2185,"Simulated","C","global",16.6582
"bcc-csm1-1","tas","temperature","tgav","rcp45",2186,"Simulated","C","global",16.643
"bcc-csm1-1","tas","temperature","tgav","rcp45",2187,"Simulated","C","global",16.7223
"bcc-csm1-1","tas","temperature","tgav","rcp45",2188,"Simulated","C","global",16.576
"bcc-csm1-1","tas","temperature","tgav","rcp45",2189,"Simulated","C","global",16.5414
"bcc-csm1-1","tas","temperature","tgav","rcp45",2190,"Simulated","C","global",16.6638
"bcc-csm1-1","tas","temperature","tgav","rcp45",2191,"Simulated","C","global",16.5931
"bcc-csm1-1","tas","temperature","tgav","rcp45",2192,"Simulated","C","global",16.6921
"bcc-csm1-1","tas","temperature","tgav","rcp45",2193,"Simulated","C","global",16.5909
"bcc-csm1-1","tas","temperature","tgav","rcp45",2194,"Simulated","C","global",16.63
"bcc-csm1-1","tas","temperature","tgav","rcp45",2195,"Simulated","C","global",16.643
"bcc-csm1-1","tas","temperature","tgav","rcp45",2196,"Simulated","C","global",16.8538
"bcc-csm1-1","tas","temperature","tgav","rcp45",2197,"Simulated","C","global",16.7592
"bcc-csm1-1","tas","temperature","tgav","rcp45",2198,"Simulated","C","global",16.7353
"bcc-csm1-1","tas","temperature","tgav","rcp45",2199,"Simulated","C","global",16.763
"bcc-csm1-1","tas","temperature","tgav","rcp45",2200,"Simulated","C","global",16.7398
"bcc-csm1-1","tas","temperature","tgav","rcp45",2201,"Simulated","C","global",16.7543
"bcc-csm1-1","tas","temperature","tgav","rcp45",2202,"Simulated","C","global",16.7547
"bcc-csm1-1","tas","temperature","tgav","rcp45",2203,"Simulated","C","global",16.5722
"bcc-csm1-1","tas","temperature","tgav","rcp45",2204,"Simulated","C","global",16.7289
"bcc-csm1-1","tas","temperature","tgav","rcp45",2205,"Simulated","C","global",16.7319
"bcc-csm1-1","tas","temperature","tgav","rcp45",2206,"Simulated","C","global",16.6799
"bcc-csm1-1","tas","temperature","tgav","rcp45",2207,"Simulated","C","global",16.7381
"bcc-csm1-1","tas","temperature","tgav","rcp45",2208,"Simulated","C","global",16.6645
"bcc-csm1-1","tas","temperature","tgav","rcp45",2209,"Simulated","C","global",16.6465
"bcc-csm1-1","tas","temperature","tgav","rcp45",2210,"Simulated","C","global",16.6636
"bcc-csm1-1","tas","temperature","tgav","rcp45",2211,"Simulated","C","global",16.6459
"bcc-csm1-1","tas","temperature","tgav","rcp45",2212,"Simulated","C","global",16.6598
"bcc-csm1-1","tas","temperature","tgav","rcp45",2213,"Simulated","C","global",16.8028
"bcc-csm1-1","tas","temperature","tgav","rcp45",2214,"Simulated","C","global",16.6976
"bcc-csm1-1","tas","temperature","tgav","rcp45",2215,"Simulated","C","global",16.5637
"bcc-csm1-1","tas","temperature","tgav","rcp45",2216,"Simulated","C","global",16.6329
"bcc-csm1-1","tas","temperature","tgav","rcp45",2217,"Simulated","C","global",16.739
"bcc-csm1-1","tas","temperature","tgav","rcp45",2218,"Simulated","C","global",16.6769
"bcc-csm1-1","tas","temperature","tgav","rcp45",2219,"Simulated","C","global",16.8165
"bcc-csm1-1","tas","temperature","tgav","rcp45",2220,"Simulated","C","global",16.777
"bcc-csm1-1","tas","temperature","tgav","rcp45",2221,"Simulated","C","global",16.7289
"bcc-csm1-1","tas","temperature","tgav","rcp45",2222,"Simulated","C","global",16.7142
"bcc-csm1-1","tas","temperature","tgav","rcp45",2223,"Simulated","C","global",16.8304
"bcc-csm1-1","tas","temperature","tgav","rcp45",2224,"Simulated","C","global",16.8156
"bcc-csm1-1","tas","temperature","tgav","rcp45",2225,"Simulated","C","global",16.7835
"bcc-csm1-1","tas","temperature","tgav","rcp45",2226,"Simulated","C","global",16.7948
"bcc-csm1-1","tas","temperature","tgav","rcp45",2227,"Simulated","C","global",16.7359
"bcc-csm1-1","tas","temperature","tgav","rcp45",2228,"Simulated","C","global",16.7526
"bcc-csm1-1","tas","temperature","tgav","rcp45",2229,"Simulated","C","global",16.7586
"bcc-csm1-1","tas","temperature","tgav","rcp45",2230,"Simulated","C","global",16.7286
"bcc-csm1-1","tas","temperature","tgav","rcp45",2231,"Simulated","C","global",16.7581
"bcc-csm1-1","tas","temperature","tgav","rcp45",2232,"Simulated","C","global",16.6281
"bcc-csm1-1","tas","temperature","tgav","rcp45",2233,"Simulated","C","global",16.7092
"bcc-csm1-1","tas","temperature","tgav","rcp45",2234,"Simulated","C","global",16.6671
"bcc-csm1-1","tas","temperature","tgav","rcp45",2235,"Simulated","C","global",16.734
"bcc-csm1-1","tas","temperature","tgav","rcp45",2236,"Simulated","C","global",16.8126
"bcc-csm1-1","tas","temperature","tgav","rcp45",2237,"Simulated","C","global",16.7629
"bcc-csm1-1","tas","temperature","tgav","rcp45",2238,"Simulated","C","global",16.7155
"bcc-csm1-1","tas","temperature","tgav","rcp45",2239,"Simulated","C","global",16.7052
"bcc-csm1-1","tas","temperature","tgav","rcp45",2240,"Simulated","C","global",16.6603
"bcc-csm1-1","tas","temperature","tgav","rcp45",2241,"Simulated","C","global",16.6711
"bcc-csm1-1","tas","temperature","tgav","rcp45",2242,"Simulated","C","global",16.6869
"bcc-csm1-1","tas","temperature","tgav","rcp45",2243,"Simulated","C","global",16.6651
"bcc-csm1-1","tas","temperature","tgav","rcp45",2244,"Simulated","C","global",16.7396
"bcc-csm1-1","tas","temperature","tgav","rcp45",2245,"Simulated","C","global",16.6884
"bcc-csm1-1","tas","temperature","tgav","rcp45",2246,"Simulated","C","global",16.7792
"bcc-csm1-1","tas","temperature","tgav","rcp45",2247,"Simulated","C","global",16.825
"bcc-csm1-1","tas","temperature","tgav","rcp45",2248,"Simulated","C","global",16.7947
"bcc-csm1-1","tas","temperature","tgav","rcp45",2249,"Simulated","C","global",16.8805
"bcc-csm1-1","tas","temperature","tgav","rcp45",2250,"Simulated","C","global",16.8462
"bcc-csm1-1","tas","temperature","tgav","rcp45",2251,"Simulated","C","global",16.7713
"bcc-csm1-1","tas","temperature","tgav","rcp45",2252,"Simulated","C","global",16.8548
"bcc-csm1-1","tas","temperature","tgav","rcp45",2253,"Simulated","C","global",16.7305
"bcc-csm1-1","tas","temperature","tgav","rcp45",2254,"Simulated","C","global",16.5333
"bcc-csm1-1","tas","temperature","tgav","rcp45",2255,"Simulated","C","global",16.6262
"bcc-csm1-1","tas","temperature","tgav","rcp45",2256,"Simulated","C","global",16.7585
"bcc-csm1-1","tas","temperature","tgav","rcp45",2257,"Simulated","C","global",16.8848
"bcc-csm1-1","tas","temperature","tgav","rcp45",2258,"Simulated","C","global",16.8929
"bcc-csm1-1","tas","temperature","tgav","rcp45",2259,"Simulated","C","global",16.8193
"bcc-csm1-1","tas","temperature","tgav","rcp45",2260,"Simulated","C","global",16.9693
"bcc-csm1-1","tas","temperature","tgav","rcp45",2261,"Simulated","C","global",16.9533
"bcc-csm1-1","tas","temperature","tgav","rcp45",2262,"Simulated","C","global",16.9939
"bcc-csm1-1","tas","temperature","tgav","rcp45",2263,"Simulated","C","global",16.9134
"bcc-csm1-1","tas","temperature","tgav","rcp45",2264,"Simulated","C","global",16.9394
"bcc-csm1-1","tas","temperature","tgav","rcp45",2265,"Simulated","C","global",16.8873
"bcc-csm1-1","tas","temperature","tgav","rcp45",2266,"Simulated","C","global",16.9662
"bcc-csm1-1","tas","temperature","tgav","rcp45",2267,"Simulated","C","global",16.8612
"bcc-csm1-1","tas","temperature","tgav","rcp45",2268,"Simulated","C","global",16.9379
"bcc-csm1-1","tas","temperature","tgav","rcp45",2269,"Simulated","C","global",16.8796
"bcc-csm1-1","tas","temperature","tgav","rcp45",2270,"Simulated","C","global",16.8491
"bcc-csm1-1","tas","temperature","tgav","rcp45",2271,"Simulated","C","global",16.8399
"bcc-csm1-1","tas","temperature","tgav","rcp45",2272,"Simulated","C","global",16.8226
"bcc-csm1-1","tas","temperature","tgav","rcp45",2273,"Simulated","C","global",16.8279
"bcc-csm1-1","tas","temperature","tgav","rcp45",2274,"Simulated","C","global",16.885
"bcc-csm1-1","tas","temperature","tgav","rcp45",2275,"Simulated","C","global",17.0117
"bcc-csm1-1","tas","temperature","tgav","rcp45",2276,"Simulated","C","global",16.8126
"bcc-csm1-1","tas","temperature","tgav","rcp45",2277,"Simulated","C","global",16.8894
"bcc-csm1-1","tas","temperature","tgav","rcp45",2278,"Simulated","C","global",16.9155
"bcc-csm1-1","tas","temperature","tgav","rcp45",2279,"Simulated","C","global",16.8984
"bcc-csm1-1","tas","temperature","tgav","rcp45",2280,"Simulated","C","global",16.9003
"bcc-csm1-1","tas","temperature","tgav","rcp45",2281,"Simulated","C","global",16.8845
"bcc-csm1-1","tas","temperature","tgav","rcp45",2282,"Simulated","C","global",16.9375
"bcc-csm1-1","tas","temperature","tgav","rcp45",2283,"Simulated","C","global",16.8907
"bcc-csm1-1","tas","temperature","tgav","rcp45",2284,"Simulated","C","global",16.9155
"bcc-csm1-1","tas","temperature","tgav","rcp45",2285,"Simulated","C","global",16.8342
"bcc-csm1-1","tas","temperature","tgav","rcp45",2286,"Simulated","C","global",16.8532
"bcc-csm1-1","tas","temperature","tgav","rcp45",2287,"Simulated","C","global",17.0046
"bcc-csm1-1","tas","temperature","tgav","rcp45",2288,"Simulated","C","global",16.8235
"bcc-csm1-1","tas","temperature","tgav","rcp45",2289,"Simulated","C","global",16.9324
"bcc-csm1-1","tas","temperature","tgav","rcp45",2290,"Simulated","C","global",16.8923
"bcc-csm1-1","tas","temperature","tgav","rcp45",2291,"Simulated","C","global",16.8782
"bcc-csm1-1","tas","temperature","tgav","rcp45",2292,"Simulated","C","global",16.9556
"bcc-csm1-1","tas","temperature","tgav","rcp45",2293,"Simulated","C","global",16.8067
"bcc-csm1-1","tas","temperature","tgav","rcp45",2294,"Simulated","C","global",16.8458
"bcc-csm1-1","tas","temperature","tgav","rcp45",2295,"Simulated","C","global",16.8615
"bcc-csm1-1","tas","temperature","tgav","rcp45",2296,"Simulated","C","global",16.8248
"bcc-csm1-1","tas","temperature","tgav","rcp45",2297,"Simulated","C","global",16.8408
"bcc-csm1-1","tas","temperature","tgav","rcp45",2298,"Simulated","C","global",16.8247
"bcc-csm1-1","tas","temperature","tgav","rcp45",2299,"Simulated","C","global",16.834
"bcc-csm1-1","tas","temperature","tgav","rcp45",2300,"Simulated","C","global",16.9668
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2006,"Simulated","C","HL",-10.6635
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2007,"Simulated","C","HL",-9.98989999999998
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2008,"Simulated","C","HL",-9.839
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2009,"Simulated","C","HL",-10.235
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2010,"Simulated","C","HL",-10.0764
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2011,"Simulated","C","HL",-10.0924
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2012,"Simulated","C","HL",-10.3758
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2013,"Simulated","C","HL",-10.8383
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2014,"Simulated","C","HL",-10.3548
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2015,"Simulated","C","HL",-10.2559
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2016,"Simulated","C","HL",-10.6414
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2017,"Simulated","C","HL",-10.2086
"bcc-csm1-1","tas","temperature","tgav_HL","rcp45",2018,"Simulated","C","HL",-9.86019999999996
