year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
1859,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.766595355,-1.585460351,0.94670029,0.18321486,0.273117888,1,CMIP5
1859,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.775704034,-0.293555144,2.154977976,0.409342537,0.008834022,1,CMIP5
1860,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.261861764,0.067164126,0.766259672,0.365852647,0.306810094,1,CMIP5
1860,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.70622457,-1.548335613,0.956336834,0.114350132,0.231163042,1,CMIP5
1860,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.671645677,-0.230871886,1.855145787,0.253510717,0.051375012,1,CMIP5
1861,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.315236797,0.081294173,0.806137972,0.413427174,0.311300777,1,CMIP5
1861,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.708876108,-1.526561924,0.886810648,0.079871248,0.139490459,1,CMIP5
1861,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.822154411,-0.241496711,2.332699865,0.335577813,0.035606326,1,CMIP5
1862,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.347977764,-0.03824961,0.938933711,0.428049813,0.451399545,1,CMIP5
1862,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.685148329,-1.481604548,0.955258941,0.136328669,0.26592735,1,CMIP5
1862,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.759675807,-0.205386405,2.208987611,0.29367202,-0.008271051,1,CMIP5
1863,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.349675193,-0.003844453,0.87673996,0.374898315,0.220058998,1,CMIP5
1863,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.763196899,-1.745747389,0.960628408,0.11240467,0.190734096,1,CMIP5
1863,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.637288595,-0.249049202,1.741903235,0.264475327,-0.003792013,1,CMIP5
1864,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.376979881,-0.11398161,0.85514168,0.322579174,0.227548098,1,CMIP5
1864,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.775919206,-1.784510762,0.933059053,0.092580663,0.21834361,1,CMIP5
1864,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.644009813,-0.26181567,1.690093136,0.232018651,-0.081215959,1,CMIP5
1865,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.36769741,-0.062303797,0.972583647,0.362740885,0.217426622,1,CMIP5
1865,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.773923825,-1.780455759,0.874496847,0.068412424,0.241033953,1,CMIP5
1865,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.685654879,-0.255410543,1.756277768,0.296294928,0.037968094,1,CMIP5
1866,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.350537929,-0.125936494,0.905856408,0.273982304,0.164811489,1,CMIP5
1866,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.745602182,-1.722924304,0.860301572,0.08698211,0.255233498,1,CMIP5
1866,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.617280815,-0.265087022,1.62779968,0.188945088,-0.127364011,1,CMIP5
1867,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.470550059,-0.622752815,0.9384181,0.253769755,0.223542406,1,CMIP5
1867,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.820970095,-1.936711979,0.912738713,0.067539504,0.271055871,1,CMIP5
1867,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.567024719,-0.274378667,1.313959131,0.188214251,-0.093679798,1,CMIP5
1868,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.456260741,-0.098291354,1.152191197,0.407380332,0.388655031,1,CMIP5
1868,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.789199543,-1.857378405,0.893540578,0.080187142,0.264228735,1,CMIP5
1868,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.712408789,-0.234392844,1.759086851,0.329129277,0.04548717,1,CMIP5
1869,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.341975462,0.028388368,0.948463045,0.448776742,0.40904622,1,CMIP5
1869,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.77384854,-1.80465965,0.871932159,0.092015207,0.270165136,1,CMIP5
1869,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.80331149,-0.304937786,2.21370643,0.3586552,0.082037268,1,CMIP5
1870,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.37069187,-0.053560756,0.998847246,0.417362954,0.360532036,1,CMIP5
1870,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.735274926,-1.669498742,0.877371535,0.091894024,0.249271614,1,CMIP5
1870,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.765363729,-0.302832354,2.017259845,0.327371949,0.015964845,1,CMIP5
1871,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.425556737,0.089476026,1.322056451,0.559048395,0.369211167,1,CMIP5
1871,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.727621822,-1.626837014,0.940402471,0.135577501,0.292575195,1,CMIP5
1871,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.760740452,-0.203099211,1.961072293,0.425417807,0.118455408,1,CMIP5
1872,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.425200256,-0.227025991,1.006656086,0.452023024,0.341463738,1,CMIP5
1872,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.715123341,-1.500098015,0.984309401,0.130043322,0.289594801,1,CMIP5
1872,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.788814142,-0.188228497,2.31180977,0.324013669,0.083684753,1,CMIP5
1873,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.358313972,-0.079408381,1.042460499,0.45688001,0.493366068,1,CMIP5
1873,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.715778899,-1.551150468,0.915499639,0.096557669,0.232746938,1,CMIP5
1873,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.699671848,-0.312155385,1.89869691,0.36222325,0.116224828,1,CMIP5
1874,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.341687933,0.031711336,1.001243956,0.45866362,0.342207408,1,CMIP5
1874,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.792523149,-1.825297258,0.915625419,0.112632187,0.296622732,1,CMIP5
1874,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.632615365,-0.175163401,1.857009078,0.347951467,0.185994109,1,CMIP5
1875,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.55953743,-0.442166071,1.073321642,0.463917338,0.585786188,1,CMIP5
1875,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.819260892,-1.858126315,1.047188594,0.14939227,0.332276437,1,CMIP5
1875,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.568242071,-0.192444239,1.41595983,0.316548732,0.034885849,1,CMIP5
1876,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.412961741,0.175629321,1.222093912,0.668304249,0.761210462,1,CMIP5
1876,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.804428739,-1.813585108,1.027085135,0.132204271,0.321971651,1,CMIP5
1876,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.874247258,-0.102690174,2.574795648,0.53812643,0.128796001,1,CMIP5
1877,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.3767653,0.090837922,1.141888489,0.664436658,0.791684885,1,CMIP5
1877,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.746077196,-1.62996208,1.035282226,0.163705111,0.286013075,1,CMIP5
1877,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.827236283,-0.083061208,2.527382156,0.502729089,0.110024203,1,CMIP5
1878,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.409556498,0.22079352,1.260020625,0.722601169,0.732637908,1,CMIP5
1878,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.762818635,-1.667155257,1.046101526,0.16917977,0.324415077,1,CMIP5
1878,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.795056377,-0.106334835,2.399793309,0.55545579,0.222187276,1,CMIP5
1879,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.462369477,0.219113854,1.422192648,0.809879648,0.955634554,1,CMIP5
1879,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.714383337,-1.529828677,0.930040878,0.174055189,0.310610928,1,CMIP5
1879,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.933174467,-0.063611592,2.786809291,0.637810984,0.215664244,1,CMIP5
1880,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.501703002,0.242451138,1.603630095,0.848808285,0.967683467,1,CMIP5
1880,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.771084616,-1.670136083,1.069654171,0.174740207,0.325476218,1,CMIP5
1880,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.975667531,-0.083025055,2.869098842,0.676176033,0.243109112,1,CMIP5
1881,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.378700249,0.392000401,1.386110236,0.82673867,0.825879473,1,CMIP5
1881,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.738085571,-1.57668819,0.999367431,0.188377301,0.361651127,1,CMIP5
1881,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.88147525,0.015333971,2.798124443,0.640414072,0.357155129,1,CMIP5
1882,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.415606778,0.34281627,1.310873846,0.874565198,1.11141745,1,CMIP5
1882,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.741176109,-1.579825597,0.967145309,0.209083976,0.337478262,1,CMIP5
1882,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.905328397,0.003385738,2.83183284,0.667588741,0.246984793,1,CMIP5
1883,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.463033425,0.313840691,1.54625455,0.909206034,1.073220494,1,CMIP5
1883,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.793895311,-1.722905296,0.998213941,0.159330621,0.317305259,1,CMIP5
1883,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.897623606,0.086187232,2.877114879,0.751923481,0.352994534,1,CMIP5
1884,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.482228736,0.601485965,1.79240463,1.256034576,1.416003899,1,CMIP5
1884,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.796662754,-1.72351895,1.030265696,0.198274184,0.375221942,1,CMIP5
1884,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.865468502,0.364616938,3.139523279,1.059625012,0.744464232,1,CMIP5
1885,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,1.176097576,-2.040621175,1.929831919,0.736299809,0.83637638,1,CMIP5
1885,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.794727099,-1.632073313,1.01876309,0.145878816,0.367026138,1,CMIP5
1885,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,1.340615961,-1.58380881,3.56190499,0.592402146,0.463794855,1,CMIP5
1886,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.534142741,-0.14608645,1.535000347,0.768219252,0.67673708,1,CMIP5
1886,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.747507198,-1.533740335,1.023799161,0.186496751,0.324968447,1,CMIP5
1886,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.859738996,0.038748166,2.706436322,0.583857155,0.292603422,1,CMIP5
1887,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.532609337,0.199444208,1.53963826,0.819575248,0.596804487,1,CMIP5
1887,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.761149763,-1.565944624,0.967094484,0.167793028,0.366183994,1,CMIP5
1887,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.967808401,0.038295869,3.101228627,0.653879986,0.304513454,1,CMIP5
1888,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.551496353,-0.133236049,1.511680451,0.689247026,0.651496953,1,CMIP5
1888,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.755941821,-1.569904816,0.99457971,0.173885498,0.287033672,1,CMIP5
1888,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.95177463,-0.09066404,2.884292104,0.51755216,0.122997692,1,CMIP5
1889,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.548622778,0.023818986,1.425347341,0.702790893,0.503371923,1,CMIP5
1889,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.700809834,-1.348270339,0.996027237,0.176645734,0.351515643,1,CMIP5
1889,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.897088741,-0.090353234,2.773617573,0.52823463,0.188188418,1,CMIP5
1890,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.415454182,0.24162633,1.421682894,0.766358056,0.496041601,1,CMIP5
1890,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.721753965,-1.518917151,0.892291491,0.165575308,0.28037003,1,CMIP5
1890,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.811858881,0.073559328,2.644218726,0.602754692,0.296514564,1,CMIP5
1891,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.395330695,0.248744138,1.492329613,0.774058892,0.650460588,1,CMIP5
1891,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.753199113,-1.623756699,0.943373398,0.194242757,0.373606741,1,CMIP5
1891,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.77078752,0.106333482,2.486490125,0.581813292,0.281690551,1,CMIP5
1892,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.470229674,-0.097878143,1.280403126,0.603368317,0.423447908,1,CMIP5
1892,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.784237888,-1.711804711,0.934070891,0.170513528,0.353339296,1,CMIP5
1892,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.78124392,-0.110367662,2.385230816,0.434925674,0.147417656,1,CMIP5
1893,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.458426705,0.26633495,1.430262399,0.756730755,0.651962228,1,CMIP5
1893,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.722102237,-1.465071638,1.031897444,0.192293599,0.3201824,1,CMIP5
1893,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.727743204,-0.053847408,2.117033983,0.566597713,0.238055256,1,CMIP5
1894,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.415448465,0.182541335,1.269065571,0.728621107,0.524489835,1,CMIP5
1894,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.716946528,-1.435355074,1.040410682,0.212161317,0.360893409,1,CMIP5
1894,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.86118051,-0.178352073,2.634986667,0.518731068,0.255801559,1,CMIP5
1895,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.450919439,-0.06657289,1.322389742,0.70304836,0.742879695,1,CMIP5
1895,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.708769958,-1.445920694,0.987317301,0.220343114,0.309517339,1,CMIP5
1895,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.820819023,-0.376090314,2.422505352,0.484904229,0.279779375,1,CMIP5
1896,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.481934945,0.058722315,1.317726988,0.659166666,0.785702135,1,CMIP5
1896,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.7187509,-1.443349071,0.980810858,0.208954675,0.377994621,1,CMIP5
1896,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.842306592,-0.32248192,2.479605299,0.452401872,0.108742947,1,CMIP5
1897,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.456172984,0.165522762,1.3001845,0.726645081,0.613938805,1,CMIP5
1897,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.713269807,-1.424230836,1.032467629,0.204124272,0.328095561,1,CMIP5
1897,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.870443469,-0.162572863,2.658821614,0.524759319,0.164629513,1,CMIP5
1898,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.411397283,0.260497902,1.297889805,0.798421639,0.944452917,1,CMIP5
1898,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.693562221,-1.363855532,1.071690691,0.243556328,0.368497721,1,CMIP5
1898,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.793882451,-0.10799981,2.452952184,0.557097562,0.292366913,1,CMIP5
1899,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.418711333,0.201607949,1.392371389,0.68261525,0.534861566,1,CMIP5
1899,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.672016046,-1.358097337,0.986469592,0.239236679,0.325009797,1,CMIP5
1899,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.765034003,-0.094539065,2.310299414,0.44550526,0.108903273,1,CMIP5
1900,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.334252128,0.35057798,1.303179223,0.695312326,0.590031207,1,CMIP5
1900,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.785926526,-1.744272834,0.920672958,0.180793893,0.401166075,1,CMIP5
1900,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.798546514,-0.067681986,2.492850877,0.516521357,0.250846569,1,CMIP5
1901,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.451697455,0.138706907,1.412491965,0.758835997,0.615204354,1,CMIP5
1901,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.768399146,-1.643747578,1.023335307,0.206831185,0.347186759,1,CMIP5
1901,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.765050561,-0.022868481,2.257358199,0.554132543,0.220719577,1,CMIP5
1902,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.466266396,0.307596684,1.435243144,0.880633615,1.11679774,1,CMIP5
1902,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.714356138,-1.463293373,0.97214083,0.214185312,0.352260283,1,CMIP5
1902,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.856492112,0.011447787,2.580090996,0.668587277,0.260088559,1,CMIP5
1903,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.574474467,0.533771133,2.03520667,1.133843738,0.844017664,1,CMIP5
1903,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.752662894,-1.569501651,1.015303079,0.229189591,0.399198803,1,CMIP5
1903,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,1.066615191,0.122915594,3.604708331,0.90660782,0.505940043,1,CMIP5
1904,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.431283438,0.349360931,1.679146952,0.942978971,0.804630136,1,CMIP5
1904,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.770214807,-1.607700666,1.064150759,0.210233533,0.403465678,1,CMIP5
1904,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.733445534,0.146512268,2.412331007,0.734801791,0.465742883,1,CMIP5
1905,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.491349019,0.440055524,1.612664837,1.034499028,1.194846227,1,CMIP5
1905,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.740923621,-1.523987415,1.033453229,0.217114743,0.348567032,1,CMIP5
1905,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.966579015,0.048356284,2.992120398,0.819490705,0.370607953,1,CMIP5
1906,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.492553457,0.134000745,1.51748077,0.855540949,1.021942851,1,CMIP5
1906,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.824179735,-1.77019156,1.089498638,0.223577818,0.371887398,1,CMIP5
1906,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.955459595,-0.237886655,2.940133168,0.634230127,0.248429656,1,CMIP5
1907,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.531624623,0.347171808,1.733144957,0.977183452,0.983736564,1,CMIP5
1907,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.779322195,-1.664210259,0.962702818,0.223281161,0.377446503,1,CMIP5
1907,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,1.058511815,0.028405028,3.397355096,0.756000822,0.312836544,1,CMIP5
1908,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.448905447,0.418926166,1.639745581,1.014224056,1.199611804,1,CMIP5
1908,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.751566814,-1.514240632,1.093793148,0.244276231,0.377411109,1,CMIP5
1908,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.854464266,0.041515065,2.71957437,0.772150935,0.386471134,1,CMIP5
1909,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.459554899,0.289941992,1.599516322,0.90068223,0.971710464,1,CMIP5
1909,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.783852111,-1.664360405,1.069518391,0.246247094,0.361404317,1,CMIP5
1909,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.919209702,0.015979019,2.947311531,0.656632642,0.258356432,1,CMIP5
1910,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.411345471,0.472044604,1.583570715,0.904284566,0.873212144,1,CMIP5
1910,fgco2,ocean,fgco2_HL,historical,PgC/yr,Simulated,HL,0.818246416,-1.736083409,1.154184167,0.22828162,0.37123443,1,CMIP5
1910,fgco2,ocean,fgco2_LL,historical,PgC/yr,Simulated,LL,0.801691134,0.100810181,2.609295445,0.678236114,0.372285564,1,CMIP5
1911,fgco2,ocean,fgco2,historical,PgC/yr,Simulated,global,0.46129331,0.346674218,1.611786099,0.940141911,0.7798062,1,CMIP5
