"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"bcc-csm1-1","tas","temperature","tgav","historical",1889,"Simulated","C","global",13.6899666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1890,"Simulated","C","global",13.5867666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1891,"Simulated","C","global",13.4353666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1892,"Simulated","C","global",13.5266333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1893,"Simulated","C","global",13.6014
"bcc-csm1-1","tas","temperature","tgav","historical",1894,"Simulated","C","global",13.7245666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1895,"Simulated","C","global",13.7517333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1896,"Simulated","C","global",13.758
"bcc-csm1-1","tas","temperature","tgav","historical",1897,"Simulated","C","global",13.8417333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1898,"Simulated","C","global",13.8007666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1899,"Simulated","C","global",13.81
"bcc-csm1-1","tas","temperature","tgav","historical",1900,"Simulated","C","global",13.7437333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1901,"Simulated","C","global",13.8381666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1902,"Simulated","C","global",13.8043666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1903,"Simulated","C","global",13.3787666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1904,"Simulated","C","global",13.3966666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1905,"Simulated","C","global",13.5836
"bcc-csm1-1","tas","temperature","tgav","historical",1906,"Simulated","C","global",13.6518
"bcc-csm1-1","tas","temperature","tgav","historical",1907,"Simulated","C","global",13.6033
"bcc-csm1-1","tas","temperature","tgav","historical",1908,"Simulated","C","global",13.7042
"bcc-csm1-1","tas","temperature","tgav","historical",1909,"Simulated","C","global",13.6827666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1910,"Simulated","C","global",13.6557
"bcc-csm1-1","tas","temperature","tgav","historical",1911,"Simulated","C","global",13.7551666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1912,"Simulated","C","global",13.7099333333334
"bcc-csm1-1","tas","temperature","tgav","historical",1913,"Simulated","C","global",13.6746
"bcc-csm1-1","tas","temperature","tgav","historical",1914,"Simulated","C","global",13.8051666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1915,"Simulated","C","global",13.7836666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1916,"Simulated","C","global",13.8391333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1917,"Simulated","C","global",13.8712
"bcc-csm1-1","tas","temperature","tgav","historical",1918,"Simulated","C","global",13.8662333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1919,"Simulated","C","global",13.8706666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1920,"Simulated","C","global",13.9270666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1921,"Simulated","C","global",13.8592
"bcc-csm1-1","tas","temperature","tgav","historical",1922,"Simulated","C","global",13.9160666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1923,"Simulated","C","global",13.8284
"bcc-csm1-1","tas","temperature","tgav","historical",1924,"Simulated","C","global",13.8582666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1925,"Simulated","C","global",14.0161666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1926,"Simulated","C","global",13.9192333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1927,"Simulated","C","global",13.9973333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1928,"Simulated","C","global",13.9933
"bcc-csm1-1","tas","temperature","tgav","historical",1929,"Simulated","C","global",13.8913333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1930,"Simulated","C","global",13.8886
"bcc-csm1-1","tas","temperature","tgav","historical",1931,"Simulated","C","global",14.0071
"bcc-csm1-1","tas","temperature","tgav","historical",1932,"Simulated","C","global",13.9593
"bcc-csm1-1","tas","temperature","tgav","historical",1933,"Simulated","C","global",13.9672
"bcc-csm1-1","tas","temperature","tgav","historical",1934,"Simulated","C","global",13.9323
"bcc-csm1-1","tas","temperature","tgav","historical",1935,"Simulated","C","global",14.022
"bcc-csm1-1","tas","temperature","tgav","historical",1936,"Simulated","C","global",13.9935
"bcc-csm1-1","tas","temperature","tgav","historical",1937,"Simulated","C","global",13.9974
"bcc-csm1-1","tas","temperature","tgav","historical",1938,"Simulated","C","global",14.0427333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1939,"Simulated","C","global",14.0733333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1940,"Simulated","C","global",14.0443666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1941,"Simulated","C","global",14.0041333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1942,"Simulated","C","global",14.0446
"bcc-csm1-1","tas","temperature","tgav","historical",1943,"Simulated","C","global",14.0645666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1944,"Simulated","C","global",14.0027333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1945,"Simulated","C","global",14.0562333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1946,"Simulated","C","global",14.1107333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1947,"Simulated","C","global",14.0973
"bcc-csm1-1","tas","temperature","tgav","historical",1948,"Simulated","C","global",14.0826666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1949,"Simulated","C","global",14.1648666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1950,"Simulated","C","global",14.1161
"bcc-csm1-1","tas","temperature","tgav","historical",1951,"Simulated","C","global",14.0838333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1952,"Simulated","C","global",14.0673333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1953,"Simulated","C","global",14.1559
"bcc-csm1-1","tas","temperature","tgav","historical",1954,"Simulated","C","global",14.0852666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1955,"Simulated","C","global",14.0838333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1956,"Simulated","C","global",14.1117
"bcc-csm1-1","tas","temperature","tgav","historical",1957,"Simulated","C","global",14.16
"bcc-csm1-1","tas","temperature","tgav","historical",1958,"Simulated","C","global",14.1941
"bcc-csm1-1","tas","temperature","tgav","historical",1959,"Simulated","C","global",14.1760666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1960,"Simulated","C","global",14.2053
"bcc-csm1-1","tas","temperature","tgav","historical",1961,"Simulated","C","global",14.0986666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1962,"Simulated","C","global",14.1581666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1963,"Simulated","C","global",14.0601666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1964,"Simulated","C","global",13.8523333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1965,"Simulated","C","global",13.9487
"bcc-csm1-1","tas","temperature","tgav","historical",1966,"Simulated","C","global",14.0069333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1967,"Simulated","C","global",14.0793333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1968,"Simulated","C","global",14.0901333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1969,"Simulated","C","global",13.9913333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1970,"Simulated","C","global",14.0398333333334
"bcc-csm1-1","tas","temperature","tgav","historical",1971,"Simulated","C","global",14.12
"bcc-csm1-1","tas","temperature","tgav","historical",1972,"Simulated","C","global",14.1386333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1973,"Simulated","C","global",14.1851333333334
"bcc-csm1-1","tas","temperature","tgav","historical",1974,"Simulated","C","global",14.2492666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1975,"Simulated","C","global",14.1610666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1976,"Simulated","C","global",14.2039333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1977,"Simulated","C","global",14.2124666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1978,"Simulated","C","global",14.2887
"bcc-csm1-1","tas","temperature","tgav","historical",1979,"Simulated","C","global",14.4011333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1980,"Simulated","C","global",14.3645333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1981,"Simulated","C","global",14.4269
"bcc-csm1-1","tas","temperature","tgav","historical",1982,"Simulated","C","global",14.4022666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1983,"Simulated","C","global",14.2814
"bcc-csm1-1","tas","temperature","tgav","historical",1984,"Simulated","C","global",14.354
"bcc-csm1-1","tas","temperature","tgav","historical",1985,"Simulated","C","global",14.4165666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1986,"Simulated","C","global",14.5404666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1987,"Simulated","C","global",14.5745333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1988,"Simulated","C","global",14.6612333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1989,"Simulated","C","global",14.6545666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1990,"Simulated","C","global",14.7624
"bcc-csm1-1","tas","temperature","tgav","historical",1991,"Simulated","C","global",14.6850333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1992,"Simulated","C","global",14.3360666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1993,"Simulated","C","global",14.4066333333333
"bcc-csm1-1","tas","temperature","tgav","historical",1994,"Simulated","C","global",14.5349666666667
"bcc-csm1-1","tas","temperature","tgav","historical",1995,"Simulated","C","global",14.5855
"bcc-csm1-1","tas","temperature","tgav","historical",1996,"Simulated","C","global",14.6731
"bcc-csm1-1","tas","temperature","tgav","historical",1997,"Simulated","C","global",14.7193
"bcc-csm1-1","tas","temperature","tgav","historical",1998,"Simulated","C","global",14.7748
"bcc-csm1-1","tas","temperature","tgav","historical",1999,"Simulated","C","global",14.8068333333333
"bcc-csm1-1","tas","temperature","tgav","historical",2000,"Simulated","C","global",14.8968333333333
"bcc-csm1-1","tas","temperature","tgav","historical",2001,"Simulated","C","global",14.8707
"bcc-csm1-1","tas","temperature","tgav","historical",2002,"Simulated","C","global",14.9216
"bcc-csm1-1","tas","temperature","tgav","historical",2003,"Simulated","C","global",14.8915666666667
"bcc-csm1-1","tas","temperature","tgav","historical",2004,"Simulated","C","global",14.9522666666667
"bcc-csm1-1","tas","temperature","tgav","historical",2005,"Simulated","C","global",14.9493333333333
"bcc-csm1-1","tas","temperature","tgav","historical",2006,"Simulated","C","global",14.9971333333333
"bcc-csm1-1","tas","temperature","tgav","historical",2007,"Simulated","C","global",15.0805
"bcc-csm1-1","tas","temperature","tgav","historical",2008,"Simulated","C","global",15.1359
"bcc-csm1-1","tas","temperature","tgav","historical",2009,"Simulated","C","global",15.1242666666667
"bcc-csm1-1","tas","temperature","tgav","historical",2010,"Simulated","C","global",15.0708333333333
"bcc-csm1-1","tas","temperature","tgav","historical",2011,"Simulated","C","global",15.1101
"bcc-csm1-1","tas","temperature","tgav","historical",2012,"Simulated","C","global",15.1562666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1850,"Simulated","C","HL",-12.6371333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1851,"Simulated","C","HL",-12.5461
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1852,"Simulated","C","HL",-12.5434333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1853,"Simulated","C","HL",-12.7562666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1854,"Simulated","C","HL",-12.5826333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1855,"Simulated","C","HL",-12.4382666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1856,"Simulated","C","HL",-12.9258666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1857,"Simulated","C","HL",-13.0950666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1858,"Simulated","C","HL",-12.8381
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1859,"Simulated","C","HL",-12.5618333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1860,"Simulated","C","HL",-12.1768666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1861,"Simulated","C","HL",-12.1736333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1862,"Simulated","C","HL",-11.9925333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1863,"Simulated","C","HL",-12.4501666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1864,"Simulated","C","HL",-12.0776666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1865,"Simulated","C","HL",-11.9346333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1866,"Simulated","C","HL",-12.0709666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1867,"Simulated","C","HL",-12.2683333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1868,"Simulated","C","HL",-12.0377666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1869,"Simulated","C","HL",-11.9692
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1870,"Simulated","C","HL",-11.7867666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1871,"Simulated","C","HL",-11.7596333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1872,"Simulated","C","HL",-11.7349
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1873,"Simulated","C","HL",-11.9820333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1874,"Simulated","C","HL",-11.8402
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1875,"Simulated","C","HL",-11.9307666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1876,"Simulated","C","HL",-11.9254333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1877,"Simulated","C","HL",-11.9396
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1878,"Simulated","C","HL",-12.1252333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1879,"Simulated","C","HL",-12.1527
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1880,"Simulated","C","HL",-12.0732666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1881,"Simulated","C","HL",-12.1178
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1882,"Simulated","C","HL",-12.1322333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1883,"Simulated","C","HL",-12.1824
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1884,"Simulated","C","HL",-12.6827666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1885,"Simulated","C","HL",-12.7196666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1886,"Simulated","C","HL",-12.5714
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1887,"Simulated","C","HL",-12.6602333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1888,"Simulated","C","HL",-12.7578333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1889,"Simulated","C","HL",-12.5518
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1890,"Simulated","C","HL",-12.5630666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1891,"Simulated","C","HL",-12.8915666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1892,"Simulated","C","HL",-12.8300333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1893,"Simulated","C","HL",-12.5895333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1894,"Simulated","C","HL",-12.5963666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1895,"Simulated","C","HL",-12.2853666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1896,"Simulated","C","HL",-12.4198333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1897,"Simulated","C","HL",-12.0569
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1898,"Simulated","C","HL",-12.3979
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1899,"Simulated","C","HL",-12.2067666666666
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1900,"Simulated","C","HL",-12.4456333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1901,"Simulated","C","HL",-12.1169333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1902,"Simulated","C","HL",-12.2274333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1903,"Simulated","C","HL",-12.5073
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1904,"Simulated","C","HL",-12.9606666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1905,"Simulated","C","HL",-12.6275333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1906,"Simulated","C","HL",-12.5605
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1907,"Simulated","C","HL",-12.7108666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1908,"Simulated","C","HL",-12.5222666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1909,"Simulated","C","HL",-12.6998333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1910,"Simulated","C","HL",-12.6835
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1911,"Simulated","C","HL",-12.6571333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1912,"Simulated","C","HL",-12.8399
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1913,"Simulated","C","HL",-12.8256
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1914,"Simulated","C","HL",-12.4089333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1915,"Simulated","C","HL",-12.1823
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1916,"Simulated","C","HL",-12.238
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1917,"Simulated","C","HL",-12.3154666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1918,"Simulated","C","HL",-12.3245666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1919,"Simulated","C","HL",-12.2680333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1920,"Simulated","C","HL",-12.0673
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1921,"Simulated","C","HL",-12.0887333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1922,"Simulated","C","HL",-12.0865666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1923,"Simulated","C","HL",-12.4139
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1924,"Simulated","C","HL",-12.1933333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1925,"Simulated","C","HL",-11.9650333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1926,"Simulated","C","HL",-12.0773666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1927,"Simulated","C","HL",-11.8194
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1928,"Simulated","C","HL",-11.8725
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1929,"Simulated","C","HL",-12.0446
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1930,"Simulated","C","HL",-12.2591666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1931,"Simulated","C","HL",-12.0810333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1932,"Simulated","C","HL",-12.0743666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1933,"Simulated","C","HL",-12.0810666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1934,"Simulated","C","HL",-12.2516666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1935,"Simulated","C","HL",-12.0839333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1936,"Simulated","C","HL",-12.2585
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1937,"Simulated","C","HL",-12.2374666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1938,"Simulated","C","HL",-12.0601
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1939,"Simulated","C","HL",-11.9400666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1940,"Simulated","C","HL",-11.835
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1941,"Simulated","C","HL",-11.9663
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1942,"Simulated","C","HL",-11.9578666666666
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1943,"Simulated","C","HL",-11.7331333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1944,"Simulated","C","HL",-11.9786
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1945,"Simulated","C","HL",-12.0617333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1946,"Simulated","C","HL",-11.6109666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1947,"Simulated","C","HL",-11.5905
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1948,"Simulated","C","HL",-11.6804
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1949,"Simulated","C","HL",-11.6077
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1950,"Simulated","C","HL",-11.9654
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1951,"Simulated","C","HL",-11.7569333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1952,"Simulated","C","HL",-11.8384333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1953,"Simulated","C","HL",-11.5638
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1954,"Simulated","C","HL",-11.6646333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1955,"Simulated","C","HL",-11.7749666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1956,"Simulated","C","HL",-11.7088
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1957,"Simulated","C","HL",-11.4992
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1958,"Simulated","C","HL",-11.5190333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1959,"Simulated","C","HL",-11.6577
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1960,"Simulated","C","HL",-11.6951333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1961,"Simulated","C","HL",-12.0204666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1962,"Simulated","C","HL",-11.9702666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1963,"Simulated","C","HL",-11.7613333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1964,"Simulated","C","HL",-12.1848666666666
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1965,"Simulated","C","HL",-12.2803
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1966,"Simulated","C","HL",-12.2281333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1967,"Simulated","C","HL",-12.0503
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1968,"Simulated","C","HL",-11.9344
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1969,"Simulated","C","HL",-12.1636
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1970,"Simulated","C","HL",-12.1193666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1971,"Simulated","C","HL",-11.9675666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1972,"Simulated","C","HL",-11.8703
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1973,"Simulated","C","HL",-11.8031
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1974,"Simulated","C","HL",-11.5888333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1975,"Simulated","C","HL",-11.5605333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1976,"Simulated","C","HL",-11.6458666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1977,"Simulated","C","HL",-11.9160666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1978,"Simulated","C","HL",-11.6271666666667
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1979,"Simulated","C","HL",-11.4127333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1980,"Simulated","C","HL",-11.4324333333333
"bcc-csm1-1","tas","temperature","tgav_HL","historical",1981,"Simulated","C","HL",-11.2483333333333
