year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
2026,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,29.02003068,395.8559,470.9266,446.0466467,452.8255333,1,CMIP5
2027,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,29.76006476,398.5163,475.8657,449.8571467,457.0677,1,CMIP5
2027,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,29.42024091,396.9287,473.1881,447.80018,455.0176,1,CMIP5
2027,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,29.83571015,398.8679,476.4705,450.3057733,457.4958,1,CMIP5
2028,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,30.54988537,401.5114,480.8614,454.1869933,462.0225,1,CMIP5
2028,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,30.21635138,399.833,478.1825,452.0378667,459.7698,1,CMIP5
2028,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,30.62404519,401.8832,481.4666,454.6555667,462.4928,1,CMIP5
2029,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,31.43586666,404.1757,485.5816,458.3623267,466.7155,1,CMIP5
2029,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,31.13460061,402.4184,482.841,456.2374933,464.6923,1,CMIP5
2029,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,31.50344081,404.5648,486.2007,458.82626,467.1379,1,CMIP5
2030,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,32.44683656,406.7464,490.8057,462.6327533,471.086,1,CMIP5
2030,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,32.07666002,405.1318,488.0878,460.49052,469.0442,1,CMIP5
2030,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,32.52921088,407.1039,491.4197,463.0998267,471.5123,1,CMIP5
2031,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,33.30673579,409.7158,495.9752,467.17834,475.5194,1,CMIP5
2031,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,32.98940153,407.9982,493.2543,465.0111133,473.7948,1,CMIP5
2031,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,33.37740198,410.0962,496.5899,467.6508267,475.8795,1,CMIP5
2032,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,34.26424475,412.5824,501.4305,471.6378067,479.8006,1,CMIP5
2032,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,33.87346368,410.9316,498.5998,469.4283333,478.0876,1,CMIP5
2032,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,34.35148215,412.948,502.0699,472.1198067,480.1583,1,CMIP5
2033,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,35.44159328,415.1333,507.0755,476.1050533,484.2881,1,CMIP5
2033,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,34.93745949,413.6506,504.1491,473.8761067,482.4031,1,CMIP5
2033,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,35.55407077,415.4616,507.7366,476.5912933,484.6817,1,CMIP5
2034,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,36.74418025,417.6207,512.9777,480.7297467,489.045,1,CMIP5
2034,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,36.19484761,416.191,509.9394,478.5026933,487.062,1,CMIP5
2034,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,36.86687898,417.9373,513.6641,481.2157467,489.459,1,CMIP5
2035,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,37.91632357,420.2088,518.4635,485.3558667,493.8407,1,CMIP5
2035,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,37.39024557,418.7359,515.4736,483.0995667,491.7677,1,CMIP5
2035,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,38.03352645,420.535,519.1389,485.84782,494.2735,1,CMIP5
2036,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,39.07451957,422.9388,523.9535,490.2199,499.0871,1,CMIP5
2036,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,38.53022366,421.4497,520.9851,487.8805267,497.0026,1,CMIP5
2036,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,39.19550302,423.2685,524.6241,490.72964,499.5223,1,CMIP5
2037,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,40.43076713,425.8362,530.5008,495.2621067,504.1383,1,CMIP5
2037,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,39.89804577,424.1595,527.3175,492.8301667,502.06,1,CMIP5
2037,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,40.5499663,426.2076,531.2199,495.7930333,504.5722,1,CMIP5
2038,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,41.59020261,429.1766,537.2632,500.3139733,509.2559,1,CMIP5
2038,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,41.11076778,427.3515,533.993,497.8679667,507.1691,1,CMIP5
2038,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,41.69804752,429.5807,538.0019,500.8482,509.6916,1,CMIP5
2039,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,42.56363449,432.6896,543.1694,505.4736,514.385,1,CMIP5
2039,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,42.172384,430.6966,540.0711,502.95768,512.1173,1,CMIP5
2039,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,42.65138815,433.131,543.8694,506.0224533,514.8585,1,CMIP5
2040,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,43.59004008,436.2168,549.1965,510.8135867,520.2239,1,CMIP5
2040,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,43.18680346,434.1857,546.0724,508.2287267,517.8312,1,CMIP5
2040,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,43.68030859,436.6667,549.9023,511.3773533,520.7235,1,CMIP5
2041,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,44.82840578,439.98,556.4038,516.4754733,526.5123,1,CMIP5
2041,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,44.41242307,437.7893,553.0006,513.7573,523.9139,1,CMIP5
2041,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,44.92192951,440.4651,557.1726,517.0685133,527.0548,1,CMIP5
2042,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,46.31435874,443.2308,563.4965,522.2038267,532.2604,1,CMIP5
2042,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,45.81663114,441.1958,560.0575,519.4816533,529.8231,1,CMIP5
2042,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,46.42601603,443.6814,564.2734,522.7975733,532.7692,1,CMIP5
2043,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,47.56018644,446.5578,569.82,527.77988,537.7576,1,CMIP5
2043,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,47.08799595,444.5663,566.5684,525.0796667,535.3469,1,CMIP5
2043,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,47.66569265,446.9988,570.5546,528.3681733,538.261,1,CMIP5
2044,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,48.67397956,450.2919,576.3683,533.3748333,543.0998,1,CMIP5
2044,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,48.16990409,448.2742,572.9199,530.64926,540.7843,1,CMIP5
2044,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,48.78696841,450.7388,577.1473,533.9692667,543.5833,1,CMIP5
2045,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,50.06634704,453.9559,583.6641,539.2991133,549.0451,1,CMIP5
2045,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,49.53077246,451.8936,580.1404,536.4745933,546.5668,1,CMIP5
2045,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,50.18642012,454.4126,584.4602,539.9150533,549.5626,1,CMIP5
2046,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,51.19692847,458.296,590.7503,545.4935867,554.9423,1,CMIP5
2046,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,50.72211551,455.9557,587.1378,542.5254,552.4453,1,CMIP5
2046,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,51.30383682,458.8143,591.5664,546.14116,555.4636,1,CMIP5
2047,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,52.661853,462.1783,598.2731,551.85512,561.865,1,CMIP5
2047,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,52.07384084,459.9735,594.4944,548.8253333,558.9681,1,CMIP5
2047,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,52.79370521,462.6666,599.1267,552.5158667,562.4699,1,CMIP5
2048,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,53.86603466,466.6179,605.8418,558.3391133,568.6024,1,CMIP5
2048,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,53.42325003,464.1846,602.1029,555.3196333,565.81,1,CMIP5
2048,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,53.96555319,467.1568,606.6864,558.9973933,569.1855,1,CMIP5
2049,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,55.21652259,470.7866,613.3175,564.9269733,575.562,1,CMIP5
2049,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,54.68411869,468.449,609.4541,561.8036733,572.6157,1,CMIP5
2049,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,55.33559627,471.3043,614.1903,565.60722,576.1772,1,CMIP5
2050,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,56.6499855,474.5485,620.4629,571.2284667,581.996,1,CMIP5
2050,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,56.09325662,472.3857,616.8611,568.1983,579.1371,1,CMIP5
2050,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,56.77421238,475.0274,621.2766,571.8881467,582.5929,1,CMIP5
2051,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,58.09560386,478.6221,628.2155,577.6830667,588.6556,1,CMIP5
2051,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,57.52264194,476.3138,624.3117,574.58264,585.8708,1,CMIP5
2051,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,58.22410052,479.1333,629.0973,578.3592467,589.2371,1,CMIP5
2052,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,59.39032313,483.3812,636.3758,584.6096933,595.5404,1,CMIP5
2052,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,58.81697762,480.9662,632.3727,581.3942267,592.7268,1,CMIP5
2052,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,59.51896226,483.916,637.2802,585.3107867,596.1278,1,CMIP5
2053,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,60.96544249,487.8924,644.9045,591.744,602.3337,1,CMIP5
2053,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,60.41327967,485.3363,640.7532,588.46482,599.7501,1,CMIP5
2053,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,61.08989959,488.4584,645.8423,592.4594667,602.8732,1,CMIP5
2054,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,62.45792534,492.3244,653.28,598.6724267,609.3506,1,CMIP5
2054,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,61.90319205,489.8095,649.1932,595.3817133,606.4372,1,CMIP5
2054,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,62.5824482,492.8813,654.2033,599.3896933,609.9589,1,CMIP5
2055,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,63.9402543,496.819,661.3235,605.7452533,617.0286,1,CMIP5
2055,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,63.33851904,494.31,657.1484,602.39146,613.957,1,CMIP5
2055,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,64.07516823,497.3747,662.2667,606.47642,617.6699,1,CMIP5
2056,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,65.76152424,501.0775,670.3555,613.10038,624.7797,1,CMIP5
2056,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,65.05706805,498.733,666.0094,609.72242,621.5988,1,CMIP5
2056,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,65.91923255,501.5966,671.3373,613.83648,625.4439,1,CMIP5
2057,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,67.48595574,505.5576,678.9124,620.5700667,632.5667,1,CMIP5
2057,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,66.82900232,503.1301,674.7705,617.20132,629.6144,1,CMIP5
2057,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,67.63313923,506.0952,679.848,621.30454,633.1831,1,CMIP5
2058,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,69.01767294,510.2813,687.4831,627.7857067,640.1954,1,CMIP5
2058,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,68.39841679,507.773,683.3198,624.3724733,636.8801,1,CMIP5
2058,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,69.15628883,510.8368,688.4236,628.5293667,640.8876,1,CMIP5
2059,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,70.61633204,515.2222,696.8273,635.5159667,648.6892,1,CMIP5
2059,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,70.0201416,512.5442,692.5023,631.94496,645.1696,1,CMIP5
2059,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,70.7496641,515.8152,697.8044,636.29348,649.424,1,CMIP5
2060,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,71.93847616,520.7419,705.5871,643.3679133,656.9419,1,CMIP5
2060,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,71.42723306,517.8285,701.3119,639.7425133,653.6948,1,CMIP5
2060,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,72.05315327,521.3871,706.5529,644.15794,657.6199,1,CMIP5
2061,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,73.42233096,526.2248,714.6006,651.48216,665.2304,1,CMIP5
2061,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,72.8511077,523.242,710.1049,647.6933,661.8207,1,CMIP5
2061,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,73.55037426,526.8853,715.6163,652.3078133,665.9423,1,CMIP5
2062,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,75.1348995,531.4594,723.9965,659.6134133,674.1954,1,CMIP5
2062,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,74.52125804,528.4838,719.3962,655.7967933,670.5294,1,CMIP5
2062,co2,carbon_cycle,atmos_co2_LL,esmrcp85,ppmv CO2,Simulated,LL,75.27246618,532.1183,725.0357,660.4454067,674.9608,1,CMIP5
2063,co2,carbon_cycle,atmos_co2,esmrcp85,ppmv CO2,Simulated,global,76.74933287,536.8848,733.3631,667.8947533,684.0911,1,CMIP5
2063,co2,carbon_cycle,atmos_co2_HL,esmrcp85,ppmv CO2,Simulated,HL,76.1406626,533.8999,728.7348,664.0282,680.1703,1,CMIP5
