"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"bcc-csm1-1","tas","temperature","tgav","rcp85",2125,"Simulated","C","global",19.6266
"bcc-csm1-1","tas","temperature","tgav","rcp85",2126,"Simulated","C","global",19.6339
"bcc-csm1-1","tas","temperature","tgav","rcp85",2127,"Simulated","C","global",19.7213
"bcc-csm1-1","tas","temperature","tgav","rcp85",2128,"Simulated","C","global",19.7079
"bcc-csm1-1","tas","temperature","tgav","rcp85",2129,"Simulated","C","global",19.7392
"bcc-csm1-1","tas","temperature","tgav","rcp85",2130,"Simulated","C","global",19.8451
"bcc-csm1-1","tas","temperature","tgav","rcp85",2131,"Simulated","C","global",19.7237
"bcc-csm1-1","tas","temperature","tgav","rcp85",2132,"Simulated","C","global",19.8288
"bcc-csm1-1","tas","temperature","tgav","rcp85",2133,"Simulated","C","global",19.8245
"bcc-csm1-1","tas","temperature","tgav","rcp85",2134,"Simulated","C","global",19.8427
"bcc-csm1-1","tas","temperature","tgav","rcp85",2135,"Simulated","C","global",19.7632
"bcc-csm1-1","tas","temperature","tgav","rcp85",2136,"Simulated","C","global",19.8151
"bcc-csm1-1","tas","temperature","tgav","rcp85",2137,"Simulated","C","global",19.8928
"bcc-csm1-1","tas","temperature","tgav","rcp85",2138,"Simulated","C","global",19.8861
"bcc-csm1-1","tas","temperature","tgav","rcp85",2139,"Simulated","C","global",19.9148
"bcc-csm1-1","tas","temperature","tgav","rcp85",2140,"Simulated","C","global",19.9727
"bcc-csm1-1","tas","temperature","tgav","rcp85",2141,"Simulated","C","global",19.9656
"bcc-csm1-1","tas","temperature","tgav","rcp85",2142,"Simulated","C","global",20.0668
"bcc-csm1-1","tas","temperature","tgav","rcp85",2143,"Simulated","C","global",20.1328
"bcc-csm1-1","tas","temperature","tgav","rcp85",2144,"Simulated","C","global",20.1177
"bcc-csm1-1","tas","temperature","tgav","rcp85",2145,"Simulated","C","global",20.08
"bcc-csm1-1","tas","temperature","tgav","rcp85",2146,"Simulated","C","global",20.3325
"bcc-csm1-1","tas","temperature","tgav","rcp85",2147,"Simulated","C","global",20.3002
"bcc-csm1-1","tas","temperature","tgav","rcp85",2148,"Simulated","C","global",20.2362
"bcc-csm1-1","tas","temperature","tgav","rcp85",2149,"Simulated","C","global",20.2807
"bcc-csm1-1","tas","temperature","tgav","rcp85",2150,"Simulated","C","global",20.2503
"bcc-csm1-1","tas","temperature","tgav","rcp85",2151,"Simulated","C","global",20.1941
"bcc-csm1-1","tas","temperature","tgav","rcp85",2152,"Simulated","C","global",20.3665
"bcc-csm1-1","tas","temperature","tgav","rcp85",2153,"Simulated","C","global",20.3743
"bcc-csm1-1","tas","temperature","tgav","rcp85",2154,"Simulated","C","global",20.4386
"bcc-csm1-1","tas","temperature","tgav","rcp85",2155,"Simulated","C","global",20.5314
"bcc-csm1-1","tas","temperature","tgav","rcp85",2156,"Simulated","C","global",20.6345
"bcc-csm1-1","tas","temperature","tgav","rcp85",2157,"Simulated","C","global",20.6612
"bcc-csm1-1","tas","temperature","tgav","rcp85",2158,"Simulated","C","global",20.5134
"bcc-csm1-1","tas","temperature","tgav","rcp85",2159,"Simulated","C","global",20.6621
"bcc-csm1-1","tas","temperature","tgav","rcp85",2160,"Simulated","C","global",20.6795
"bcc-csm1-1","tas","temperature","tgav","rcp85",2161,"Simulated","C","global",20.7232
"bcc-csm1-1","tas","temperature","tgav","rcp85",2162,"Simulated","C","global",20.7714
"bcc-csm1-1","tas","temperature","tgav","rcp85",2163,"Simulated","C","global",20.7229
"bcc-csm1-1","tas","temperature","tgav","rcp85",2164,"Simulated","C","global",20.741
"bcc-csm1-1","tas","temperature","tgav","rcp85",2165,"Simulated","C","global",20.7248
"bcc-csm1-1","tas","temperature","tgav","rcp85",2166,"Simulated","C","global",20.9137
"bcc-csm1-1","tas","temperature","tgav","rcp85",2167,"Simulated","C","global",20.874
"bcc-csm1-1","tas","temperature","tgav","rcp85",2168,"Simulated","C","global",20.913
"bcc-csm1-1","tas","temperature","tgav","rcp85",2169,"Simulated","C","global",21.04
"bcc-csm1-1","tas","temperature","tgav","rcp85",2170,"Simulated","C","global",20.9867
"bcc-csm1-1","tas","temperature","tgav","rcp85",2171,"Simulated","C","global",21.0445
"bcc-csm1-1","tas","temperature","tgav","rcp85",2172,"Simulated","C","global",21.1844
"bcc-csm1-1","tas","temperature","tgav","rcp85",2173,"Simulated","C","global",21.1776
"bcc-csm1-1","tas","temperature","tgav","rcp85",2174,"Simulated","C","global",21.049
"bcc-csm1-1","tas","temperature","tgav","rcp85",2175,"Simulated","C","global",21.1682
"bcc-csm1-1","tas","temperature","tgav","rcp85",2176,"Simulated","C","global",21.2109
"bcc-csm1-1","tas","temperature","tgav","rcp85",2177,"Simulated","C","global",21.2798
"bcc-csm1-1","tas","temperature","tgav","rcp85",2178,"Simulated","C","global",21.2034
"bcc-csm1-1","tas","temperature","tgav","rcp85",2179,"Simulated","C","global",21.2335
"bcc-csm1-1","tas","temperature","tgav","rcp85",2180,"Simulated","C","global",21.3064
"bcc-csm1-1","tas","temperature","tgav","rcp85",2181,"Simulated","C","global",21.4066
"bcc-csm1-1","tas","temperature","tgav","rcp85",2182,"Simulated","C","global",21.4857
"bcc-csm1-1","tas","temperature","tgav","rcp85",2183,"Simulated","C","global",21.395
"bcc-csm1-1","tas","temperature","tgav","rcp85",2184,"Simulated","C","global",21.4273
"bcc-csm1-1","tas","temperature","tgav","rcp85",2185,"Simulated","C","global",21.3895
"bcc-csm1-1","tas","temperature","tgav","rcp85",2186,"Simulated","C","global",21.3412
"bcc-csm1-1","tas","temperature","tgav","rcp85",2187,"Simulated","C","global",21.5518
"bcc-csm1-1","tas","temperature","tgav","rcp85",2188,"Simulated","C","global",21.5334
"bcc-csm1-1","tas","temperature","tgav","rcp85",2189,"Simulated","C","global",21.5258
"bcc-csm1-1","tas","temperature","tgav","rcp85",2190,"Simulated","C","global",21.6175
"bcc-csm1-1","tas","temperature","tgav","rcp85",2191,"Simulated","C","global",21.6225
"bcc-csm1-1","tas","temperature","tgav","rcp85",2192,"Simulated","C","global",21.6278
"bcc-csm1-1","tas","temperature","tgav","rcp85",2193,"Simulated","C","global",21.641
"bcc-csm1-1","tas","temperature","tgav","rcp85",2194,"Simulated","C","global",21.6561
"bcc-csm1-1","tas","temperature","tgav","rcp85",2195,"Simulated","C","global",21.6602
"bcc-csm1-1","tas","temperature","tgav","rcp85",2196,"Simulated","C","global",21.661
"bcc-csm1-1","tas","temperature","tgav","rcp85",2197,"Simulated","C","global",21.7788
"bcc-csm1-1","tas","temperature","tgav","rcp85",2198,"Simulated","C","global",21.8533
"bcc-csm1-1","tas","temperature","tgav","rcp85",2199,"Simulated","C","global",21.7778
"bcc-csm1-1","tas","temperature","tgav","rcp85",2200,"Simulated","C","global",21.8349
"bcc-csm1-1","tas","temperature","tgav","rcp85",2201,"Simulated","C","global",21.8662
"bcc-csm1-1","tas","temperature","tgav","rcp85",2202,"Simulated","C","global",21.8371
"bcc-csm1-1","tas","temperature","tgav","rcp85",2203,"Simulated","C","global",21.8614
"bcc-csm1-1","tas","temperature","tgav","rcp85",2204,"Simulated","C","global",21.9049
"bcc-csm1-1","tas","temperature","tgav","rcp85",2205,"Simulated","C","global",21.8514
"bcc-csm1-1","tas","temperature","tgav","rcp85",2206,"Simulated","C","global",21.852
"bcc-csm1-1","tas","temperature","tgav","rcp85",2207,"Simulated","C","global",21.92
"bcc-csm1-1","tas","temperature","tgav","rcp85",2208,"Simulated","C","global",22.0146
"bcc-csm1-1","tas","temperature","tgav","rcp85",2209,"Simulated","C","global",22.1181
"bcc-csm1-1","tas","temperature","tgav","rcp85",2210,"Simulated","C","global",21.9683
"bcc-csm1-1","tas","temperature","tgav","rcp85",2211,"Simulated","C","global",21.9658
"bcc-csm1-1","tas","temperature","tgav","rcp85",2212,"Simulated","C","global",22.1042
"bcc-csm1-1","tas","temperature","tgav","rcp85",2213,"Simulated","C","global",22.1058
"bcc-csm1-1","tas","temperature","tgav","rcp85",2214,"Simulated","C","global",22.124
"bcc-csm1-1","tas","temperature","tgav","rcp85",2215,"Simulated","C","global",22.0987
"bcc-csm1-1","tas","temperature","tgav","rcp85",2216,"Simulated","C","global",22.1488000000001
"bcc-csm1-1","tas","temperature","tgav","rcp85",2217,"Simulated","C","global",22.1241
"bcc-csm1-1","tas","temperature","tgav","rcp85",2218,"Simulated","C","global",22.0764
"bcc-csm1-1","tas","temperature","tgav","rcp85",2219,"Simulated","C","global",22.1376
"bcc-csm1-1","tas","temperature","tgav","rcp85",2220,"Simulated","C","global",22.208
"bcc-csm1-1","tas","temperature","tgav","rcp85",2221,"Simulated","C","global",22.1633
"bcc-csm1-1","tas","temperature","tgav","rcp85",2222,"Simulated","C","global",22.2698
"bcc-csm1-1","tas","temperature","tgav","rcp85",2223,"Simulated","C","global",22.2827
"bcc-csm1-1","tas","temperature","tgav","rcp85",2224,"Simulated","C","global",22.2453
"bcc-csm1-1","tas","temperature","tgav","rcp85",2225,"Simulated","C","global",22.244
"bcc-csm1-1","tas","temperature","tgav","rcp85",2226,"Simulated","C","global",22.2692
"bcc-csm1-1","tas","temperature","tgav","rcp85",2227,"Simulated","C","global",22.2131
"bcc-csm1-1","tas","temperature","tgav","rcp85",2228,"Simulated","C","global",22.2476
"bcc-csm1-1","tas","temperature","tgav","rcp85",2229,"Simulated","C","global",22.3154
"bcc-csm1-1","tas","temperature","tgav","rcp85",2230,"Simulated","C","global",22.3613
"bcc-csm1-1","tas","temperature","tgav","rcp85",2231,"Simulated","C","global",22.3155
"bcc-csm1-1","tas","temperature","tgav","rcp85",2232,"Simulated","C","global",22.2070000000001
"bcc-csm1-1","tas","temperature","tgav","rcp85",2233,"Simulated","C","global",22.3355
"bcc-csm1-1","tas","temperature","tgav","rcp85",2234,"Simulated","C","global",22.4035
"bcc-csm1-1","tas","temperature","tgav","rcp85",2235,"Simulated","C","global",22.4427
"bcc-csm1-1","tas","temperature","tgav","rcp85",2236,"Simulated","C","global",22.4783
"bcc-csm1-1","tas","temperature","tgav","rcp85",2237,"Simulated","C","global",22.3926
"bcc-csm1-1","tas","temperature","tgav","rcp85",2238,"Simulated","C","global",22.3773
"bcc-csm1-1","tas","temperature","tgav","rcp85",2239,"Simulated","C","global",22.4753
"bcc-csm1-1","tas","temperature","tgav","rcp85",2240,"Simulated","C","global",22.475
"bcc-csm1-1","tas","temperature","tgav","rcp85",2241,"Simulated","C","global",22.577
"bcc-csm1-1","tas","temperature","tgav","rcp85",2242,"Simulated","C","global",22.5739
"bcc-csm1-1","tas","temperature","tgav","rcp85",2243,"Simulated","C","global",22.5257
"bcc-csm1-1","tas","temperature","tgav","rcp85",2244,"Simulated","C","global",22.5021
"bcc-csm1-1","tas","temperature","tgav","rcp85",2245,"Simulated","C","global",22.4733
"bcc-csm1-1","tas","temperature","tgav","rcp85",2246,"Simulated","C","global",22.5293
"bcc-csm1-1","tas","temperature","tgav","rcp85",2247,"Simulated","C","global",22.4576
"bcc-csm1-1","tas","temperature","tgav","rcp85",2248,"Simulated","C","global",22.5209
"bcc-csm1-1","tas","temperature","tgav","rcp85",2249,"Simulated","C","global",22.6392
"bcc-csm1-1","tas","temperature","tgav","rcp85",2250,"Simulated","C","global",22.5178
"bcc-csm1-1","tas","temperature","tgav","rcp85",2251,"Simulated","C","global",22.5547
"bcc-csm1-1","tas","temperature","tgav","rcp85",2252,"Simulated","C","global",22.543
"bcc-csm1-1","tas","temperature","tgav","rcp85",2253,"Simulated","C","global",22.6044
"bcc-csm1-1","tas","temperature","tgav","rcp85",2254,"Simulated","C","global",22.6271
"bcc-csm1-1","tas","temperature","tgav","rcp85",2255,"Simulated","C","global",22.6052
"bcc-csm1-1","tas","temperature","tgav","rcp85",2256,"Simulated","C","global",22.4485
"bcc-csm1-1","tas","temperature","tgav","rcp85",2257,"Simulated","C","global",22.5732
"bcc-csm1-1","tas","temperature","tgav","rcp85",2258,"Simulated","C","global",22.5305
"bcc-csm1-1","tas","temperature","tgav","rcp85",2259,"Simulated","C","global",22.587
"bcc-csm1-1","tas","temperature","tgav","rcp85",2260,"Simulated","C","global",22.623
"bcc-csm1-1","tas","temperature","tgav","rcp85",2261,"Simulated","C","global",22.7245
"bcc-csm1-1","tas","temperature","tgav","rcp85",2262,"Simulated","C","global",22.609
"bcc-csm1-1","tas","temperature","tgav","rcp85",2263,"Simulated","C","global",22.6747
"bcc-csm1-1","tas","temperature","tgav","rcp85",2264,"Simulated","C","global",22.6753
"bcc-csm1-1","tas","temperature","tgav","rcp85",2265,"Simulated","C","global",22.6582
"bcc-csm1-1","tas","temperature","tgav","rcp85",2266,"Simulated","C","global",22.6691
"bcc-csm1-1","tas","temperature","tgav","rcp85",2267,"Simulated","C","global",22.6991
"bcc-csm1-1","tas","temperature","tgav","rcp85",2268,"Simulated","C","global",22.6365
"bcc-csm1-1","tas","temperature","tgav","rcp85",2269,"Simulated","C","global",22.6197
"bcc-csm1-1","tas","temperature","tgav","rcp85",2270,"Simulated","C","global",22.563
"bcc-csm1-1","tas","temperature","tgav","rcp85",2271,"Simulated","C","global",22.691
"bcc-csm1-1","tas","temperature","tgav","rcp85",2272,"Simulated","C","global",22.7057
"bcc-csm1-1","tas","temperature","tgav","rcp85",2273,"Simulated","C","global",22.6772
"bcc-csm1-1","tas","temperature","tgav","rcp85",2274,"Simulated","C","global",22.6692
"bcc-csm1-1","tas","temperature","tgav","rcp85",2275,"Simulated","C","global",22.7493
"bcc-csm1-1","tas","temperature","tgav","rcp85",2276,"Simulated","C","global",22.6547
"bcc-csm1-1","tas","temperature","tgav","rcp85",2277,"Simulated","C","global",22.6626
"bcc-csm1-1","tas","temperature","tgav","rcp85",2278,"Simulated","C","global",22.6812
"bcc-csm1-1","tas","temperature","tgav","rcp85",2279,"Simulated","C","global",22.7157
"bcc-csm1-1","tas","temperature","tgav","rcp85",2280,"Simulated","C","global",22.6524
"bcc-csm1-1","tas","temperature","tgav","rcp85",2281,"Simulated","C","global",22.6445000000001
"bcc-csm1-1","tas","temperature","tgav","rcp85",2282,"Simulated","C","global",22.7468
"bcc-csm1-1","tas","temperature","tgav","rcp85",2283,"Simulated","C","global",22.7109
"bcc-csm1-1","tas","temperature","tgav","rcp85",2284,"Simulated","C","global",22.7786
"bcc-csm1-1","tas","temperature","tgav","rcp85",2285,"Simulated","C","global",22.7287
"bcc-csm1-1","tas","temperature","tgav","rcp85",2286,"Simulated","C","global",22.7602
"bcc-csm1-1","tas","temperature","tgav","rcp85",2287,"Simulated","C","global",22.8403
"bcc-csm1-1","tas","temperature","tgav","rcp85",2288,"Simulated","C","global",22.8483
"bcc-csm1-1","tas","temperature","tgav","rcp85",2289,"Simulated","C","global",22.7806
"bcc-csm1-1","tas","temperature","tgav","rcp85",2290,"Simulated","C","global",22.9046
"bcc-csm1-1","tas","temperature","tgav","rcp85",2291,"Simulated","C","global",22.8801
"bcc-csm1-1","tas","temperature","tgav","rcp85",2292,"Simulated","C","global",22.8558
"bcc-csm1-1","tas","temperature","tgav","rcp85",2293,"Simulated","C","global",22.8502
"bcc-csm1-1","tas","temperature","tgav","rcp85",2294,"Simulated","C","global",22.8639
"bcc-csm1-1","tas","temperature","tgav","rcp85",2295,"Simulated","C","global",22.8718
"bcc-csm1-1","tas","temperature","tgav","rcp85",2296,"Simulated","C","global",22.8188
"bcc-csm1-1","tas","temperature","tgav","rcp85",2297,"Simulated","C","global",22.767
"bcc-csm1-1","tas","temperature","tgav","rcp85",2298,"Simulated","C","global",22.7952
"bcc-csm1-1","tas","temperature","tgav","rcp85",2299,"Simulated","C","global",22.8363000000001
"bcc-csm1-1","tas","temperature","tgav","rcp85",2300,"Simulated","C","global",22.8883
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2006,"Simulated","C","HL",-10.3236
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2007,"Simulated","C","HL",-10.2464
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2008,"Simulated","C","HL",-9.79539999999997
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2009,"Simulated","C","HL",-10.051
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2010,"Simulated","C","HL",-9.7998
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2011,"Simulated","C","HL",-9.70929999999998
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2012,"Simulated","C","HL",-9.9588
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2013,"Simulated","C","HL",-9.96789999999999
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2014,"Simulated","C","HL",-10.2746
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2015,"Simulated","C","HL",-10.0934999999999
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2016,"Simulated","C","HL",-10.1327
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2017,"Simulated","C","HL",-9.90129999999999
"bcc-csm1-1","tas","temperature","tgav_HL","rcp85",2018,"Simulated","C","HL",-9.84739999999999
