year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
2036,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.267646381,-10.2441,-6.45625,-8.003641111,-7.8093,1,CMIP5
2036,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.733607129,19.1104,21.15786,20.23150944,20.2209,1,CMIP5
2037,tas,temperature,tgav,rcp85,C,Simulated,global,0.654998135,14.3431,16.137,15.22792222,15.5672,1,CMIP5
2037,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.223770184,-10.0063,-6.312525,-7.888465,-7.505,1,CMIP5
2037,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.747077649,19.2498,21.26934,20.27447944,20.2282,1,CMIP5
2038,tas,temperature,tgav,rcp85,C,Simulated,global,0.681523451,14.3755,16.1379,15.26478056,15.5992,1,CMIP5
2038,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.205220427,-10.0861,-6.307275,-7.920521667,-7.8748,1,CMIP5
2038,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.762056545,19.2626,21.28544,20.32694889,20.3719,1,CMIP5
2039,tas,temperature,tgav,rcp85,C,Simulated,global,0.725019189,14.3416,16.16506,15.31022333,15.727875,1,CMIP5
2039,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.214082542,-10.109,-6.0378,-7.728662222,-7.9057,1,CMIP5
2039,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.78580903,19.174,21.2935,20.34148889,20.4203,1,CMIP5
2040,tas,temperature,tgav,rcp85,C,Simulated,global,0.691068544,14.4541,16.23586,15.35309833,15.738675,1,CMIP5
2040,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.117093551,-9.6863,-6.0582,-7.625419444,-7.5922,1,CMIP5
2040,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.767936413,19.2454,21.36034,20.37081556,20.3999,1,CMIP5
2041,tas,temperature,tgav,rcp85,C,Simulated,global,0.707595958,14.4337,16.25276,15.324065,15.7135,1,CMIP5
2041,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.274477112,-10.2479,-6.19365,-7.825153333,-8.2275,1,CMIP5
2041,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.760545421,19.2846,21.3835,20.37955556,20.4152,1,CMIP5
2042,tas,temperature,tgav,rcp85,C,Simulated,global,0.70968939,14.5378,16.36444,15.37779611,15.6993,1,CMIP5
2042,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.211050931,-9.9088,-6.0452,-7.704290556,-7.96424,1,CMIP5
2042,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.773202812,19.2102,21.44396,20.41872889,20.4966,1,CMIP5
2043,tas,temperature,tgav,rcp85,C,Simulated,global,0.668450524,14.6361,16.41768,15.44193111,15.7274,1,CMIP5
2043,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.308194503,-9.6636,-5.797,-7.646998889,-7.98944,1,CMIP5
2043,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.749990865,19.2763,21.5136,20.48428611,20.4669,1,CMIP5
2044,tas,temperature,tgav,rcp85,C,Simulated,global,0.66489074,14.6894,16.5099,15.50187222,15.8513,1,CMIP5
2044,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.300062679,-9.713,-5.6887,-7.538621111,-7.5703,1,CMIP5
2044,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.77728427,19.2868,21.62808,20.53352833,20.4179,1,CMIP5
2045,tas,temperature,tgav,rcp85,C,Simulated,global,0.695264424,14.6677,16.4892,15.52618056,15.9003,1,CMIP5
2045,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.27762193,-9.6807,-5.7122,-7.508197222,-7.7167,1,CMIP5
2045,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.790507006,19.3231,21.5623,20.55616111,20.4127,1,CMIP5
2046,tas,temperature,tgav,rcp85,C,Simulated,global,0.739178532,14.599,16.52766,15.53002611,15.8507,1,CMIP5
2046,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.232896456,-9.6579,-5.8015,-7.502017778,-7.527,1,CMIP5
2046,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.812727649,19.2478,21.62522,20.55909667,20.6066,1,CMIP5
2047,tas,temperature,tgav,rcp85,C,Simulated,global,0.728708509,14.7194,16.6611,15.58841667,15.7835,1,CMIP5
2047,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.160298715,-9.4303,-5.749675,-7.389258333,-7.3836,1,CMIP5
2047,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.795911256,19.3593,21.76566,20.60543444,20.7533,1,CMIP5
2048,tas,temperature,tgav,rcp85,C,Simulated,global,0.69509436,14.8316,16.6767,15.63680556,15.8595,1,CMIP5
2048,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.23397283,-9.6328,-5.518825,-7.376913333,-7.71,1,CMIP5
2048,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.765454182,19.4447,21.77162,20.66213278,20.6164,1,CMIP5
2049,tas,temperature,tgav,rcp85,C,Simulated,global,0.709435253,14.8025,16.6917,15.69913889,16.0676,1,CMIP5
2049,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.203318781,-9.385,-5.55785,-7.289556667,-7.5798,1,CMIP5
2049,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.797463683,19.3929,21.78892,20.718605,20.7333,1,CMIP5
2050,tas,temperature,tgav,rcp85,C,Simulated,global,0.73841695,14.854,16.7989,15.77473056,16.0861,1,CMIP5
2050,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.367917271,-9.6328,-5.35805,-7.213883333,-7.336,1,CMIP5
2050,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.824184433,19.3948,21.86294,20.79423222,20.8722,1,CMIP5
2051,tas,temperature,tgav,rcp85,C,Simulated,global,0.750072204,14.7889,16.88592,15.76261611,15.9898,1,CMIP5
2051,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.278607561,-9.1843,-5.159275,-7.16161,-7.35804,1,CMIP5
2051,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.822963116,19.3941,21.9478,20.76811667,20.8023,1,CMIP5
2052,tas,temperature,tgav,rcp85,C,Simulated,global,0.724249483,14.8785,16.82604,15.810185,16.0357,1,CMIP5
2052,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.299411591,-9.2355,-5.12395,-7.143267222,-7.2402,1,CMIP5
2052,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.776973209,19.5183,21.85836,20.82150667,20.9281,1,CMIP5
2053,tas,temperature,tgav,rcp85,C,Simulated,global,0.739657598,14.8778,16.81074,15.88871,16.213,1,CMIP5
2053,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.292010658,-9.1358,-5.115575,-6.961403889,-7.1458,1,CMIP5
2053,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.820989504,19.4042,21.8603,20.87758889,21.0446,1,CMIP5
2054,tas,temperature,tgav,rcp85,C,Simulated,global,0.780694129,14.9843,16.92226,15.92564278,16.274,1,CMIP5
2054,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.391574459,-9.3625,-4.9675,-6.93898,-7.25752,1,CMIP5
2054,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.817979089,19.5849,21.97072,20.91853278,21.0022,1,CMIP5
2055,tas,temperature,tgav,rcp85,C,Simulated,global,0.783068511,14.9993,17.03604,15.98017667,16.3128,1,CMIP5
2055,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.327298314,-9.0524,-4.79,-6.767083333,-7.1606,1,CMIP5
2055,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.825666975,19.646,22.09412,20.94763278,20.9802,1,CMIP5
2056,tas,temperature,tgav,rcp85,C,Simulated,global,0.733570941,15.0342,17.01862,16.02213556,16.2741,1,CMIP5
2056,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.340220433,-9.1271,-4.9635,-6.752334444,-6.9799,1,CMIP5
2056,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.785180603,19.6892,22.06296,20.99540111,21.0713,1,CMIP5
2057,tas,temperature,tgav,rcp85,C,Simulated,global,0.750242492,15.1849,17.09418,16.08461722,16.4709,1,CMIP5
2057,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.296232444,-8.9455,-4.815425,-6.678814444,-6.7881,1,CMIP5
2057,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.827578719,19.7412,22.13932,21.05570222,21.0787,1,CMIP5
2058,tas,temperature,tgav,rcp85,C,Simulated,global,0.794899909,15.1204,17.19916,16.15944833,16.5329,1,CMIP5
2058,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.279458318,-8.6355,-4.600525,-6.531825556,-6.91748,1,CMIP5
2058,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.85803588,19.6611,22.23446,21.11477889,21.1984,1,CMIP5
2059,tas,temperature,tgav,rcp85,C,Simulated,global,0.776332057,15.2719,17.2552,16.20365,16.4274,1,CMIP5
2059,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.263028487,-8.5599,-4.488375,-6.540209444,-6.93146,1,CMIP5
2059,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.827368536,19.8152,22.3051,21.17004444,21.1806,1,CMIP5
2060,tas,temperature,tgav,rcp85,C,Simulated,global,0.785778981,15.273,17.29774,16.25991833,16.5071,1,CMIP5
2060,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.26679357,-8.6969,-4.4452,-6.320292222,-6.7113,1,CMIP5
2060,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.826330786,19.8494,22.32276,21.19112889,21.3148,1,CMIP5
2061,tas,temperature,tgav,rcp85,C,Simulated,global,0.747838266,15.3288,17.2953,16.29115833,16.5166,1,CMIP5
2061,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.259134114,-8.5759,-4.4995,-6.334218333,-6.7448,1,CMIP5
2061,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.797488071,19.8614,22.32988,21.23235056,21.3384,1,CMIP5
2062,tas,temperature,tgav,rcp85,C,Simulated,global,0.79916012,15.289,17.46632,16.31720222,16.5474,1,CMIP5
2062,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.176341252,-8.0549,-4.5746,-6.291108333,-6.4745,1,CMIP5
2062,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.845193288,19.8959,22.4649,21.25501111,21.2683,1,CMIP5
2063,tas,temperature,tgav,rcp85,C,Simulated,global,0.790466404,15.4325,17.47304,16.37899333,16.581,1,CMIP5
2063,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.258510625,-8.3238,-4.3954,-6.220283889,-6.51528,1,CMIP5
2063,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.830346728,19.9353,22.48156,21.31462333,21.3207,1,CMIP5
2064,tas,temperature,tgav,rcp85,C,Simulated,global,0.784464461,15.4681,17.52136,16.44293444,16.6448,1,CMIP5
2064,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.257424709,-8.2365,-4.26495,-6.108060556,-6.41672,1,CMIP5
2064,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.81509078,19.9953,22.51938,21.367545,21.4468,1,CMIP5
2065,tas,temperature,tgav,rcp85,C,Simulated,global,0.825051845,15.4892,17.5213,16.50120278,16.8369,1,CMIP5
2065,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.368975383,-8.4756,-4.105725,-6.016765,-6.2076,1,CMIP5
2065,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.839257833,19.9849,22.52608,21.41879222,21.631,1,CMIP5
2066,tas,temperature,tgav,rcp85,C,Simulated,global,0.813459137,15.5682,17.55382,16.57578,16.8635,1,CMIP5
2066,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.278409636,-8.2387,-4.1974,-5.902353889,-6.2349,1,CMIP5
2066,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.847133858,20.137,22.56516,21.48493444,21.6451,1,CMIP5
2067,tas,temperature,tgav,rcp85,C,Simulated,global,0.826380375,15.6237,17.68086,16.59556222,16.7745,1,CMIP5
2067,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.240940151,-8.0628,-4.029425,-5.880658333,-6.2125,1,CMIP5
2067,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.879220376,20.0435,22.66952,21.503955,21.6484,1,CMIP5
2068,tas,temperature,tgav,rcp85,C,Simulated,global,0.799088607,15.6654,17.73024,16.64496,16.7596,1,CMIP5
2068,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.339939604,-8.0645,-3.94825,-5.872811667,-6.18748,1,CMIP5
2068,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.855117885,20.0391,22.72398,21.56312556,21.7284,1,CMIP5
2069,tas,temperature,tgav,rcp85,C,Simulated,global,0.756028339,15.7431,17.72206,16.71522611,16.8654,1,CMIP5
2069,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.274972781,-7.8996,-3.795175,-5.742150556,-6.12698,1,CMIP5
2069,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.809586242,20.1939,22.70148,21.61929222,21.7602,1,CMIP5
2070,tas,temperature,tgav,rcp85,C,Simulated,global,0.845278037,15.5978,17.78648,16.72263111,16.9852,1,CMIP5
2070,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.407079278,-8.0358,-3.7742,-5.732447778,-6.01788,1,CMIP5
2070,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.868905787,20.1661,22.75656,21.62681222,21.7517,1,CMIP5
2071,tas,temperature,tgav,rcp85,C,Simulated,global,0.816979591,15.7936,17.85268,16.77201167,17.0579,1,CMIP5
2071,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.348516733,-7.8445,-3.62405,-5.681707778,-5.95352,1,CMIP5
2071,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.856901155,20.2799,22.82314,21.67561833,21.7692,1,CMIP5
2072,tas,temperature,tgav,rcp85,C,Simulated,global,0.829405954,15.8538,17.9122,16.83798611,17.0237,1,CMIP5
2072,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.331737989,-7.7206,-3.684975,-5.650518333,-5.86454,1,CMIP5
2072,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.860293755,20.3054,22.87652,21.749305,22.0141,1,CMIP5
2073,tas,temperature,tgav,rcp85,C,Simulated,global,0.815963598,15.8822,17.94464,16.91696556,17.0976,1,CMIP5
2073,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.375138591,-7.7052,-3.595425,-5.536608889,-5.71828,1,CMIP5
2073,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.84580066,20.3054,22.88516,21.82079833,22.1409,1,CMIP5
2074,tas,temperature,tgav,rcp85,C,Simulated,global,0.799727364,15.891,18.0106,16.93498889,17.1266,1,CMIP5
2074,tas,temperature,tgav_HL,rcp85,C,Simulated,HL,1.339202975,-7.2311,-3.52595,-5.487370556,-5.81246,1,CMIP5
2074,tas,temperature,tgav_LL,rcp85,C,Simulated,LL,0.850548488,20.332,22.98456,21.83081778,22.1165,1,CMIP5
2075,tas,temperature,tgav,rcp85,C,Simulated,global,0.833035865,15.9676,18.10782,16.97336889,17.2443,1,CMIP5
