year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
2017,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005647661,8.0335698,8.045704,8.040541703,8.042231208,1,CMIP5
2017,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002941764,8.038261,8.045917,8.042691181,8.043436542,1,CMIP5
2018,ph,ocean,ph,rcp85,1,Simulated,global,0.002586759,8.0358995,8.04301,8.040118225,8.040691125,1,CMIP5
2018,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005951383,8.03082225,8.044235,8.037786967,8.038761875,1,CMIP5
2018,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003170855,8.03574525,8.0437038,8.040591383,8.041747625,1,CMIP5
2019,ph,ocean,ph,rcp85,1,Simulated,global,0.002613214,8.0335355,8.040746,8.037746583,8.038302,1,CMIP5
2019,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005603992,8.02862575,8.041094,8.035129772,8.035782042,1,CMIP5
2019,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00317233,8.0333955,8.0412728,8.038273703,8.039452458,1,CMIP5
2020,ph,ocean,ph,rcp85,1,Simulated,global,0.002566823,8.03081325,8.038237,8.035057928,8.035374958,1,CMIP5
2020,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005906658,8.0252802,8.038948,8.031965867,8.032154875,1,CMIP5
2020,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003059243,8.03098175,8.0386514,8.035672344,8.036524458,1,CMIP5
2021,ph,ocean,ph,rcp85,1,Simulated,global,0.002334436,8.028283,8.034994,8.032280878,8.032732333,1,CMIP5
2021,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.006005427,8.021719,8.035507,8.029232181,8.030132792,1,CMIP5
2021,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002911082,8.02841325,8.0358682,8.032883311,8.033789208,1,CMIP5
2022,ph,ocean,ph,rcp85,1,Simulated,global,0.002397306,8.02593625,8.032789,8.029720767,8.029832875,1,CMIP5
2022,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005817179,8.01909975,8.032618,8.026431792,8.0274715,1,CMIP5
2022,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002921621,8.0259735,8.0334518,8.0303743,8.03106125,1,CMIP5
2023,ph,ocean,ph,rcp85,1,Simulated,global,0.002880594,8.02294875,8.03121,8.027067478,8.027217458,1,CMIP5
2023,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005768342,8.0172015,8.031009,8.023488517,8.023267,1,CMIP5
2023,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003269859,8.02319425,8.031246,8.027776733,8.028538875,1,CMIP5
2024,ph,ocean,ph,rcp85,1,Simulated,global,0.002594447,8.0205535,8.027911,8.024460606,8.024827167,1,CMIP5
2024,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005507484,8.01404625,8.026342,8.020038478,8.020058208,1,CMIP5
2024,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003004368,8.02115875,8.028356,8.025325283,8.026200875,1,CMIP5
2025,ph,ocean,ph,rcp85,1,Simulated,global,0.002459468,8.01786525,8.024688,8.021693181,8.022091917,1,CMIP5
2025,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.006060962,8.01085125,8.0251,8.017533694,8.017437958,1,CMIP5
2025,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00299228,8.0184275,8.0254642,8.0225147,8.02352125,1,CMIP5
2026,ph,ocean,ph,rcp85,1,Simulated,global,0.002520313,8.01488975,8.022065,8.018838914,8.019063667,1,CMIP5
2026,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004901939,8.00831025,8.020428,8.013995697,8.013901667,1,CMIP5
2026,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003071083,8.0153495,8.022727,8.0197846,8.02060775,1,CMIP5
2027,ph,ocean,ph,rcp85,1,Simulated,global,0.00272496,8.012158,8.019949,8.016314194,8.016550583,1,CMIP5
2027,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004991717,8.00535725,8.016389,8.010813625,8.01060775,1,CMIP5
2027,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003176405,8.012746,8.020579,8.017382408,8.018207625,1,CMIP5
2028,ph,ocean,ph,rcp85,1,Simulated,global,0.002671352,8.009292,8.016844,8.0134684,8.0140245,1,CMIP5
2028,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005192163,8.0025552,8.01477,8.008025756,8.007435542,1,CMIP5
2028,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003175761,8.00999775,8.017512,8.014528158,8.015705,1,CMIP5
2029,ph,ocean,ph,rcp85,1,Simulated,global,0.002623388,8.00606775,8.013674,8.010651664,8.011087917,1,CMIP5
2029,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.006287706,7.9990368,8.013035,8.005664425,8.004798,1,CMIP5
2029,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002982129,8.006748,8.0144782,8.011630158,8.012733375,1,CMIP5
2030,ph,ocean,ph,rcp85,1,Simulated,global,0.002493959,8.00311175,8.010184,8.007541283,8.007985875,1,CMIP5
2030,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005132329,7.9959625,8.008375,8.001790553,8.001667208,1,CMIP5
2030,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002926012,8.003844,8.011393,8.008658319,8.009682458,1,CMIP5
2031,ph,ocean,ph,rcp85,1,Simulated,global,0.002671395,8.00034175,8.007912,8.004610847,8.004901167,1,CMIP5
2031,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005878299,7.99160825,8.005943,7.998527119,7.997599333,1,CMIP5
2031,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003105017,8.0012775,8.0086698,8.005802592,8.006856625,1,CMIP5
2032,ph,ocean,ph,rcp85,1,Simulated,global,0.002557735,7.99747525,8.004801,8.001504192,8.00146875,1,CMIP5
2032,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005365933,7.988278,8.002543,7.995231975,7.995178625,1,CMIP5
2032,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003105324,7.998179,8.005741,8.002725672,8.003393417,1,CMIP5
2033,ph,ocean,ph,rcp85,1,Simulated,global,0.002406716,7.9944745,8.001094,7.998516664,7.998919042,1,CMIP5
2033,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.006015378,7.98470475,7.998871,7.992047722,7.991505792,1,CMIP5
2033,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002882284,7.99542075,8.002745,7.999784028,8.001003708,1,CMIP5
2034,ph,ocean,ph,rcp85,1,Simulated,global,0.002255779,7.99160425,7.997772,7.995295914,7.995529417,1,CMIP5
2034,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005946581,7.98290075,7.99637,7.988921989,7.987617792,1,CMIP5
2034,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.002766047,7.992721,7.999709,7.996540917,7.99750625,1,CMIP5
2035,ph,ocean,ph,rcp85,1,Simulated,global,0.002580119,7.98802175,7.995336,7.992312578,7.992716958,1,CMIP5
2035,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004896563,7.97898675,7.991134,7.984869839,7.984786042,1,CMIP5
2035,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003110302,7.9889395,7.9965292,7.993751867,7.99484575,1,CMIP5
2036,ph,ocean,ph,rcp85,1,Simulated,global,0.002555454,7.9849295,7.992332,7.989174747,7.989420292,1,CMIP5
2036,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004786122,7.97568475,7.987716,7.981359833,7.981742125,1,CMIP5
2036,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003052406,7.98593675,7.993697,7.99067655,7.991469375,1,CMIP5
2037,ph,ocean,ph,rcp85,1,Simulated,global,0.002677536,7.98160925,7.989213,7.985971694,7.986330458,1,CMIP5
2037,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004943044,7.9721035,7.983961,7.978182628,7.978430333,1,CMIP5
2037,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003189799,7.982687,7.9904,7.987472811,7.988417833,1,CMIP5
2038,ph,ocean,ph,rcp85,1,Simulated,global,0.00264287,7.97808875,7.985427,7.982596111,7.983060958,1,CMIP5
2038,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004697067,7.96911525,7.980395,7.974451783,7.974537125,1,CMIP5
2038,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003134466,7.97920325,7.987152,7.984161125,7.98519725,1,CMIP5
2039,ph,ocean,ph,rcp85,1,Simulated,global,0.002811956,7.97434675,7.98216,7.979135492,7.9796825,1,CMIP5
2039,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005000294,7.9643825,7.97647,7.970386958,7.969559625,1,CMIP5
2039,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003256144,7.97561825,7.9838012,7.980827408,7.982171,1,CMIP5
2040,ph,ocean,ph,rcp85,1,Simulated,global,0.002720197,7.97139825,7.979302,7.975995136,7.976273583,1,CMIP5
2040,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005490258,7.961262,7.974726,7.967264039,7.966505417,1,CMIP5
2040,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003148343,7.97283975,7.980608,7.977678253,7.978613083,1,CMIP5
2041,ph,ocean,ph,rcp85,1,Simulated,global,0.00261953,7.96825125,7.975526,7.972467625,7.97271625,1,CMIP5
2041,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004983765,7.956901,7.969808,7.962905272,7.961945417,1,CMIP5
2041,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00314034,7.9697605,7.9772966,7.974313406,7.975353667,1,CMIP5
2042,ph,ocean,ph,rcp85,1,Simulated,global,0.002506631,7.96468475,7.971588,7.968879481,7.969185167,1,CMIP5
2042,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005267833,7.9536485,7.966325,7.959307608,7.9581062,1,CMIP5
2042,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00289629,7.966462,7.9736624,7.970726247,7.971769042,1,CMIP5
2043,ph,ocean,ph,rcp85,1,Simulated,global,0.002531075,7.96118875,7.967657,7.965357678,7.966072458,1,CMIP5
2043,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004066052,7.950691,7.960607,7.955338678,7.954893833,1,CMIP5
2043,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003039486,7.96284025,7.970238,7.967279653,7.968624333,1,CMIP5
2044,ph,ocean,ph,rcp85,1,Simulated,global,0.002651056,7.9572535,7.964235,7.961777694,7.962459333,1,CMIP5
2044,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004480721,7.9455605,7.957581,7.950695231,7.949640567,1,CMIP5
2044,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003196608,7.95903325,7.9667532,7.963911172,7.965450792,1,CMIP5
2045,ph,ocean,ph,rcp85,1,Simulated,global,0.002864364,7.95329575,7.961089,7.958147922,7.958728292,1,CMIP5
2045,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004378236,7.94186525,7.953214,7.946910489,7.946429967,1,CMIP5
2045,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003363484,7.95515275,7.9632744,7.960305233,7.961627125,1,CMIP5
2046,ph,ocean,ph,rcp85,1,Simulated,global,0.002675928,7.94982125,7.957204,7.954414131,7.954944167,1,CMIP5
2046,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.00449859,7.938138,7.948733,7.942908286,7.942684233,1,CMIP5
2046,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003022839,7.952003,7.9593618,7.956615578,7.957727833,1,CMIP5
2047,ph,ocean,ph,rcp85,1,Simulated,global,0.002771391,7.94591475,7.953439,7.950569881,7.951177167,1,CMIP5
2047,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004989084,7.9347515,7.945814,7.939337439,7.937793067,1,CMIP5
2047,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003237651,7.94795875,7.9557498,7.952731022,7.954144292,1,CMIP5
2048,ph,ocean,ph,rcp85,1,Simulated,global,0.002645764,7.9422045,7.9490934,7.946922997,7.947828042,1,CMIP5
2048,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004492163,7.93057875,7.940956,7.935121406,7.934074467,1,CMIP5
2048,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003100503,7.9442515,7.9520496,7.949190128,7.950712333,1,CMIP5
2049,ph,ocean,ph,rcp85,1,Simulated,global,0.002719945,7.93831275,7.94563,7.943122289,7.943755292,1,CMIP5
2049,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004847033,7.92581025,7.937353,7.930704983,7.9297692,1,CMIP5
2049,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00309535,7.94060625,7.9483044,7.945509928,7.947012958,1,CMIP5
2050,ph,ocean,ph,rcp85,1,Simulated,global,0.002615883,7.93446775,7.9415222,7.938900228,7.939411208,1,CMIP5
2050,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003955799,7.921822,7.932612,7.925714972,7.9252135,1,CMIP5
2050,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003195632,7.936717,7.9445706,7.941418517,7.94259175,1,CMIP5
2051,ph,ocean,ph,rcp85,1,Simulated,global,0.002650249,7.9309235,7.938009,7.935165331,7.935488542,1,CMIP5
2051,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004350621,7.91735525,7.92822,7.922284861,7.921677333,1,CMIP5
2051,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003016596,7.9332075,7.9407176,7.937632003,7.938680958,1,CMIP5
2052,ph,ocean,ph,rcp85,1,Simulated,global,0.002656146,7.926558,7.933548,7.931100217,7.93171775,1,CMIP5
2052,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003826326,7.91354875,7.923785,7.917477006,7.916654267,1,CMIP5
2052,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003187998,7.9288415,7.936527,7.933709236,7.935162958,1,CMIP5
2053,ph,ocean,ph,rcp85,1,Simulated,global,0.00264503,7.922296,7.9294842,7.926938297,7.927526292,1,CMIP5
2053,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004654469,7.90747425,7.920292,7.912827111,7.912180833,1,CMIP5
2053,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00315674,7.9247635,7.932601,7.929649528,7.931154833,1,CMIP5
2054,ph,ocean,ph,rcp85,1,Simulated,global,0.002538888,7.9183235,7.925324,7.922732361,7.923251333,1,CMIP5
2054,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003904524,7.9030375,7.914568,7.908008119,7.907659733,1,CMIP5
2054,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00312826,7.9207,7.9284562,7.925554894,7.926816833,1,CMIP5
2055,ph,ocean,ph,rcp85,1,Simulated,global,0.00261427,7.914395,7.921411,7.918808444,7.918923333,1,CMIP5
2055,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.00426033,7.8987885,7.910698,7.903280714,7.901926767,1,CMIP5
2055,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003137935,7.91692725,7.9246434,7.921784858,7.92292325,1,CMIP5
2056,ph,ocean,ph,rcp85,1,Simulated,global,0.002723764,7.90971475,7.9173452,7.914428797,7.914875417,1,CMIP5
2056,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003213077,7.894409,7.903195,7.898130617,7.8981491,1,CMIP5
2056,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003175624,7.91244075,7.9206276,7.917541892,7.918777,1,CMIP5
2057,ph,ocean,ph,rcp85,1,Simulated,global,0.002790562,7.9052205,7.9129036,7.910254031,7.911085042,1,CMIP5
2057,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003673165,7.88977825,7.899512,7.893865669,7.893618133,1,CMIP5
2057,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003279924,7.908003,7.9162968,7.913389258,7.9148595,1,CMIP5
2058,ph,ocean,ph,rcp85,1,Simulated,global,0.002789122,7.90093825,7.9089014,7.905865344,7.906782708,1,CMIP5
2058,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003362807,7.8855555,7.894367,7.889574389,7.889696667,1,CMIP5
2058,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00325729,7.90381125,7.9123288,7.908977008,7.909973,1,CMIP5
2059,ph,ocean,ph,rcp85,1,Simulated,global,0.002913757,7.89659875,7.9043268,7.901529203,7.902093833,1,CMIP5
2059,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.00338907,7.88069375,7.889552,7.884698708,7.884249,1,CMIP5
2059,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003432906,7.899356,7.9077328,7.904748828,7.906168333,1,CMIP5
2060,ph,ocean,ph,rcp85,1,Simulated,global,0.002898583,7.89273725,7.900324,7.897470322,7.897991042,1,CMIP5
2060,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.003406898,7.87663,7.885748,7.880408639,7.880193667,1,CMIP5
2060,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003433544,7.8956475,7.9036848,7.900727883,7.902119,1,CMIP5
2061,ph,ocean,ph,rcp85,1,Simulated,global,0.002685161,7.88861125,7.8959226,7.893187711,7.893706208,1,CMIP5
2061,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004317484,7.871263,7.883218,7.876084872,7.876199367,1,CMIP5
2061,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003219735,7.891704,7.8994634,7.896458136,7.897794333,1,CMIP5
2062,ph,ocean,ph,rcp85,1,Simulated,global,0.002610835,7.88435075,7.8916062,7.8887572,7.889333625,1,CMIP5
2062,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004549191,7.8658205,7.8785,7.870894044,7.870865133,1,CMIP5
2062,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003152695,7.88763425,7.8951924,7.892178039,7.893567167,1,CMIP5
2063,ph,ocean,ph,rcp85,1,Simulated,global,0.002503831,7.880211,7.8872954,7.884492067,7.88473,1,CMIP5
2063,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.00484107,7.86106425,7.874828,7.866006539,7.865429867,1,CMIP5
2063,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003029036,7.8835245,7.8909916,7.888030114,7.889350292,1,CMIP5
2064,ph,ocean,ph,rcp85,1,Simulated,global,0.002576896,7.876028,7.8829708,7.880112203,7.880591708,1,CMIP5
2064,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004063454,7.85702375,7.867881,7.861006336,7.860719133,1,CMIP5
2064,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003118251,7.8795635,7.8867154,7.883764442,7.885209,1,CMIP5
2065,ph,ocean,ph,rcp85,1,Simulated,global,0.002660504,7.87094725,7.8784728,7.875640314,7.876191917,1,CMIP5
2065,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004449871,7.85168025,7.86388,7.856391461,7.856316633,1,CMIP5
2065,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003091229,7.87454525,7.8822272,7.879319756,7.880709667,1,CMIP5
2066,ph,ocean,ph,rcp85,1,Simulated,global,0.00278394,7.866404,7.8740246,7.871226142,7.871866125,1,CMIP5
2066,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004412849,7.84693875,7.859378,7.851989642,7.8520773,1,CMIP5
2066,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003344576,7.86982575,7.8778816,7.874898114,7.876463667,1,CMIP5
2067,ph,ocean,ph,rcp85,1,Simulated,global,0.002848469,7.86175975,7.8697114,7.866758803,7.867527333,1,CMIP5
2067,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004484318,7.8421715,7.854617,7.847103589,7.847495667,1,CMIP5
2067,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003357747,7.8654175,7.8735034,7.870514525,7.871961,1,CMIP5
2068,ph,ocean,ph,rcp85,1,Simulated,global,0.002896796,7.8571245,7.865254,7.862078306,7.862653167,1,CMIP5
2068,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004215418,7.837023,7.848968,7.842001386,7.842365533,1,CMIP5
2068,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00347403,7.86065075,7.869231,7.865913931,7.867227667,1,CMIP5
2069,ph,ocean,ph,rcp85,1,Simulated,global,0.002885037,7.852703,7.86097,7.857611431,7.858130792,1,CMIP5
2069,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005036172,7.832446,7.846092,7.836771828,7.835926333,1,CMIP5
2069,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003509964,7.85648575,7.8650366,7.861595392,7.862917,1,CMIP5
2070,ph,ocean,ph,rcp85,1,Simulated,global,0.002807883,7.84849425,7.8564126,7.853479878,7.854126708,1,CMIP5
2070,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004499891,7.8274565,7.839827,7.832024286,7.832050833,1,CMIP5
2070,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.00331143,7.852373,7.8605022,7.857575853,7.859201333,1,CMIP5
2071,ph,ocean,ph,rcp85,1,Simulated,global,0.002761482,7.844452,7.8521134,7.849057247,7.849613042,1,CMIP5
2071,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.004876695,7.82273575,7.835779,7.827456294,7.826959633,1,CMIP5
2071,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003353257,7.848456,7.8562742,7.853191117,7.854636,1,CMIP5
2072,ph,ocean,ph,rcp85,1,Simulated,global,0.002633562,7.84000425,7.8475642,7.844580908,7.845208,1,CMIP5
2072,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.00421912,7.8179925,7.829552,7.822361769,7.822081333,1,CMIP5
2072,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003172141,7.844029,7.8516842,7.848820978,7.849985333,1,CMIP5
2073,ph,ocean,ph,rcp85,1,Simulated,global,0.002766546,7.834943,7.8432692,7.839690881,7.840215542,1,CMIP5
2073,ph,ocean,ph_HL,rcp85,1,Simulated,HL,0.005001288,7.8125875,7.825709,7.816617094,7.814881333,1,CMIP5
2073,ph,ocean,ph_LL,rcp85,1,Simulated,LL,0.003330651,7.83908125,7.847539,7.844094583,7.8450335,1,CMIP5
2074,ph,ocean,ph,rcp85,1,Simulated,global,0.002657423,7.83089625,7.8388602,7.83551445,7.836037125,1,CMIP5
