year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
1878,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011571532,8.1439272,8.175522,8.161732381,8.1663358,1,CMIP5
1878,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003621583,8.1510068,8.1608748,8.155593657,8.155791667,1,CMIP5
1879,ph,ocean,ph,historical,1,Simulated,global,0.003137999,8.152082,8.160296,8.156118876,8.155374,1,CMIP5
1879,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010331723,8.1440946,8.172726333,8.160494943,8.165123,1,CMIP5
1879,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003676617,8.1510162,8.1606658,8.155280381,8.154729,1,CMIP5
1880,ph,ocean,ph,historical,1,Simulated,global,0.003069702,8.151478,8.159691,8.155700876,8.154591,1,CMIP5
1880,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010413181,8.1433812,8.172963,8.160136229,8.1636184,1,CMIP5
1880,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003743626,8.1511486,8.1607532,8.154847733,8.154678667,1,CMIP5
1881,ph,ocean,ph,historical,1,Simulated,global,0.00304502,8.150932,8.159025,8.155141162,8.154801,1,CMIP5
1881,ph,ocean,ph_HL,historical,1,Simulated,HL,0.01043053,8.1435572,8.172914667,8.159923486,8.1635292,1,CMIP5
1881,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003633942,8.1500772,8.159678,8.154222838,8.153981667,1,CMIP5
1882,ph,ocean,ph,historical,1,Simulated,global,0.003057257,8.150217,8.158497,8.154413905,8.153786,1,CMIP5
1882,ph,ocean,ph_HL,historical,1,Simulated,HL,0.009929605,8.1431544,8.170398,8.159677305,8.1633454,1,CMIP5
1882,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003662606,8.1493844,8.1588446,8.153409667,8.153061667,1,CMIP5
1883,ph,ocean,ph,historical,1,Simulated,global,0.003031371,8.150489,8.1585,8.154579581,8.153918,1,CMIP5
1883,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010217182,8.1415674,8.170409667,8.158538886,8.1618818,1,CMIP5
1883,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003583178,8.149677,8.158984,8.153819762,8.153795333,1,CMIP5
1884,ph,ocean,ph,historical,1,Simulated,global,0.002955699,8.151516,8.159991,8.155615962,8.155888,1,CMIP5
1884,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010472397,8.1405766,8.168885667,8.158052495,8.1619162,1,CMIP5
1884,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003214384,8.151339,8.159189,8.155151133,8.155121667,1,CMIP5
1885,ph,ocean,ph,historical,1,Simulated,global,0.003389056,8.149537,8.159212,8.154260905,8.153112333,1,CMIP5
1885,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010573138,8.1405384,8.168354,8.157821667,8.1618636,1,CMIP5
1885,ph,ocean,ph_LL,historical,1,Simulated,LL,0.004001257,8.149156,8.1592464,8.153588505,8.153827333,1,CMIP5
1886,ph,ocean,ph,historical,1,Simulated,global,0.003069011,8.148866,8.157469,8.153268733,8.152369333,1,CMIP5
1886,ph,ocean,ph_HL,historical,1,Simulated,HL,0.01045138,8.1400336,8.169209,8.157331971,8.1612402,1,CMIP5
1886,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003676142,8.148534,8.1578678,8.152490848,8.152736333,1,CMIP5
1887,ph,ocean,ph,historical,1,Simulated,global,0.002945786,8.14879,8.157044,8.15292859,8.152267667,1,CMIP5
1887,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010556534,8.1392498,8.168661333,8.157600971,8.160919,1,CMIP5
1887,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003618565,8.1484,8.1574548,8.152030162,8.152133333,1,CMIP5
1888,ph,ocean,ph,historical,1,Simulated,global,0.002893239,8.148254,8.156528,8.152362438,8.151776,1,CMIP5
1888,ph,ocean,ph_HL,historical,1,Simulated,HL,0.0103825,8.1389752,8.167916333,8.156988286,8.1614288,1,CMIP5
1888,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00368361,8.1478156,8.1568912,8.151469686,8.151613,1,CMIP5
1889,ph,ocean,ph,historical,1,Simulated,global,0.003014833,8.147457,8.155683,8.152034324,8.151393667,1,CMIP5
1889,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010368584,8.139491,8.168886333,8.157360448,8.1609448,1,CMIP5
1889,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003668919,8.146944,8.1565836,8.15101179,8.151071667,1,CMIP5
1890,ph,ocean,ph,historical,1,Simulated,global,0.002758618,8.148014,8.155774,8.152140019,8.151871,1,CMIP5
1890,ph,ocean,ph_HL,historical,1,Simulated,HL,0.009819443,8.139116,8.167117667,8.156317114,8.1601768,1,CMIP5
1890,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003362191,8.1476294,8.1564348,8.151331124,8.151276,1,CMIP5
1891,ph,ocean,ph,historical,1,Simulated,global,0.002872966,8.147485,8.155949,8.1518414,8.151718,1,CMIP5
1891,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010539103,8.1387304,8.16656,8.156705638,8.1608054,1,CMIP5
1891,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003392393,8.147247,8.1560486,8.150910181,8.150618333,1,CMIP5
1892,ph,ocean,ph,historical,1,Simulated,global,0.003266573,8.146142,8.155311,8.151205114,8.150884,1,CMIP5
1892,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010370477,8.1388456,8.166559,8.156812505,8.1608216,1,CMIP5
1892,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00381526,8.145629,8.1556742,8.150130505,8.149507667,1,CMIP5
1893,ph,ocean,ph,historical,1,Simulated,global,0.002940137,8.147059,8.155046,8.151008038,8.150156,1,CMIP5
1893,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010695346,8.1389154,8.169219667,8.155723743,8.1593348,1,CMIP5
1893,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00336426,8.1464468,8.1546358,8.1501078,8.150249333,1,CMIP5
1894,ph,ocean,ph,historical,1,Simulated,global,0.002800989,8.147568,8.154981,8.150784543,8.149973,1,CMIP5
1894,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010836725,8.1382446,8.167295333,8.155689981,8.1592426,1,CMIP5
1894,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003464453,8.1460476,8.1549804,8.149849762,8.149338333,1,CMIP5
1895,ph,ocean,ph,historical,1,Simulated,global,0.002982792,8.146783,8.154665,8.150314714,8.149377667,1,CMIP5
1895,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010173448,8.1384746,8.166315333,8.155630448,8.1592182,1,CMIP5
1895,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003801327,8.1451984,8.1548518,8.1493026,8.149365333,1,CMIP5
1896,ph,ocean,ph,historical,1,Simulated,global,0.00354114,8.145333,8.155114,8.150228429,8.149318,1,CMIP5
1896,ph,ocean,ph_HL,historical,1,Simulated,HL,0.01081534,8.1388682,8.166873667,8.15619281,8.1590038,1,CMIP5
1896,ph,ocean,ph_LL,historical,1,Simulated,LL,0.004164582,8.144774,8.1552684,8.149101838,8.149326667,1,CMIP5
1897,ph,ocean,ph,historical,1,Simulated,global,0.003155495,8.145767,8.15428,8.150155371,8.148816333,1,CMIP5
1897,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010680605,8.1380202,8.166934,8.154687914,8.1591932,1,CMIP5
1897,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003799683,8.145614,8.1552092,8.149289752,8.149108333,1,CMIP5
1898,ph,ocean,ph,historical,1,Simulated,global,0.002907355,8.146332,8.154056,8.150021524,8.148831,1,CMIP5
1898,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010405854,8.1376332,8.166256333,8.154576276,8.1592484,1,CMIP5
1898,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003646254,8.1452566,8.15464,8.14914661,8.148891333,1,CMIP5
1899,ph,ocean,ph,historical,1,Simulated,global,0.003129249,8.145146,8.153824,8.149610886,8.149070667,1,CMIP5
1899,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010652788,8.1365988,8.166844,8.154405552,8.1591104,1,CMIP5
1899,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00378591,8.1445324,8.1541356,8.148685143,8.148981667,1,CMIP5
1900,ph,ocean,ph,historical,1,Simulated,global,0.00308604,8.145813,8.154087,8.149686533,8.148844333,1,CMIP5
1900,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011231377,8.136046,8.165490667,8.154516286,8.159343,1,CMIP5
1900,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003700024,8.1441894,8.1541262,8.148763895,8.148859333,1,CMIP5
1901,ph,ocean,ph,historical,1,Simulated,global,0.003182634,8.144835,8.153715,8.149312371,8.148622,1,CMIP5
1901,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011093899,8.1367706,8.166389667,8.15449639,8.1591868,1,CMIP5
1901,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003591427,8.1439926,8.1533282,8.148322733,8.148463667,1,CMIP5
1902,ph,ocean,ph,historical,1,Simulated,global,0.00289098,8.144619,8.152812,8.148950571,8.148642,1,CMIP5
1902,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010779138,8.136156,8.164780333,8.153626286,8.158565,1,CMIP5
1902,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003486349,8.1439698,8.1532776,8.148054724,8.148350333,1,CMIP5
1903,ph,ocean,ph,historical,1,Simulated,global,0.002805077,8.145952,8.153843,8.14981099,8.150063,1,CMIP5
1903,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011415537,8.1353492,8.166056667,8.154286276,8.1577354,1,CMIP5
1903,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003301508,8.1447686,8.1539704,8.148949667,8.148984333,1,CMIP5
1904,ph,ocean,ph,historical,1,Simulated,global,0.002908532,8.145149,8.153796,8.1489478,8.148633,1,CMIP5
1904,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011327122,8.1352694,8.164976333,8.153476076,8.1571418,1,CMIP5
1904,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00322241,8.1443084,8.1523712,8.148077419,8.147931667,1,CMIP5
1905,ph,ocean,ph,historical,1,Simulated,global,0.003056952,8.14402,8.152509,8.1480538,8.147529,1,CMIP5
1905,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010984262,8.134576,8.164757333,8.152994676,8.1565924,1,CMIP5
1905,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003583787,8.1429006,8.1520828,8.147103438,8.146817667,1,CMIP5
1906,ph,ocean,ph,historical,1,Simulated,global,0.003047928,8.143391,8.151462,8.14727659,8.146093667,1,CMIP5
1906,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011137179,8.133881,8.164419,8.152689,8.155622,1,CMIP5
1906,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003806588,8.1424952,8.1521252,8.146244629,8.146051333,1,CMIP5
1907,ph,ocean,ph,historical,1,Simulated,global,0.002888137,8.142674,8.150569,8.146950771,8.146389,1,CMIP5
1907,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011104974,8.133862,8.163782,8.152145752,8.1565086,1,CMIP5
1907,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003670367,8.1419512,8.1516578,8.145968714,8.146587667,1,CMIP5
1908,ph,ocean,ph,historical,1,Simulated,global,0.002703849,8.143174,8.150519,8.146630219,8.145684,1,CMIP5
1908,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011409559,8.1338194,8.163601,8.152127733,8.1564454,1,CMIP5
1908,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003293798,8.141844,8.1503892,8.145587838,8.145761,1,CMIP5
1909,ph,ocean,ph,historical,1,Simulated,global,0.002973571,8.141504,8.150567,8.145979057,8.145524,1,CMIP5
1909,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011012962,8.1323776,8.162245333,8.151119343,8.1552138,1,CMIP5
1909,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00355868,8.141244,8.1500702,8.144988848,8.144716,1,CMIP5
1910,ph,ocean,ph,historical,1,Simulated,global,0.002911557,8.141027,8.149397,8.145500676,8.14508,1,CMIP5
1910,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011446961,8.132267,8.163200667,8.150875714,8.155426,1,CMIP5
1910,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003427146,8.1408398,8.1495478,8.144469324,8.144581,1,CMIP5
1911,ph,ocean,ph,historical,1,Simulated,global,0.003145278,8.140107,8.149295,8.1450716,8.14474,1,CMIP5
1911,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011594314,8.1313434,8.162945,8.150128371,8.1544112,1,CMIP5
1911,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003659291,8.139982,8.1491918,8.144107495,8.144216667,1,CMIP5
1912,ph,ocean,ph,historical,1,Simulated,global,0.002895792,8.140417,8.148925,8.144957286,8.144788,1,CMIP5
1912,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011109136,8.1324146,8.162042,8.149865429,8.1536284,1,CMIP5
1912,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003487928,8.1403664,8.1495334,8.144025067,8.144204333,1,CMIP5
1913,ph,ocean,ph,historical,1,Simulated,global,0.002957643,8.14034,8.148509,8.1445818,8.143948667,1,CMIP5
1913,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010815533,8.1327414,8.160139,8.149362486,8.153072,1,CMIP5
1913,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003388641,8.13981,8.148442,8.143672333,8.143972667,1,CMIP5
1914,ph,ocean,ph,historical,1,Simulated,global,0.003007242,8.139599,8.148057,8.143954657,8.143049667,1,CMIP5
1914,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011710124,8.1318046,8.161917,8.149162352,8.1537582,1,CMIP5
1914,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003626812,8.1391774,8.148489,8.142971581,8.143267,1,CMIP5
1915,ph,ocean,ph,historical,1,Simulated,global,0.003400571,8.137957,8.147979,8.143282886,8.142669,1,CMIP5
1915,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011801189,8.1316364,8.16034,8.1483436,8.1524598,1,CMIP5
1915,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003825709,8.13811,8.147995,8.142336286,8.142903,1,CMIP5
1916,ph,ocean,ph,historical,1,Simulated,global,0.003128128,8.138672,8.147597,8.142983676,8.142446,1,CMIP5
1916,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011356752,8.1312316,8.158214333,8.14733001,8.1528868,1,CMIP5
1916,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003646987,8.1379246,8.147444,8.142170276,8.142486667,1,CMIP5
1917,ph,ocean,ph,historical,1,Simulated,global,0.002855218,8.139319,8.146636,8.142804829,8.142441,1,CMIP5
1917,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010850776,8.1314346,8.158012,8.147007571,8.1528684,1,CMIP5
1917,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003455213,8.1373182,8.1470126,8.142013829,8.142013,1,CMIP5
1918,ph,ocean,ph,historical,1,Simulated,global,0.002999749,8.137128,8.14556,8.142194571,8.141926,1,CMIP5
1918,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010758533,8.1300536,8.157737,8.14685159,8.1522472,1,CMIP5
1918,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003595716,8.137026,8.1467834,8.141309143,8.142026667,1,CMIP5
1919,ph,ocean,ph,historical,1,Simulated,global,0.003225284,8.136645,8.145903,8.1419548,8.141587,1,CMIP5
1919,ph,ocean,ph_HL,historical,1,Simulated,HL,0.011106336,8.1312016,8.159658333,8.147277314,8.152502,1,CMIP5
1919,ph,ocean,ph_LL,historical,1,Simulated,LL,0.003779917,8.136531,8.1466558,8.140942838,8.141275,1,CMIP5
1920,ph,ocean,ph,historical,1,Simulated,global,0.002942686,8.137461,8.145702,8.141628676,8.140711,1,CMIP5
1920,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010890231,8.1309012,8.157427667,8.146320867,8.151422,1,CMIP5
1920,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00357268,8.136902,8.1458298,8.14074821,8.141104,1,CMIP5
1921,ph,ocean,ph,historical,1,Simulated,global,0.00319236,8.136904,8.145681,8.14120619,8.140165667,1,CMIP5
1921,ph,ocean,ph_HL,historical,1,Simulated,HL,0.010135068,8.1307518,8.155839,8.146075067,8.151273,1,CMIP5
1921,ph,ocean,ph_LL,historical,1,Simulated,LL,0.00382352,8.1365296,8.1455628,8.140290962,8.140481,1,CMIP5
