"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1850,"Simulated","PgC/yr","HL",0.0443364066662342
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1851,"Simulated","PgC/yr","HL",0.0382547465499658
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1852,"Simulated","PgC/yr","HL",0.387915521355935
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1853,"Simulated","PgC/yr","HL",0.21729353356745
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1854,"Simulated","PgC/yr","HL",0.0575566550912861
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1855,"Simulated","PgC/yr","HL",0.0133629209302547
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1856,"Simulated","PgC/yr","HL",0.130372561371746
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1857,"Simulated","PgC/yr","HL",0.225431013908472
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1858,"Simulated","PgC/yr","HL",0.270363666600523
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1859,"Simulated","PgC/yr","HL",0.00705722065180762
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1860,"Simulated","PgC/yr","HL",0.0892716467454159
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1861,"Simulated","PgC/yr","HL",0.180634259057427
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1862,"Simulated","PgC/yr","HL",0.148618610907157
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1863,"Simulated","PgC/yr","HL",0.0738204443292868
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1864,"Simulated","PgC/yr","HL",-0.0301842493049565
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1865,"Simulated","PgC/yr","HL",0.150922169003872
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1866,"Simulated","PgC/yr","HL",0.0987108362164392
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1867,"Simulated","PgC/yr","HL",-0.0259052605903466
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1868,"Simulated","PgC/yr","HL",0.0539220363582546
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1869,"Simulated","PgC/yr","HL",0.113822270690218
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1870,"Simulated","PgC/yr","HL",-0.0989934121224494
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1871,"Simulated","PgC/yr","HL",0.195047561357222
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1872,"Simulated","PgC/yr","HL",0.0893695351137257
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1873,"Simulated","PgC/yr","HL",0.197977407178255
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1874,"Simulated","PgC/yr","HL",0.30274968454762
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1875,"Simulated","PgC/yr","HL",0.229867395449408
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1876,"Simulated","PgC/yr","HL",0.112003776549355
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1877,"Simulated","PgC/yr","HL",0.0204668351395263
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1878,"Simulated","PgC/yr","HL",0.0660986775222515
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1879,"Simulated","PgC/yr","HL",0.0921108639974215
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1880,"Simulated","PgC/yr","HL",0.187428623738721
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1881,"Simulated","PgC/yr","HL",0.126382158014267
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1882,"Simulated","PgC/yr","HL",0.0884528076270249
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1883,"Simulated","PgC/yr","HL",0.0663462697981159
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1884,"Simulated","PgC/yr","HL",0.271611425152331
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1885,"Simulated","PgC/yr","HL",0.116505518956813
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1886,"Simulated","PgC/yr","HL",0.314069230940869
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1887,"Simulated","PgC/yr","HL",0.103445260081149
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1888,"Simulated","PgC/yr","HL",0.0324412644416976
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1889,"Simulated","PgC/yr","HL",0.14926068413809
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1890,"Simulated","PgC/yr","HL",-0.0167603669554366
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1891,"Simulated","PgC/yr","HL",0.0831142655444703
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1892,"Simulated","PgC/yr","HL",0.0252781626404196
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1893,"Simulated","PgC/yr","HL",0.0819225959440698
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1894,"Simulated","PgC/yr","HL",0.110944759441844
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1895,"Simulated","PgC/yr","HL",-0.0255228124302763
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1896,"Simulated","PgC/yr","HL",0.0128731667795202
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1897,"Simulated","PgC/yr","HL",0.122314726541499
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1898,"Simulated","PgC/yr","HL",0.0431602763927885
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1899,"Simulated","PgC/yr","HL",0.0752763052720369
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1900,"Simulated","PgC/yr","HL",0.011164136452394
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1901,"Simulated","PgC/yr","HL",0.0908010481656491
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1902,"Simulated","PgC/yr","HL",-0.0824090802954336
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1903,"Simulated","PgC/yr","HL",0.0888640927056779
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1904,"Simulated","PgC/yr","HL",0.142858862650068
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1905,"Simulated","PgC/yr","HL",0.0088783388566792
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1906,"Simulated","PgC/yr","HL",-0.000981084295863015
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1907,"Simulated","PgC/yr","HL",0.334926644282068
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1908,"Simulated","PgC/yr","HL",-0.00440420969373644
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1909,"Simulated","PgC/yr","HL",0.0524819637006706
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1910,"Simulated","PgC/yr","HL",0.0912565827878921
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1911,"Simulated","PgC/yr","HL",0.0242039674176454
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1912,"Simulated","PgC/yr","HL",-0.0443206300509841
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1913,"Simulated","PgC/yr","HL",0.144758424920059
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1914,"Simulated","PgC/yr","HL",0.103489300121959
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1915,"Simulated","PgC/yr","HL",0.0662030360255161
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1916,"Simulated","PgC/yr","HL",0.252543148888576
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1917,"Simulated","PgC/yr","HL",-0.0882826658062732
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1918,"Simulated","PgC/yr","HL",0.0290787359171367
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1919,"Simulated","PgC/yr","HL",0.0132300617131358
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1920,"Simulated","PgC/yr","HL",0.0662881802896508
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1921,"Simulated","PgC/yr","HL",-0.0706346889164171
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1922,"Simulated","PgC/yr","HL",-0.00642120466308042
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1923,"Simulated","PgC/yr","HL",0.30982196605982
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1924,"Simulated","PgC/yr","HL",-0.00232843168947988
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1925,"Simulated","PgC/yr","HL",0.283947920828114
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1926,"Simulated","PgC/yr","HL",0.105301532519227
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1927,"Simulated","PgC/yr","HL",0.0622276607415206
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1928,"Simulated","PgC/yr","HL",0.315383307959177
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1929,"Simulated","PgC/yr","HL",0.0202590300535902
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1930,"Simulated","PgC/yr","HL",0.15571839007613
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1931,"Simulated","PgC/yr","HL",0.0513760835440567
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1932,"Simulated","PgC/yr","HL",0.191524708189965
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1933,"Simulated","PgC/yr","HL",0.180106367620627
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1934,"Simulated","PgC/yr","HL",-5.61433554441404e-05
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1935,"Simulated","PgC/yr","HL",0.104593407562735
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1936,"Simulated","PgC/yr","HL",-0.0915479389165493
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1937,"Simulated","PgC/yr","HL",0.0199047857469356
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1938,"Simulated","PgC/yr","HL",0.0191113771541667
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1939,"Simulated","PgC/yr","HL",0.0062296235391816
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1940,"Simulated","PgC/yr","HL",0.0740800666215983
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1941,"Simulated","PgC/yr","HL",0.0832757882985603
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1942,"Simulated","PgC/yr","HL",0.01662001120645
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1943,"Simulated","PgC/yr","HL",0.110232727841984
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1944,"Simulated","PgC/yr","HL",0.0161766377482835
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1945,"Simulated","PgC/yr","HL",0.0161290856184156
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1946,"Simulated","PgC/yr","HL",0.0679530755495074
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1947,"Simulated","PgC/yr","HL",0.0426197905045958
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1948,"Simulated","PgC/yr","HL",0.104301610755814
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1949,"Simulated","PgC/yr","HL",0.0320788601962264
"CanESM2","nbp","carbon_cycle","nbp_HL","historical",1950,"Simulated","PgC/yr","HL",0.172028551671044
