year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,meanvalue,value,nmodels,model
1862,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.798452441,-4.208920887,7.393797065,0.365334687,-0.655217685,1,CMIP5
1862,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.290105554,-0.47604842,0.546004708,0.050883884,0.111718392,1,CMIP5
1862,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.733341141,-4.29794997,7.469276886,0.25291685,-0.669048197,1,CMIP5
1863,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.920323677,-2.774789845,8.887830951,1.075911202,-0.181171882,1,CMIP5
1863,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.206355727,-0.500812421,0.138613375,-0.05445038,-0.004071529,1,CMIP5
1863,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.756348788,-2.913403329,8.146074875,0.985263429,-0.178027542,1,CMIP5
1864,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,1.683421347,-2.31729729,2.722444956,0.607218103,0.892944703,1,CMIP5
1864,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.44355992,-0.37164475,1.099190201,0.086758543,-0.006154168,1,CMIP5
1864,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,1.538335455,-2.071335332,2.237490391,0.540978218,0.822881276,1,CMIP5
1865,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.512194204,-9.676215717,7.15198565,0.755361058,1.023055593,1,CMIP5
1865,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.300788981,-0.147672063,0.674704611,0.165225413,0.122185144,1,CMIP5
1865,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.278212347,-9.141842823,6.603186205,0.708449484,0.963266783,1,CMIP5
1866,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.110827534,-1.881992614,13.08713268,3.152662489,1.477636981,1,CMIP5
1866,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.418438877,-0.484564833,0.852577979,-0.003835095,-0.062059109,1,CMIP5
1866,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.882070972,-1.848024074,12.64019672,3.053157848,1.649214668,1,CMIP5
1867,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.332011106,-3.63444634,4.594165043,0.500692593,0.714762944,1,CMIP5
1867,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.39823683,-0.386808031,0.962103474,0.064575959,0.017677445,1,CMIP5
1867,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.199766163,-3.424553957,4.352012726,0.475001504,0.75856761,1,CMIP5
1868,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.528304768,-4.737793336,2.739172896,-1.018666824,-1.306354535,1,CMIP5
1868,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.396435731,-0.969428557,0.365281602,-0.133148242,-0.059571343,1,CMIP5
1868,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.422212537,-4.493303107,2.937910354,-0.825898038,-0.920697991,1,CMIP5
1869,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.216792764,-10.14551354,5.098815911,-1.443902391,-1.304889625,1,CMIP5
1869,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.210111517,-0.495279462,0.137454743,-0.051339334,0.032339258,1,CMIP5
1869,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.872468266,-9.36300224,4.620351876,-1.410597673,-1.383182111,1,CMIP5
1870,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.930588291,-16.35943052,4.272611724,-2.653288036,-1.374077173,1,CMIP5
1870,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.150787594,-0.32854976,0.147862306,-0.065810064,-0.081655966,1,CMIP5
1870,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.727134128,-15.8278728,3.921899817,-2.550841451,-1.24106524,1,CMIP5
1871,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.308420391,-6.636446134,8.968959891,0.208296924,-0.277383537,1,CMIP5
1871,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.272517922,-0.561970368,0.226634109,-0.129874149,-0.159397792,1,CMIP5
1871,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.976703184,-6.168975517,8.301332695,0.245285795,-0.049316935,1,CMIP5
1872,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.916231524,-4.680844699,11.47079236,0.490108269,-0.442065785,1,CMIP5
1872,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.41988649,-1.108055347,0.166814477,-0.205968056,-0.036137506,1,CMIP5
1872,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.61630559,-4.714981593,10.4952038,0.520144207,-0.56545325,1,CMIP5
1873,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.786366873,-3.124849662,11.93333107,0.648141619,-0.415403867,1,CMIP5
1873,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.410466066,-0.737687925,0.56732413,-0.145849605,-0.13801487,1,CMIP5
1873,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.239921796,-2.964695811,10.58686499,0.672449943,-0.344785315,1,CMIP5
1874,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.620204206,-5.534760519,13.10217493,0.121140811,-0.695273104,1,CMIP5
1874,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.403242792,-0.468764204,0.888329697,0.087637067,0.048134944,1,CMIP5
1874,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.045318187,-5.503432563,11.4934322,-0.054698337,-0.834787541,1,CMIP5
1875,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,1.808336791,-2.733389202,1.916861209,-0.400473875,-0.749050878,1,CMIP5
1875,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.172766327,-0.149384278,0.375649917,0.115886538,0.088930322,1,CMIP5
1875,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,1.717968689,-2.711206621,1.594245849,-0.516518223,-0.789292713,1,CMIP5
1876,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.096908347,-8.163231424,1.362670448,-1.500714988,-0.672289336,1,CMIP5
1876,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.492296503,-1.243405657,0.11357167,-0.290424138,-0.122068355,1,CMIP5
1876,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.718899314,-7.24535714,1.250666672,-1.234985612,-0.572055671,1,CMIP5
1877,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.448163313,-2.454265865,14.4850007,1.880079632,-0.384645017,1,CMIP5
1877,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.235806906,-0.430364904,0.410050926,0.035081748,0.018631093,1,CMIP5
1877,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.025805897,-2.86431707,13.13353548,1.678172599,-0.31099373,1,CMIP5
1878,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.850026283,-2.441079887,15.91292311,2.534509687,0.392317442,1,CMIP5
1878,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.189741078,-0.152782889,0.41447002,0.074663295,0.066827319,1,CMIP5
1878,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.447865911,-2.503346486,14.56411043,2.248053044,0.133754409,1,CMIP5
1879,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.324500127,-9.291247504,8.504330022,-0.007567724,-0.00497563,1,CMIP5
1879,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.189610935,-0.248064957,0.346437379,-0.016788899,-0.059114003,1,CMIP5
1879,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.153483136,-9.191846194,7.865233157,-0.046477959,0.057229879,1,CMIP5
1880,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.709750258,-4.980303991,7.374240663,-0.078412959,-0.831159465,1,CMIP5
1880,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.422266825,-0.438414739,0.969330938,0.053151437,0.011125334,1,CMIP5
1880,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.58851335,-4.445512089,7.26482897,-0.056471703,-0.837291148,1,CMIP5
1881,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.657627701,-1.800649141,5.476666316,0.672184394,-0.255007409,1,CMIP5
1881,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.365631863,-0.746917302,0.556011749,0.057394823,0.117181431,1,CMIP5
1881,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.531032173,-1.961774771,5.356871673,0.603694251,-0.065693524,1,CMIP5
1882,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.981059699,-3.285292352,9.97818556,2.021881474,1.108621208,1,CMIP5
1882,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.336050095,-0.261650172,0.793415863,0.083641782,0.040482701,1,CMIP5
1882,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.661815609,-3.092491254,9.102975762,1.826228821,1.014326436,1,CMIP5
1883,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.116726431,-0.853717616,14.74908999,2.469524308,0.650778169,1,CMIP5
1883,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.2196337,-0.185588402,0.527635174,0.021296138,-0.021254702,1,CMIP5
1883,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.566519707,-0.826022209,13.17017053,2.297070923,0.708118267,1,CMIP5
1884,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.661383282,0.407822198,14.83395602,4.68478694,3.370817575,1,CMIP5
1884,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.469636438,-0.501819398,0.925063673,0.210205505,0.120136481,1,CMIP5
1884,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.449875062,0.343877243,14.27270344,4.41099003,3.019341261,1,CMIP5
1885,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.812350091,-4.261559142,8.209836176,1.723488976,1.754659816,1,CMIP5
1885,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.452423057,-0.279871505,1.011609639,0.152875345,0.046348496,1,CMIP5
1885,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.688522611,-4.377180555,7.703585451,1.640113164,1.802946599,1,CMIP5
1886,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.469647719,-4.617461593,6.075191566,2.323067481,3.198254889,1,CMIP5
1886,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.390358008,-0.292226211,0.952165745,0.19736851,0.230809148,1,CMIP5
1886,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.46302116,-4.672037315,6.060888166,2.193494984,2.984360343,1,CMIP5
1887,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,5.58342515,-2.714937694,15.15285688,3.113998739,1.725584933,1,CMIP5
1887,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.207062812,-0.289353812,0.403127975,-0.018793453,-0.051280211,1,CMIP5
1887,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,5.411389202,-2.670039189,14.58943732,3.107756825,1.746377908,1,CMIP5
1888,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.04033216,-0.583235891,9.680895841,2.974549915,2.095915622,1,CMIP5
1888,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.217015784,-0.081113894,0.545518388,0.167065832,0.12694948,1,CMIP5
1888,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.927168494,-0.558194105,9.257388354,2.767303229,1.933448975,1,CMIP5
1889,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.086152526,-1.885840371,8.165649073,1.058118453,0.670868031,1,CMIP5
1889,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.290008137,-0.514019351,0.237272219,-0.089414371,-0.044918823,1,CMIP5
1889,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.836101167,-1.773866735,7.502998936,1.032776214,0.540960892,1,CMIP5
1890,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.991146835,-6.420299718,7.754596681,1.292346744,1.247705886,1,CMIP5
1890,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.155376696,-0.071105516,0.362742732,0.073751195,0.015392403,1,CMIP5
1890,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.945248831,-6.456660432,7.503417087,1.189519739,1.068704469,1,CMIP5
1891,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.670158524,-3.064743534,9.382893622,1.127946765,-0.124291743,1,CMIP5
1891,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.297567077,-0.253561791,0.686687485,0.132387798,0.090917731,1,CMIP5
1891,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.400803741,-3.489570893,8.206000714,0.923600388,-0.200548365,1,CMIP5
1892,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.933564708,-3.466643003,8.19986044,1.823341446,1.767411008,1,CMIP5
1892,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.408229868,-0.567725755,0.73706416,-0.022530754,-0.047191546,1,CMIP5
1892,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.621715935,-3.090610912,7.104076643,1.751054468,1.664199039,1,CMIP5
1893,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.097151095,-2.647565466,3.346252265,0.609488929,0.873626951,1,CMIP5
1893,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.569254031,-0.617401184,1.286590514,0.035126586,-0.050395962,1,CMIP5
1893,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,1.895517187,-2.696265552,3.144076356,0.63465923,1.082844864,1,CMIP5
1894,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.882933052,-6.648264187,1.559697766,-0.674987206,0.559933823,1,CMIP5
1894,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.381041315,-0.329669096,0.865480872,0.202995529,0.193248829,1,CMIP5
1894,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.86153584,-6.746516904,1.496161988,-0.746676232,0.669295966,1,CMIP5
1895,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.018119619,-2.336674346,6.449769796,0.291798122,-0.631195112,1,CMIP5
1895,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.367988214,-0.303011551,0.809625674,0.092168415,-0.03991019,1,CMIP5
1895,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.965029959,-2.532346019,6.429004656,0.174681036,-0.650186507,1,CMIP5
1896,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.683844535,-6.095073815,9.315021024,-0.201968489,-0.355011264,1,CMIP5
1896,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.24246124,-0.584898408,0.250394081,-0.025158696,0.01864992,1,CMIP5
1896,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.474886842,-5.840966678,8.768850744,-0.286212723,-0.385165642,1,CMIP5
1897,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,1.472081057,-2.916935644,1.650710389,-0.767376632,-0.567188076,1,CMIP5
1897,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.412287851,-0.968902125,0.274880876,-0.161043333,-0.060442111,1,CMIP5
1897,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,1.28943553,-2.589932591,1.375829955,-0.607786248,-0.588924146,1,CMIP5
1898,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.383860638,-4.2121275,7.569274561,0.036803174,-0.705898989,1,CMIP5
1898,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.365573777,-1.045521885,0.12443608,-0.247986334,-0.157257124,1,CMIP5
1898,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,3.298036796,-3.986294877,7.570722206,0.184954165,-0.595860024,1,CMIP5
1899,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.048023423,-5.661047135,4.887135893,0.696808408,1.221567625,1,CMIP5
1899,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.202888961,-0.073782674,0.4513197,0.112256478,0.032829773,1,CMIP5
1899,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.90094282,-5.611669203,4.466957956,0.532754565,1.19145593,1,CMIP5
1900,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,7.139933246,-13.35642602,12.27812142,-0.740867846,-0.174211962,1,CMIP5
1900,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.282276668,-0.570364586,0.413555634,-0.049019299,-0.018326542,1,CMIP5
1900,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,6.630739333,-12.38926711,11.17289976,-0.778430406,-0.110338613,1,CMIP5
1901,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,7.856251929,-19.77868845,8.199395559,-2.394321483,-1.105812244,1,CMIP5
1901,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.295113666,-0.508636126,0.284848725,-0.029591132,0.027615704,1,CMIP5
1901,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,7.300533017,-18.6056975,7.325798534,-2.352677683,-1.158888853,1,CMIP5
1902,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,7.110144186,-11.7920893,11.85408096,-0.367747972,0.807397119,1,CMIP5
1902,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.196238852,-0.188817384,0.346954796,0.039663685,0.000639886,1,CMIP5
1902,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,6.707372185,-11.36311984,10.67937063,-0.466249213,0.871557704,1,CMIP5
1903,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.917593986,-10.75437807,4.641053088,0.275286342,1.408639172,1,CMIP5
1903,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.332005199,-0.485312075,0.578700833,-0.050474845,-0.117998222,1,CMIP5
1903,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.871847476,-10.7764297,4.416618144,0.329878692,1.484437703,1,CMIP5
1904,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.669578918,-1.77113878,6.434463445,1.127330086,0.560687421,1,CMIP5
1904,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.403473462,-0.518059625,0.855483733,-0.022988912,-0.078681443,1,CMIP5
1904,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.583082003,-1.670130173,6.585776041,1.16633269,0.523863516,1,CMIP5
1905,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,4.028472974,-8.203140673,3.295164544,-1.829742531,-1.140298379,1,CMIP5
1905,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.596867755,-1.03648728,0.985544426,-0.013658195,-0.042815928,1,CMIP5
1905,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,4.067455685,-8.283484547,3.286286114,-1.621503932,-0.577780593,1,CMIP5
1906,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,1.877989979,-3.490502045,1.120582029,-0.595625655,0.000895227,1,CMIP5
1906,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.283923719,-0.598847823,0.282061577,-0.02155635,0.007130094,1,CMIP5
1906,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,1.604577714,-3.068114374,0.927650959,-0.546513917,-0.006234734,1,CMIP5
1907,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,2.583493319,-2.140791043,6.053700392,0.199568275,-0.678217247,1,CMIP5
1907,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.496919085,-1.024076186,0.534136855,-0.180709925,-0.155545075,1,CMIP5
1907,nbp,carbon_cycle,nbp_LL,historical,PgC/yr,Simulated,LL,2.513827533,-1.927191882,5.773892451,0.294003595,-0.485372032,1,CMIP5
1908,nbp,carbon_cycle,nbp,historical,PgC/yr,Simulated,global,3.36466639,-6.668931304,5.396439359,-0.29437473,-0.198392828,1,CMIP5
1908,nbp,carbon_cycle,nbp_HL,historical,PgC/yr,Simulated,HL,0.346479858,-0.657375949,0.571814454,0.047257654,0.036508292,1,CMIP5
