# MAGICC6 RCP4.5,,,,,,,
# TOTAL_INCLVOLCANIC_RF W/m2,,,,,,,
year,value,vtag,units,ctag,type,Scenario,model
2101,4.25E+00,Ftot,W/m3,forcing,Simulated,rcp45,MAGICC6
2102,4.25E+00,Ftot,W/m4,forcing,Simulated,rcp45,MAGICC6
2103,4.26E+00,Ftot,W/m5,forcing,Simulated,rcp45,MAGICC6
2104,4.26E+00,Ftot,W/m6,forcing,Simulated,rcp45,MAGICC6
2105,4.26E+00,Ftot,W/m7,forcing,Simulated,rcp45,MAGICC6
2106,4.27E+00,Ftot,W/m8,forcing,Simulated,rcp45,MAGICC6
2107,4.27E+00,Ftot,W/m9,forcing,Simulated,rcp45,MAGICC6
2108,4.27E+00,Ftot,W/m10,forcing,Simulated,rcp45,MAGICC6
2109,4.27E+00,Ftot,W/m11,forcing,Simulated,rcp45,MAGICC6
2110,4.27E+00,Ftot,W/m12,forcing,Simulated,rcp45,MAGICC6
2111,4.28E+00,Ftot,W/m13,forcing,Simulated,rcp45,MAGICC6
2112,4.28E+00,Ftot,W/m14,forcing,Simulated,rcp45,MAGICC6
2113,4.28E+00,Ftot,W/m15,forcing,Simulated,rcp45,MAGICC6
2114,4.28E+00,Ftot,W/m16,forcing,Simulated,rcp45,MAGICC6
2115,4.28E+00,Ftot,W/m17,forcing,Simulated,rcp45,MAGICC6
2116,4.28E+00,Ftot,W/m18,forcing,Simulated,rcp45,MAGICC6
2117,4.28E+00,Ftot,W/m19,forcing,Simulated,rcp45,MAGICC6
2118,4.28E+00,Ftot,W/m20,forcing,Simulated,rcp45,MAGICC6
2119,4.28E+00,Ftot,W/m21,forcing,Simulated,rcp45,MAGICC6
2120,4.28E+00,Ftot,W/m22,forcing,Simulated,rcp45,MAGICC6
2121,4.28E+00,Ftot,W/m23,forcing,Simulated,rcp45,MAGICC6
2122,4.28E+00,Ftot,W/m24,forcing,Simulated,rcp45,MAGICC6
2123,4.28E+00,Ftot,W/m25,forcing,Simulated,rcp45,MAGICC6
2124,4.28E+00,Ftot,W/m26,forcing,Simulated,rcp45,MAGICC6
2125,4.28E+00,Ftot,W/m27,forcing,Simulated,rcp45,MAGICC6
2126,4.28E+00,Ftot,W/m28,forcing,Simulated,rcp45,MAGICC6
2127,4.28E+00,Ftot,W/m29,forcing,Simulated,rcp45,MAGICC6
2128,4.28E+00,Ftot,W/m30,forcing,Simulated,rcp45,MAGICC6
2129,4.28E+00,Ftot,W/m31,forcing,Simulated,rcp45,MAGICC6
2130,4.28E+00,Ftot,W/m32,forcing,Simulated,rcp45,MAGICC6
2131,4.28E+00,Ftot,W/m33,forcing,Simulated,rcp45,MAGICC6
2132,4.28E+00,Ftot,W/m34,forcing,Simulated,rcp45,MAGICC6
2133,4.28E+00,Ftot,W/m35,forcing,Simulated,rcp45,MAGICC6
2134,4.28E+00,Ftot,W/m36,forcing,Simulated,rcp45,MAGICC6
2135,4.28E+00,Ftot,W/m37,forcing,Simulated,rcp45,MAGICC6
2136,4.28E+00,Ftot,W/m38,forcing,Simulated,rcp45,MAGICC6
2137,4.28E+00,Ftot,W/m39,forcing,Simulated,rcp45,MAGICC6
2138,4.28E+00,Ftot,W/m40,forcing,Simulated,rcp45,MAGICC6
2139,4.28E+00,Ftot,W/m41,forcing,Simulated,rcp45,MAGICC6
2140,4.28E+00,Ftot,W/m42,forcing,Simulated,rcp45,MAGICC6
2141,4.28E+00,Ftot,W/m43,forcing,Simulated,rcp45,MAGICC6
2142,4.28E+00,Ftot,W/m44,forcing,Simulated,rcp45,MAGICC6
2143,4.28E+00,Ftot,W/m45,forcing,Simulated,rcp45,MAGICC6
2144,4.28E+00,Ftot,W/m46,forcing,Simulated,rcp45,MAGICC6
2145,4.28E+00,Ftot,W/m47,forcing,Simulated,rcp45,MAGICC6
2146,4.28E+00,Ftot,W/m48,forcing,Simulated,rcp45,MAGICC6
2147,4.28E+00,Ftot,W/m49,forcing,Simulated,rcp45,MAGICC6
2148,4.28E+00,Ftot,W/m50,forcing,Simulated,rcp45,MAGICC6
2149,4.28E+00,Ftot,W/m51,forcing,Simulated,rcp45,MAGICC6
2150,4.28E+00,Ftot,W/m52,forcing,Simulated,rcp45,MAGICC6
2151,4.27E+00,Ftot,W/m53,forcing,Simulated,rcp45,MAGICC6
2152,4.27E+00,Ftot,W/m54,forcing,Simulated,rcp45,MAGICC6
2153,4.27E+00,Ftot,W/m55,forcing,Simulated,rcp45,MAGICC6
2154,4.27E+00,Ftot,W/m56,forcing,Simulated,rcp45,MAGICC6
2155,4.27E+00,Ftot,W/m57,forcing,Simulated,rcp45,MAGICC6
2156,4.27E+00,Ftot,W/m58,forcing,Simulated,rcp45,MAGICC6
2157,4.27E+00,Ftot,W/m59,forcing,Simulated,rcp45,MAGICC6
2158,4.27E+00,Ftot,W/m60,forcing,Simulated,rcp45,MAGICC6
2159,4.27E+00,Ftot,W/m61,forcing,Simulated,rcp45,MAGICC6
2160,4.27E+00,Ftot,W/m62,forcing,Simulated,rcp45,MAGICC6
2161,4.27E+00,Ftot,W/m63,forcing,Simulated,rcp45,MAGICC6
2162,4.27E+00,Ftot,W/m64,forcing,Simulated,rcp45,MAGICC6
2163,4.27E+00,Ftot,W/m65,forcing,Simulated,rcp45,MAGICC6
2164,4.27E+00,Ftot,W/m66,forcing,Simulated,rcp45,MAGICC6
2165,4.27E+00,Ftot,W/m67,forcing,Simulated,rcp45,MAGICC6
2166,4.27E+00,Ftot,W/m68,forcing,Simulated,rcp45,MAGICC6
2167,4.27E+00,Ftot,W/m69,forcing,Simulated,rcp45,MAGICC6
2168,4.27E+00,Ftot,W/m70,forcing,Simulated,rcp45,MAGICC6
2169,4.27E+00,Ftot,W/m71,forcing,Simulated,rcp45,MAGICC6
2170,4.27E+00,Ftot,W/m72,forcing,Simulated,rcp45,MAGICC6
2171,4.27E+00,Ftot,W/m73,forcing,Simulated,rcp45,MAGICC6
2172,4.27E+00,Ftot,W/m74,forcing,Simulated,rcp45,MAGICC6
2173,4.27E+00,Ftot,W/m75,forcing,Simulated,rcp45,MAGICC6
2174,4.27E+00,Ftot,W/m76,forcing,Simulated,rcp45,MAGICC6
2175,4.27E+00,Ftot,W/m77,forcing,Simulated,rcp45,MAGICC6
2176,4.27E+00,Ftot,W/m78,forcing,Simulated,rcp45,MAGICC6
2177,4.27E+00,Ftot,W/m79,forcing,Simulated,rcp45,MAGICC6
2178,4.27E+00,Ftot,W/m80,forcing,Simulated,rcp45,MAGICC6
2179,4.27E+00,Ftot,W/m81,forcing,Simulated,rcp45,MAGICC6
2180,4.27E+00,Ftot,W/m82,forcing,Simulated,rcp45,MAGICC6
2181,4.27E+00,Ftot,W/m83,forcing,Simulated,rcp45,MAGICC6
2182,4.27E+00,Ftot,W/m84,forcing,Simulated,rcp45,MAGICC6
2183,4.27E+00,Ftot,W/m85,forcing,Simulated,rcp45,MAGICC6
2184,4.27E+00,Ftot,W/m86,forcing,Simulated,rcp45,MAGICC6
2185,4.27E+00,Ftot,W/m87,forcing,Simulated,rcp45,MAGICC6
2186,4.27E+00,Ftot,W/m88,forcing,Simulated,rcp45,MAGICC6
2187,4.27E+00,Ftot,W/m89,forcing,Simulated,rcp45,MAGICC6
2188,4.27E+00,Ftot,W/m90,forcing,Simulated,rcp45,MAGICC6
2189,4.27E+00,Ftot,W/m91,forcing,Simulated,rcp45,MAGICC6
2190,4.27E+00,Ftot,W/m92,forcing,Simulated,rcp45,MAGICC6
2191,4.27E+00,Ftot,W/m93,forcing,Simulated,rcp45,MAGICC6
2192,4.27E+00,Ftot,W/m94,forcing,Simulated,rcp45,MAGICC6
2193,4.27E+00,Ftot,W/m95,forcing,Simulated,rcp45,MAGICC6
2194,4.27E+00,Ftot,W/m96,forcing,Simulated,rcp45,MAGICC6
2195,4.27E+00,Ftot,W/m97,forcing,Simulated,rcp45,MAGICC6
2196,4.27E+00,Ftot,W/m98,forcing,Simulated,rcp45,MAGICC6
2197,4.27E+00,Ftot,W/m99,forcing,Simulated,rcp45,MAGICC6
2198,4.27E+00,Ftot,W/m100,forcing,Simulated,rcp45,MAGICC6
2199,4.27E+00,Ftot,W/m101,forcing,Simulated,rcp45,MAGICC6
2200,4.27E+00,Ftot,W/m102,forcing,Simulated,rcp45,MAGICC6
2201,4.27E+00,Ftot,W/m103,forcing,Simulated,rcp45,MAGICC6
2202,4.27E+00,Ftot,W/m104,forcing,Simulated,rcp45,MAGICC6
2203,4.27E+00,Ftot,W/m105,forcing,Simulated,rcp45,MAGICC6
2204,4.27E+00,Ftot,W/m106,forcing,Simulated,rcp45,MAGICC6
2205,4.27E+00,Ftot,W/m107,forcing,Simulated,rcp45,MAGICC6
2206,4.27E+00,Ftot,W/m108,forcing,Simulated,rcp45,MAGICC6
2207,4.27E+00,Ftot,W/m109,forcing,Simulated,rcp45,MAGICC6
2208,4.27E+00,Ftot,W/m110,forcing,Simulated,rcp45,MAGICC6
2209,4.27E+00,Ftot,W/m111,forcing,Simulated,rcp45,MAGICC6
2210,4.27E+00,Ftot,W/m112,forcing,Simulated,rcp45,MAGICC6
2211,4.27E+00,Ftot,W/m113,forcing,Simulated,rcp45,MAGICC6
2212,4.27E+00,Ftot,W/m114,forcing,Simulated,rcp45,MAGICC6
2213,4.27E+00,Ftot,W/m115,forcing,Simulated,rcp45,MAGICC6
2214,4.27E+00,Ftot,W/m116,forcing,Simulated,rcp45,MAGICC6
2215,4.27E+00,Ftot,W/m117,forcing,Simulated,rcp45,MAGICC6
2216,4.27E+00,Ftot,W/m118,forcing,Simulated,rcp45,MAGICC6
2217,4.27E+00,Ftot,W/m119,forcing,Simulated,rcp45,MAGICC6
2218,4.27E+00,Ftot,W/m120,forcing,Simulated,rcp45,MAGICC6
2219,4.27E+00,Ftot,W/m121,forcing,Simulated,rcp45,MAGICC6
2220,4.27E+00,Ftot,W/m122,forcing,Simulated,rcp45,MAGICC6
2221,4.27E+00,Ftot,W/m123,forcing,Simulated,rcp45,MAGICC6
2222,4.27E+00,Ftot,W/m124,forcing,Simulated,rcp45,MAGICC6
2223,4.27E+00,Ftot,W/m125,forcing,Simulated,rcp45,MAGICC6
2224,4.27E+00,Ftot,W/m126,forcing,Simulated,rcp45,MAGICC6
2225,4.27E+00,Ftot,W/m127,forcing,Simulated,rcp45,MAGICC6
2226,4.27E+00,Ftot,W/m128,forcing,Simulated,rcp45,MAGICC6
2227,4.27E+00,Ftot,W/m129,forcing,Simulated,rcp45,MAGICC6
2228,4.27E+00,Ftot,W/m130,forcing,Simulated,rcp45,MAGICC6
2229,4.27E+00,Ftot,W/m131,forcing,Simulated,rcp45,MAGICC6
2230,4.27E+00,Ftot,W/m132,forcing,Simulated,rcp45,MAGICC6
2231,4.27E+00,Ftot,W/m133,forcing,Simulated,rcp45,MAGICC6
2232,4.27E+00,Ftot,W/m134,forcing,Simulated,rcp45,MAGICC6
2233,4.27E+00,Ftot,W/m135,forcing,Simulated,rcp45,MAGICC6
2234,4.27E+00,Ftot,W/m136,forcing,Simulated,rcp45,MAGICC6
2235,4.27E+00,Ftot,W/m137,forcing,Simulated,rcp45,MAGICC6
2236,4.27E+00,Ftot,W/m138,forcing,Simulated,rcp45,MAGICC6
2237,4.27E+00,Ftot,W/m139,forcing,Simulated,rcp45,MAGICC6
2238,4.27E+00,Ftot,W/m140,forcing,Simulated,rcp45,MAGICC6
2239,4.27E+00,Ftot,W/m141,forcing,Simulated,rcp45,MAGICC6
2240,4.27E+00,Ftot,W/m142,forcing,Simulated,rcp45,MAGICC6
2241,4.27E+00,Ftot,W/m143,forcing,Simulated,rcp45,MAGICC6
2242,4.27E+00,Ftot,W/m144,forcing,Simulated,rcp45,MAGICC6
2243,4.27E+00,Ftot,W/m145,forcing,Simulated,rcp45,MAGICC6
2244,4.27E+00,Ftot,W/m146,forcing,Simulated,rcp45,MAGICC6
2245,4.27E+00,Ftot,W/m147,forcing,Simulated,rcp45,MAGICC6
2246,4.27E+00,Ftot,W/m148,forcing,Simulated,rcp45,MAGICC6
2247,4.27E+00,Ftot,W/m149,forcing,Simulated,rcp45,MAGICC6
2248,4.27E+00,Ftot,W/m150,forcing,Simulated,rcp45,MAGICC6
2249,4.27E+00,Ftot,W/m151,forcing,Simulated,rcp45,MAGICC6
2250,4.27E+00,Ftot,W/m152,forcing,Simulated,rcp45,MAGICC6
2251,4.27E+00,Ftot,W/m153,forcing,Simulated,rcp45,MAGICC6
2252,4.27E+00,Ftot,W/m154,forcing,Simulated,rcp45,MAGICC6
2253,4.27E+00,Ftot,W/m155,forcing,Simulated,rcp45,MAGICC6
2254,4.27E+00,Ftot,W/m156,forcing,Simulated,rcp45,MAGICC6
2255,4.27E+00,Ftot,W/m157,forcing,Simulated,rcp45,MAGICC6
2256,4.27E+00,Ftot,W/m158,forcing,Simulated,rcp45,MAGICC6
2257,4.27E+00,Ftot,W/m159,forcing,Simulated,rcp45,MAGICC6
2258,4.27E+00,Ftot,W/m160,forcing,Simulated,rcp45,MAGICC6
2259,4.27E+00,Ftot,W/m161,forcing,Simulated,rcp45,MAGICC6
2260,4.27E+00,Ftot,W/m162,forcing,Simulated,rcp45,MAGICC6
2261,4.27E+00,Ftot,W/m163,forcing,Simulated,rcp45,MAGICC6
2262,4.27E+00,Ftot,W/m164,forcing,Simulated,rcp45,MAGICC6
2263,4.27E+00,Ftot,W/m165,forcing,Simulated,rcp45,MAGICC6
2264,4.27E+00,Ftot,W/m166,forcing,Simulated,rcp45,MAGICC6
2265,4.27E+00,Ftot,W/m167,forcing,Simulated,rcp45,MAGICC6
2266,4.27E+00,Ftot,W/m168,forcing,Simulated,rcp45,MAGICC6
2267,4.27E+00,Ftot,W/m169,forcing,Simulated,rcp45,MAGICC6
2268,4.27E+00,Ftot,W/m170,forcing,Simulated,rcp45,MAGICC6
2269,4.27E+00,Ftot,W/m171,forcing,Simulated,rcp45,MAGICC6
2270,4.27E+00,Ftot,W/m172,forcing,Simulated,rcp45,MAGICC6
2271,4.27E+00,Ftot,W/m173,forcing,Simulated,rcp45,MAGICC6
2272,4.27E+00,Ftot,W/m174,forcing,Simulated,rcp45,MAGICC6
2273,4.27E+00,Ftot,W/m175,forcing,Simulated,rcp45,MAGICC6
2274,4.27E+00,Ftot,W/m176,forcing,Simulated,rcp45,MAGICC6
2275,4.27E+00,Ftot,W/m177,forcing,Simulated,rcp45,MAGICC6
2276,4.27E+00,Ftot,W/m178,forcing,Simulated,rcp45,MAGICC6
2277,4.27E+00,Ftot,W/m179,forcing,Simulated,rcp45,MAGICC6
2278,4.27E+00,Ftot,W/m180,forcing,Simulated,rcp45,MAGICC6
2279,4.27E+00,Ftot,W/m181,forcing,Simulated,rcp45,MAGICC6
2280,4.27E+00,Ftot,W/m182,forcing,Simulated,rcp45,MAGICC6
2281,4.27E+00,Ftot,W/m183,forcing,Simulated,rcp45,MAGICC6
2282,4.27E+00,Ftot,W/m184,forcing,Simulated,rcp45,MAGICC6
2283,4.27E+00,Ftot,W/m185,forcing,Simulated,rcp45,MAGICC6
2284,4.27E+00,Ftot,W/m186,forcing,Simulated,rcp45,MAGICC6
2285,4.27E+00,Ftot,W/m187,forcing,Simulated,rcp45,MAGICC6
2286,4.27E+00,Ftot,W/m188,forcing,Simulated,rcp45,MAGICC6
2287,4.27E+00,Ftot,W/m189,forcing,Simulated,rcp45,MAGICC6
2288,4.27E+00,Ftot,W/m190,forcing,Simulated,rcp45,MAGICC6
2289,4.27E+00,Ftot,W/m191,forcing,Simulated,rcp45,MAGICC6
2290,4.27E+00,Ftot,W/m192,forcing,Simulated,rcp45,MAGICC6
2291,4.27E+00,Ftot,W/m193,forcing,Simulated,rcp45,MAGICC6
2292,4.27E+00,Ftot,W/m194,forcing,Simulated,rcp45,MAGICC6
2293,4.27E+00,Ftot,W/m195,forcing,Simulated,rcp45,MAGICC6
2294,4.27E+00,Ftot,W/m196,forcing,Simulated,rcp45,MAGICC6
2295,4.27E+00,Ftot,W/m197,forcing,Simulated,rcp45,MAGICC6
2296,4.27E+00,Ftot,W/m198,forcing,Simulated,rcp45,MAGICC6
2297,4.27E+00,Ftot,W/m199,forcing,Simulated,rcp45,MAGICC6
2298,4.27E+00,Ftot,W/m200,forcing,Simulated,rcp45,MAGICC6
2299,4.27E+00,Ftot,W/m201,forcing,Simulated,rcp45,MAGICC6
2300,4.27E+00,Ftot,W/m202,forcing,Simulated,rcp45,MAGICC6
