"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"CanESM2","ph","ocean","ph","rcp85",2055,"Simulated",1,"global",7.921364
"CanESM2","ph","ocean","ph","rcp85",2056,"Simulated",1,"global",7.9173452
"CanESM2","ph","ocean","ph","rcp85",2057,"Simulated",1,"global",7.9129036
"CanESM2","ph","ocean","ph","rcp85",2058,"Simulated",1,"global",7.9089014
"CanESM2","ph","ocean","ph","rcp85",2059,"Simulated",1,"global",7.9043268
"CanESM2","ph","ocean","ph","rcp85",2060,"Simulated",1,"global",7.9001646
"CanESM2","ph","ocean","ph","rcp85",2061,"Simulated",1,"global",7.8959226
"CanESM2","ph","ocean","ph","rcp85",2062,"Simulated",1,"global",7.8916062
"CanESM2","ph","ocean","ph","rcp85",2063,"Simulated",1,"global",7.8872954
"CanESM2","ph","ocean","ph","rcp85",2064,"Simulated",1,"global",7.8829708
"CanESM2","ph","ocean","ph","rcp85",2065,"Simulated",1,"global",7.8784728
"CanESM2","ph","ocean","ph","rcp85",2066,"Simulated",1,"global",7.8740246
"CanESM2","ph","ocean","ph","rcp85",2067,"Simulated",1,"global",7.8697114
"CanESM2","ph","ocean","ph","rcp85",2068,"Simulated",1,"global",7.865254
"CanESM2","ph","ocean","ph","rcp85",2069,"Simulated",1,"global",7.86097
"CanESM2","ph","ocean","ph","rcp85",2070,"Simulated",1,"global",7.8564126
"CanESM2","ph","ocean","ph","rcp85",2071,"Simulated",1,"global",7.8521134
"CanESM2","ph","ocean","ph","rcp85",2072,"Simulated",1,"global",7.8475642
"CanESM2","ph","ocean","ph","rcp85",2073,"Simulated",1,"global",7.8432692
"CanESM2","ph","ocean","ph","rcp85",2074,"Simulated",1,"global",7.8388602
"CanESM2","ph","ocean","ph","rcp85",2075,"Simulated",1,"global",7.8342628
"CanESM2","ph","ocean","ph","rcp85",2076,"Simulated",1,"global",7.8299342
"CanESM2","ph","ocean","ph","rcp85",2077,"Simulated",1,"global",7.8257552
"CanESM2","ph","ocean","ph","rcp85",2078,"Simulated",1,"global",7.821391
"CanESM2","ph","ocean","ph","rcp85",2079,"Simulated",1,"global",7.8171126
"CanESM2","ph","ocean","ph","rcp85",2080,"Simulated",1,"global",7.812907
"CanESM2","ph","ocean","ph","rcp85",2081,"Simulated",1,"global",7.808464
"CanESM2","ph","ocean","ph","rcp85",2082,"Simulated",1,"global",7.8040552
"CanESM2","ph","ocean","ph","rcp85",2083,"Simulated",1,"global",7.799824
"CanESM2","ph","ocean","ph","rcp85",2084,"Simulated",1,"global",7.7956766
"CanESM2","ph","ocean","ph","rcp85",2085,"Simulated",1,"global",7.791392
"CanESM2","ph","ocean","ph","rcp85",2086,"Simulated",1,"global",7.786968
"CanESM2","ph","ocean","ph","rcp85",2087,"Simulated",1,"global",7.7828896
"CanESM2","ph","ocean","ph","rcp85",2088,"Simulated",1,"global",7.7787968
"CanESM2","ph","ocean","ph","rcp85",2089,"Simulated",1,"global",7.7747666
"CanESM2","ph","ocean","ph","rcp85",2090,"Simulated",1,"global",7.770523
"CanESM2","ph","ocean","ph","rcp85",2091,"Simulated",1,"global",7.7664632
"CanESM2","ph","ocean","ph","rcp85",2092,"Simulated",1,"global",7.7622074
"CanESM2","ph","ocean","ph","rcp85",2093,"Simulated",1,"global",7.7582408
"CanESM2","ph","ocean","ph","rcp85",2094,"Simulated",1,"global",7.754294
"CanESM2","ph","ocean","ph","rcp85",2095,"Simulated",1,"global",7.7500458
"CanESM2","ph","ocean","ph","rcp85",2096,"Simulated",1,"global",7.746038
"CanESM2","ph","ocean","ph","rcp85",2097,"Simulated",1,"global",7.7419544
"CanESM2","ph","ocean","ph","rcp85",2098,"Simulated",1,"global",7.737908
"CanESM2","ph","ocean","ph","rcp85",2099,"Simulated",1,"global",7.7342376
"CanESM2","ph","ocean","ph","rcp85",2100,"Simulated",1,"global",7.7300574
"CanESM2","ph","ocean","ph_HL","rcp85",2006,"Simulated",1,"HL",8.0578004
"CanESM2","ph","ocean","ph_HL","rcp85",2007,"Simulated",1,"HL",8.0553774
"CanESM2","ph","ocean","ph_HL","rcp85",2008,"Simulated",1,"HL",8.0539172
"CanESM2","ph","ocean","ph_HL","rcp85",2009,"Simulated",1,"HL",8.0518458
"CanESM2","ph","ocean","ph_HL","rcp85",2010,"Simulated",1,"HL",8.0498636
"CanESM2","ph","ocean","ph_HL","rcp85",2011,"Simulated",1,"HL",8.0479064
"CanESM2","ph","ocean","ph_HL","rcp85",2012,"Simulated",1,"HL",8.0455706
"CanESM2","ph","ocean","ph_HL","rcp85",2013,"Simulated",1,"HL",8.0432112
"CanESM2","ph","ocean","ph_HL","rcp85",2014,"Simulated",1,"HL",8.0405954
"CanESM2","ph","ocean","ph_HL","rcp85",2015,"Simulated",1,"HL",8.0377014
"CanESM2","ph","ocean","ph_HL","rcp85",2016,"Simulated",1,"HL",8.0362224
"CanESM2","ph","ocean","ph_HL","rcp85",2017,"Simulated",1,"HL",8.0335698
"CanESM2","ph","ocean","ph_HL","rcp85",2018,"Simulated",1,"HL",8.0309148
"CanESM2","ph","ocean","ph_HL","rcp85",2019,"Simulated",1,"HL",8.0286848
"CanESM2","ph","ocean","ph_HL","rcp85",2020,"Simulated",1,"HL",8.0252802
"CanESM2","ph","ocean","ph_HL","rcp85",2021,"Simulated",1,"HL",8.021719
"CanESM2","ph","ocean","ph_HL","rcp85",2022,"Simulated",1,"HL",8.02011
"CanESM2","ph","ocean","ph_HL","rcp85",2023,"Simulated",1,"HL",8.0174126
"CanESM2","ph","ocean","ph_HL","rcp85",2024,"Simulated",1,"HL",8.0143462
"CanESM2","ph","ocean","ph_HL","rcp85",2025,"Simulated",1,"HL",8.01135
"CanESM2","ph","ocean","ph_HL","rcp85",2026,"Simulated",1,"HL",8.0091376
"CanESM2","ph","ocean","ph_HL","rcp85",2027,"Simulated",1,"HL",8.005552
"CanESM2","ph","ocean","ph_HL","rcp85",2028,"Simulated",1,"HL",8.0025552
"CanESM2","ph","ocean","ph_HL","rcp85",2029,"Simulated",1,"HL",7.9990368
"CanESM2","ph","ocean","ph_HL","rcp85",2030,"Simulated",1,"HL",7.9969544
"CanESM2","ph","ocean","ph_HL","rcp85",2031,"Simulated",1,"HL",7.9938688
"CanESM2","ph","ocean","ph_HL","rcp85",2032,"Simulated",1,"HL",7.9907596
"CanESM2","ph","ocean","ph_HL","rcp85",2033,"Simulated",1,"HL",7.986944
"CanESM2","ph","ocean","ph_HL","rcp85",2034,"Simulated",1,"HL",7.9834696
"CanESM2","ph","ocean","ph_HL","rcp85",2035,"Simulated",1,"HL",7.9802712
"CanESM2","ph","ocean","ph_HL","rcp85",2036,"Simulated",1,"HL",7.976709
"CanESM2","ph","ocean","ph_HL","rcp85",2037,"Simulated",1,"HL",7.9737126
"CanESM2","ph","ocean","ph_HL","rcp85",2038,"Simulated",1,"HL",7.9699102
"CanESM2","ph","ocean","ph_HL","rcp85",2039,"Simulated",1,"HL",7.966639
"CanESM2","ph","ocean","ph_HL","rcp85",2040,"Simulated",1,"HL",7.9627164
"CanESM2","ph","ocean","ph_HL","rcp85",2041,"Simulated",1,"HL",7.9594268
"CanESM2","ph","ocean","ph_HL","rcp85",2042,"Simulated",1,"HL",7.9558044
"CanESM2","ph","ocean","ph_HL","rcp85",2043,"Simulated",1,"HL",7.9523194
"CanESM2","ph","ocean","ph_HL","rcp85",2044,"Simulated",1,"HL",7.9481488
"CanESM2","ph","ocean","ph_HL","rcp85",2045,"Simulated",1,"HL",7.9445736
"CanESM2","ph","ocean","ph_HL","rcp85",2046,"Simulated",1,"HL",7.9402598
"CanESM2","ph","ocean","ph_HL","rcp85",2047,"Simulated",1,"HL",7.9359658
"CanESM2","ph","ocean","ph_HL","rcp85",2048,"Simulated",1,"HL",7.9321936
"CanESM2","ph","ocean","ph_HL","rcp85",2049,"Simulated",1,"HL",7.9285914
"CanESM2","ph","ocean","ph_HL","rcp85",2050,"Simulated",1,"HL",7.924094
"CanESM2","ph","ocean","ph_HL","rcp85",2051,"Simulated",1,"HL",7.919805
"CanESM2","ph","ocean","ph_HL","rcp85",2052,"Simulated",1,"HL",7.9159792
"CanESM2","ph","ocean","ph_HL","rcp85",2053,"Simulated",1,"HL",7.911665
"CanESM2","ph","ocean","ph_HL","rcp85",2054,"Simulated",1,"HL",7.9074198
"CanESM2","ph","ocean","ph_HL","rcp85",2055,"Simulated",1,"HL",7.9026172
"CanESM2","ph","ocean","ph_HL","rcp85",2056,"Simulated",1,"HL",7.8985812
"CanESM2","ph","ocean","ph_HL","rcp85",2057,"Simulated",1,"HL",7.8935066
"CanESM2","ph","ocean","ph_HL","rcp85",2058,"Simulated",1,"HL",7.88931
"CanESM2","ph","ocean","ph_HL","rcp85",2059,"Simulated",1,"HL",7.884857
"CanESM2","ph","ocean","ph_HL","rcp85",2060,"Simulated",1,"HL",7.880041
"CanESM2","ph","ocean","ph_HL","rcp85",2061,"Simulated",1,"HL",7.8756814
"CanESM2","ph","ocean","ph_HL","rcp85",2062,"Simulated",1,"HL",7.8711036
"CanESM2","ph","ocean","ph_HL","rcp85",2063,"Simulated",1,"HL",7.8661654
"CanESM2","ph","ocean","ph_HL","rcp85",2064,"Simulated",1,"HL",7.8615656
"CanESM2","ph","ocean","ph_HL","rcp85",2065,"Simulated",1,"HL",7.8570106
"CanESM2","ph","ocean","ph_HL","rcp85",2066,"Simulated",1,"HL",7.8519766
"CanESM2","ph","ocean","ph_HL","rcp85",2067,"Simulated",1,"HL",7.8480352
"CanESM2","ph","ocean","ph_HL","rcp85",2068,"Simulated",1,"HL",7.8425194
"CanESM2","ph","ocean","ph_HL","rcp85",2069,"Simulated",1,"HL",7.8377238
"CanESM2","ph","ocean","ph_HL","rcp85",2070,"Simulated",1,"HL",7.8330338
"CanESM2","ph","ocean","ph_HL","rcp85",2071,"Simulated",1,"HL",7.8283276
"CanESM2","ph","ocean","ph_HL","rcp85",2072,"Simulated",1,"HL",7.8240112
"CanESM2","ph","ocean","ph_HL","rcp85",2073,"Simulated",1,"HL",7.8188604
"CanESM2","ph","ocean","ph_HL","rcp85",2074,"Simulated",1,"HL",7.8141204
"CanESM2","ph","ocean","ph_HL","rcp85",2075,"Simulated",1,"HL",7.8091984
"CanESM2","ph","ocean","ph_HL","rcp85",2076,"Simulated",1,"HL",7.8044482
"CanESM2","ph","ocean","ph_HL","rcp85",2077,"Simulated",1,"HL",7.7999976
"CanESM2","ph","ocean","ph_HL","rcp85",2078,"Simulated",1,"HL",7.7954604
"CanESM2","ph","ocean","ph_HL","rcp85",2079,"Simulated",1,"HL",7.791017
"CanESM2","ph","ocean","ph_HL","rcp85",2080,"Simulated",1,"HL",7.7860352
"CanESM2","ph","ocean","ph_HL","rcp85",2081,"Simulated",1,"HL",7.7811862
"CanESM2","ph","ocean","ph_HL","rcp85",2082,"Simulated",1,"HL",7.7767662
"CanESM2","ph","ocean","ph_HL","rcp85",2083,"Simulated",1,"HL",7.7720412
"CanESM2","ph","ocean","ph_HL","rcp85",2084,"Simulated",1,"HL",7.7674416
"CanESM2","ph","ocean","ph_HL","rcp85",2085,"Simulated",1,"HL",7.7633784
"CanESM2","ph","ocean","ph_HL","rcp85",2086,"Simulated",1,"HL",7.758952
"CanESM2","ph","ocean","ph_HL","rcp85",2087,"Simulated",1,"HL",7.7541144
"CanESM2","ph","ocean","ph_HL","rcp85",2088,"Simulated",1,"HL",7.7495952
"CanESM2","ph","ocean","ph_HL","rcp85",2089,"Simulated",1,"HL",7.745341
"CanESM2","ph","ocean","ph_HL","rcp85",2090,"Simulated",1,"HL",7.7399942
"CanESM2","ph","ocean","ph_HL","rcp85",2091,"Simulated",1,"HL",7.7359368
"CanESM2","ph","ocean","ph_HL","rcp85",2092,"Simulated",1,"HL",7.7313834
"CanESM2","ph","ocean","ph_HL","rcp85",2093,"Simulated",1,"HL",7.7269362
"CanESM2","ph","ocean","ph_HL","rcp85",2094,"Simulated",1,"HL",7.7228012
"CanESM2","ph","ocean","ph_HL","rcp85",2095,"Simulated",1,"HL",7.7181162
"CanESM2","ph","ocean","ph_HL","rcp85",2096,"Simulated",1,"HL",7.714126
"CanESM2","ph","ocean","ph_HL","rcp85",2097,"Simulated",1,"HL",7.7096692
"CanESM2","ph","ocean","ph_HL","rcp85",2098,"Simulated",1,"HL",7.7048912
"CanESM2","ph","ocean","ph_HL","rcp85",2099,"Simulated",1,"HL",7.7004992
"CanESM2","ph","ocean","ph_HL","rcp85",2100,"Simulated",1,"HL",7.6962994
"CanESM2","ph","ocean","ph_LL","rcp85",2006,"Simulated",1,"LL",8.0696374
"CanESM2","ph","ocean","ph_LL","rcp85",2007,"Simulated",1,"LL",8.067148
"CanESM2","ph","ocean","ph_LL","rcp85",2008,"Simulated",1,"LL",8.0654958
"CanESM2","ph","ocean","ph_LL","rcp85",2009,"Simulated",1,"LL",8.0635664
"CanESM2","ph","ocean","ph_LL","rcp85",2010,"Simulated",1,"LL",8.0613118
"CanESM2","ph","ocean","ph_LL","rcp85",2011,"Simulated",1,"LL",8.0597448
"CanESM2","ph","ocean","ph_LL","rcp85",2012,"Simulated",1,"LL",8.057272
"CanESM2","ph","ocean","ph_LL","rcp85",2013,"Simulated",1,"LL",8.0550248
"CanESM2","ph","ocean","ph_LL","rcp85",2014,"Simulated",1,"LL",8.0528142
"CanESM2","ph","ocean","ph_LL","rcp85",2015,"Simulated",1,"LL",8.0508018
"CanESM2","ph","ocean","ph_LL","rcp85",2016,"Simulated",1,"LL",8.0484692
"CanESM2","ph","ocean","ph_LL","rcp85",2017,"Simulated",1,"LL",8.045917
"CanESM2","ph","ocean","ph_LL","rcp85",2018,"Simulated",1,"LL",8.0437038
"CanESM2","ph","ocean","ph_LL","rcp85",2019,"Simulated",1,"LL",8.0412728
"CanESM2","ph","ocean","ph_LL","rcp85",2020,"Simulated",1,"LL",8.0386514
"CanESM2","ph","ocean","ph_LL","rcp85",2021,"Simulated",1,"LL",8.0358682
"CanESM2","ph","ocean","ph_LL","rcp85",2022,"Simulated",1,"LL",8.0334518
"CanESM2","ph","ocean","ph_LL","rcp85",2023,"Simulated",1,"LL",8.0306674
"CanESM2","ph","ocean","ph_LL","rcp85",2024,"Simulated",1,"LL",8.0279212
"CanESM2","ph","ocean","ph_LL","rcp85",2025,"Simulated",1,"LL",8.0254642
"CanESM2","ph","ocean","ph_LL","rcp85",2026,"Simulated",1,"LL",8.0226326
"CanESM2","ph","ocean","ph_LL","rcp85",2027,"Simulated",1,"LL",8.0202222
"CanESM2","ph","ocean","ph_LL","rcp85",2028,"Simulated",1,"LL",8.0171162
"CanESM2","ph","ocean","ph_LL","rcp85",2029,"Simulated",1,"LL",8.0144782
"CanESM2","ph","ocean","ph_LL","rcp85",2030,"Simulated",1,"LL",8.011393
"CanESM2","ph","ocean","ph_LL","rcp85",2031,"Simulated",1,"LL",8.0086698
"CanESM2","ph","ocean","ph_LL","rcp85",2032,"Simulated",1,"LL",8.0057302
"CanESM2","ph","ocean","ph_LL","rcp85",2033,"Simulated",1,"LL",8.002745
"CanESM2","ph","ocean","ph_LL","rcp85",2034,"Simulated",1,"LL",7.999709
"CanESM2","ph","ocean","ph_LL","rcp85",2035,"Simulated",1,"LL",7.9965292
"CanESM2","ph","ocean","ph_LL","rcp85",2036,"Simulated",1,"LL",7.9933418
"CanESM2","ph","ocean","ph_LL","rcp85",2037,"Simulated",1,"LL",7.9903532
"CanESM2","ph","ocean","ph_LL","rcp85",2038,"Simulated",1,"LL",7.987152
"CanESM2","ph","ocean","ph_LL","rcp85",2039,"Simulated",1,"LL",7.9838012
"CanESM2","ph","ocean","ph_LL","rcp85",2040,"Simulated",1,"LL",7.9804646
"CanESM2","ph","ocean","ph_LL","rcp85",2041,"Simulated",1,"LL",7.9772966
"CanESM2","ph","ocean","ph_LL","rcp85",2042,"Simulated",1,"LL",7.9736624
"CanESM2","ph","ocean","ph_LL","rcp85",2043,"Simulated",1,"LL",7.970238
"CanESM2","ph","ocean","ph_LL","rcp85",2044,"Simulated",1,"LL",7.9667532
"CanESM2","ph","ocean","ph_LL","rcp85",2045,"Simulated",1,"LL",7.9632744
"CanESM2","ph","ocean","ph_LL","rcp85",2046,"Simulated",1,"LL",7.9593618
"CanESM2","ph","ocean","ph_LL","rcp85",2047,"Simulated",1,"LL",7.9557498
"CanESM2","ph","ocean","ph_LL","rcp85",2048,"Simulated",1,"LL",7.9520496
"CanESM2","ph","ocean","ph_LL","rcp85",2049,"Simulated",1,"LL",7.9483044
"CanESM2","ph","ocean","ph_LL","rcp85",2050,"Simulated",1,"LL",7.9445706
"CanESM2","ph","ocean","ph_LL","rcp85",2051,"Simulated",1,"LL",7.9407176
"CanESM2","ph","ocean","ph_LL","rcp85",2052,"Simulated",1,"LL",7.936527
"CanESM2","ph","ocean","ph_LL","rcp85",2053,"Simulated",1,"LL",7.932601
"CanESM2","ph","ocean","ph_LL","rcp85",2054,"Simulated",1,"LL",7.9284562
"CanESM2","ph","ocean","ph_LL","rcp85",2055,"Simulated",1,"LL",7.9246434
"CanESM2","ph","ocean","ph_LL","rcp85",2056,"Simulated",1,"LL",7.9206276
"CanESM2","ph","ocean","ph_LL","rcp85",2057,"Simulated",1,"LL",7.9162968
"CanESM2","ph","ocean","ph_LL","rcp85",2058,"Simulated",1,"LL",7.9123288
"CanESM2","ph","ocean","ph_LL","rcp85",2059,"Simulated",1,"LL",7.9077328
"CanESM2","ph","ocean","ph_LL","rcp85",2060,"Simulated",1,"LL",7.9036848
"CanESM2","ph","ocean","ph_LL","rcp85",2061,"Simulated",1,"LL",7.8994634
"CanESM2","ph","ocean","ph_LL","rcp85",2062,"Simulated",1,"LL",7.8951924
"CanESM2","ph","ocean","ph_LL","rcp85",2063,"Simulated",1,"LL",7.8909916
"CanESM2","ph","ocean","ph_LL","rcp85",2064,"Simulated",1,"LL",7.8867154
"CanESM2","ph","ocean","ph_LL","rcp85",2065,"Simulated",1,"LL",7.8822272
"CanESM2","ph","ocean","ph_LL","rcp85",2066,"Simulated",1,"LL",7.8778816
"CanESM2","ph","ocean","ph_LL","rcp85",2067,"Simulated",1,"LL",7.8735034
"CanESM2","ph","ocean","ph_LL","rcp85",2068,"Simulated",1,"LL",7.869231
"CanESM2","ph","ocean","ph_LL","rcp85",2069,"Simulated",1,"LL",7.8650366
"CanESM2","ph","ocean","ph_LL","rcp85",2070,"Simulated",1,"LL",7.8605022
"CanESM2","ph","ocean","ph_LL","rcp85",2071,"Simulated",1,"LL",7.8562742
"CanESM2","ph","ocean","ph_LL","rcp85",2072,"Simulated",1,"LL",7.8516842
"CanESM2","ph","ocean","ph_LL","rcp85",2073,"Simulated",1,"LL",7.847539
"CanESM2","ph","ocean","ph_LL","rcp85",2074,"Simulated",1,"LL",7.8431876
"CanESM2","ph","ocean","ph_LL","rcp85",2075,"Simulated",1,"LL",7.838647
"CanESM2","ph","ocean","ph_LL","rcp85",2076,"Simulated",1,"LL",7.8343926
"CanESM2","ph","ocean","ph_LL","rcp85",2077,"Simulated",1,"LL",7.830261
"CanESM2","ph","ocean","ph_LL","rcp85",2078,"Simulated",1,"LL",7.825927
"CanESM2","ph","ocean","ph_LL","rcp85",2079,"Simulated",1,"LL",7.8216774
"CanESM2","ph","ocean","ph_LL","rcp85",2080,"Simulated",1,"LL",7.817608
"CanESM2","ph","ocean","ph_LL","rcp85",2081,"Simulated",1,"LL",7.8132352
"CanESM2","ph","ocean","ph_LL","rcp85",2082,"Simulated",1,"LL",7.8088286
"CanESM2","ph","ocean","ph_LL","rcp85",2083,"Simulated",1,"LL",7.8046836
"CanESM2","ph","ocean","ph_LL","rcp85",2084,"Simulated",1,"LL",7.8006156
"CanESM2","ph","ocean","ph_LL","rcp85",2085,"Simulated",1,"LL",7.7962924
"CanESM2","ph","ocean","ph_LL","rcp85",2086,"Simulated",1,"LL",7.7918686
"CanESM2","ph","ocean","ph_LL","rcp85",2087,"Simulated",1,"LL",7.7879232
"CanESM2","ph","ocean","ph_LL","rcp85",2088,"Simulated",1,"LL",7.7839048
"CanESM2","ph","ocean","ph_LL","rcp85",2089,"Simulated",1,"LL",7.7799136
"CanESM2","ph","ocean","ph_LL","rcp85",2090,"Simulated",1,"LL",7.7758632
"CanESM2","ph","ocean","ph_LL","rcp85",2091,"Simulated",1,"LL",7.7718026
"CanESM2","ph","ocean","ph_LL","rcp85",2092,"Simulated",1,"LL",7.7675994
"CanESM2","ph","ocean","ph_LL","rcp85",2093,"Simulated",1,"LL",7.7637168
"CanESM2","ph","ocean","ph_LL","rcp85",2094,"Simulated",1,"LL",7.759803
"CanESM2","ph","ocean","ph_LL","rcp85",2095,"Simulated",1,"LL",7.755631
"CanESM2","ph","ocean","ph_LL","rcp85",2096,"Simulated",1,"LL",7.7516202
"CanESM2","ph","ocean","ph_LL","rcp85",2097,"Simulated",1,"LL",7.7476016
"CanESM2","ph","ocean","ph_LL","rcp85",2098,"Simulated",1,"LL",7.7436836
"CanESM2","ph","ocean","ph_LL","rcp85",2099,"Simulated",1,"LL",7.7401394
"CanESM2","ph","ocean","ph_LL","rcp85",2100,"Simulated",1,"LL",7.7359624
"CESM1-BGC","ph","ocean","ph","rcp85",2006,"Simulated",1,"global",8.065136
"CESM1-BGC","ph","ocean","ph","rcp85",2007,"Simulated",1,"global",8.06315
"CESM1-BGC","ph","ocean","ph","rcp85",2008,"Simulated",1,"global",8.061255
"CESM1-BGC","ph","ocean","ph","rcp85",2009,"Simulated",1,"global",8.059186
"CESM1-BGC","ph","ocean","ph","rcp85",2010,"Simulated",1,"global",8.057135
"CESM1-BGC","ph","ocean","ph","rcp85",2011,"Simulated",1,"global",8.054794
"CESM1-BGC","ph","ocean","ph","rcp85",2012,"Simulated",1,"global",8.052001
"CESM1-BGC","ph","ocean","ph","rcp85",2013,"Simulated",1,"global",8.049495
"CESM1-BGC","ph","ocean","ph","rcp85",2014,"Simulated",1,"global",8.048264
"CESM1-BGC","ph","ocean","ph","rcp85",2015,"Simulated",1,"global",8.045548
"CESM1-BGC","ph","ocean","ph","rcp85",2016,"Simulated",1,"global",8.043336
"CESM1-BGC","ph","ocean","ph","rcp85",2017,"Simulated",1,"global",8.040929
"CESM1-BGC","ph","ocean","ph","rcp85",2018,"Simulated",1,"global",8.038618
"CESM1-BGC","ph","ocean","ph","rcp85",2019,"Simulated",1,"global",8.036195
"CESM1-BGC","ph","ocean","ph","rcp85",2020,"Simulated",1,"global",8.033887
"CESM1-BGC","ph","ocean","ph","rcp85",2021,"Simulated",1,"global",8.031182
"CESM1-BGC","ph","ocean","ph","rcp85",2022,"Simulated",1,"global",8.028468
"CESM1-BGC","ph","ocean","ph","rcp85",2023,"Simulated",1,"global",8.025117
"CESM1-BGC","ph","ocean","ph","rcp85",2024,"Simulated",1,"global",8.022745
"CESM1-BGC","ph","ocean","ph","rcp85",2025,"Simulated",1,"global",8.020059
"CESM1-BGC","ph","ocean","ph","rcp85",2026,"Simulated",1,"global",8.017328
"CESM1-BGC","ph","ocean","ph","rcp85",2027,"Simulated",1,"global",8.014639
"CESM1-BGC","ph","ocean","ph","rcp85",2028,"Simulated",1,"global",8.011677
"CESM1-BGC","ph","ocean","ph","rcp85",2029,"Simulated",1,"global",8.009813
"CESM1-BGC","ph","ocean","ph","rcp85",2030,"Simulated",1,"global",8.006737
"CESM1-BGC","ph","ocean","ph","rcp85",2031,"Simulated",1,"global",8.003143
"CESM1-BGC","ph","ocean","ph","rcp85",2032,"Simulated",1,"global",8.00031
"CESM1-BGC","ph","ocean","ph","rcp85",2033,"Simulated",1,"global",7.997301
