"model","variable","ctag","vtag","scenario","year","type","units","latbox","value"
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1876,"Simulated","PgC/yr","global",0.81191797940139
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1877,"Simulated","PgC/yr","global",0.79168488542541
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1878,"Simulated","PgC/yr","global",0.827476471730067
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1879,"Simulated","PgC/yr","global",0.955634553961937
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1880,"Simulated","PgC/yr","global",0.967683466700284
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1881,"Simulated","PgC/yr","global",1.03302768313878
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1882,"Simulated","PgC/yr","global",1.1552463619079
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1883,"Simulated","PgC/yr","global",1.23112107793666
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1884,"Simulated","PgC/yr","global",1.7924046297843
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1885,"Simulated","PgC/yr","global",1.36620259481085
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1886,"Simulated","PgC/yr","global",1.19336116248207
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1887,"Simulated","PgC/yr","global",1.19235786900689
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1888,"Simulated","PgC/yr","global",1.02046269028067
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1889,"Simulated","PgC/yr","global",0.977919909472922
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1890,"Simulated","PgC/yr","global",1.16698915888455
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1891,"Simulated","PgC/yr","global",1.13343221230446
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1892,"Simulated","PgC/yr","global",1.04234828645984
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1893,"Simulated","PgC/yr","global",1.08710297641615
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1894,"Simulated","PgC/yr","global",0.986992770858898
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1895,"Simulated","PgC/yr","global",1.08907034511921
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1896,"Simulated","PgC/yr","global",1.01255906624628
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1897,"Simulated","PgC/yr","global",1.02713608858704
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1898,"Simulated","PgC/yr","global",1.08763858562234
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1899,"Simulated","PgC/yr","global",0.928858949245111
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1900,"Simulated","PgC/yr","global",0.928920044337866
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1901,"Simulated","PgC/yr","global",0.979481062506852
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1902,"Simulated","PgC/yr","global",1.12753368119196
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1903,"Simulated","PgC/yr","global",1.67226233043832
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1904,"Simulated","PgC/yr","global",1.32859288257557
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1905,"Simulated","PgC/yr","global",1.1948462267804
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1906,"Simulated","PgC/yr","global",1.154456447713
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1907,"Simulated","PgC/yr","global",1.25432974304158
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1908,"Simulated","PgC/yr","global",1.19961180408984
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1909,"Simulated","PgC/yr","global",1.16902354543608
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1910,"Simulated","PgC/yr","global",1.12985769583387
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1911,"Simulated","PgC/yr","global",1.18988530524862
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1912,"Simulated","PgC/yr","global",1.31389612452463
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1913,"Simulated","PgC/yr","global",1.29286004360465
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1914,"Simulated","PgC/yr","global",1.26171333845239
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1915,"Simulated","PgC/yr","global",1.23037598459584
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1916,"Simulated","PgC/yr","global",1.2067336243696
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1917,"Simulated","PgC/yr","global",1.22504342348236
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1918,"Simulated","PgC/yr","global",1.22336200115666
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1919,"Simulated","PgC/yr","global",1.22785913356509
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1920,"Simulated","PgC/yr","global",1.34154168067578
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1921,"Simulated","PgC/yr","global",1.175749608246
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1922,"Simulated","PgC/yr","global",1.19358553354324
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1923,"Simulated","PgC/yr","global",1.23716228876795
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1924,"Simulated","PgC/yr","global",1.26040131466569
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1925,"Simulated","PgC/yr","global",1.37366249238991
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1926,"Simulated","PgC/yr","global",1.29475228401898
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1927,"Simulated","PgC/yr","global",1.41661410341661
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1928,"Simulated","PgC/yr","global",1.34259086216823
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1929,"Simulated","PgC/yr","global",1.40840825876617
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1930,"Simulated","PgC/yr","global",1.36266003987788
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1931,"Simulated","PgC/yr","global",1.36129353741021
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1932,"Simulated","PgC/yr","global",1.4038065443649
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1933,"Simulated","PgC/yr","global",1.41348480742983
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1934,"Simulated","PgC/yr","global",1.32081203566644
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1935,"Simulated","PgC/yr","global",1.49786646820372
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1936,"Simulated","PgC/yr","global",1.44112294679679
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1937,"Simulated","PgC/yr","global",1.36221455260328
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1938,"Simulated","PgC/yr","global",1.40713908158163
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1939,"Simulated","PgC/yr","global",1.27795742977392
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1940,"Simulated","PgC/yr","global",1.24374316402556
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1941,"Simulated","PgC/yr","global",1.23171511432762
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1942,"Simulated","PgC/yr","global",1.16083456196409
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1943,"Simulated","PgC/yr","global",1.19151609068084
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1944,"Simulated","PgC/yr","global",1.0467614864832
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1945,"Simulated","PgC/yr","global",1.11089100441813
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1946,"Simulated","PgC/yr","global",1.16298548273621
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1947,"Simulated","PgC/yr","global",1.04634086411098
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1948,"Simulated","PgC/yr","global",1.16098967413408
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1949,"Simulated","PgC/yr","global",1.08989056674877
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1950,"Simulated","PgC/yr","global",1.17262266001825
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1951,"Simulated","PgC/yr","global",1.13464701752434
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1952,"Simulated","PgC/yr","global",1.15873721278421
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1953,"Simulated","PgC/yr","global",1.27722119388759
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1954,"Simulated","PgC/yr","global",1.35834880729753
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1955,"Simulated","PgC/yr","global",1.36305510369165
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1956,"Simulated","PgC/yr","global",1.38840417801124
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1957,"Simulated","PgC/yr","global",1.48758552472597
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1958,"Simulated","PgC/yr","global",1.54297614999593
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1959,"Simulated","PgC/yr","global",1.60760237903869
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1960,"Simulated","PgC/yr","global",1.5863555867464
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1961,"Simulated","PgC/yr","global",1.59641050506003
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1962,"Simulated","PgC/yr","global",1.67391429905992
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1963,"Simulated","PgC/yr","global",1.90829268306439
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1964,"Simulated","PgC/yr","global",2.00813913923868
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1965,"Simulated","PgC/yr","global",1.85741407712939
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1966,"Simulated","PgC/yr","global",1.84735286255292
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1967,"Simulated","PgC/yr","global",1.83372465500637
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1968,"Simulated","PgC/yr","global",1.85585975393989
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1969,"Simulated","PgC/yr","global",2.04214429435952
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1970,"Simulated","PgC/yr","global",1.89412929317693
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1971,"Simulated","PgC/yr","global",2.04640547698615
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1972,"Simulated","PgC/yr","global",2.18182955324505
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1973,"Simulated","PgC/yr","global",2.21804000110266
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1974,"Simulated","PgC/yr","global",2.23546837677679
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1975,"Simulated","PgC/yr","global",2.41248033621901
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1976,"Simulated","PgC/yr","global",2.41124509482399
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1977,"Simulated","PgC/yr","global",2.4609807689801
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1978,"Simulated","PgC/yr","global",2.46945191040013
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1979,"Simulated","PgC/yr","global",2.59594383073994
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1980,"Simulated","PgC/yr","global",2.6357122006805
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1981,"Simulated","PgC/yr","global",2.47606512070246
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1982,"Simulated","PgC/yr","global",2.68787460393576
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1983,"Simulated","PgC/yr","global",2.95952152810296
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1984,"Simulated","PgC/yr","global",2.8179009687683
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1985,"Simulated","PgC/yr","global",2.78478742849458
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1986,"Simulated","PgC/yr","global",2.75426442687002
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1987,"Simulated","PgC/yr","global",2.94029231454192
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1988,"Simulated","PgC/yr","global",2.9979714179195
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1989,"Simulated","PgC/yr","global",2.92921676135122
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1990,"Simulated","PgC/yr","global",2.83582130667405
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1991,"Simulated","PgC/yr","global",3.07624623732577
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1992,"Simulated","PgC/yr","global",3.37406800669072
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1993,"Simulated","PgC/yr","global",3.02230433944744
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1994,"Simulated","PgC/yr","global",2.9907750029326
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1995,"Simulated","PgC/yr","global",2.99473844702859
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1996,"Simulated","PgC/yr","global",3.12845186069033
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1997,"Simulated","PgC/yr","global",3.20110326365507
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1998,"Simulated","PgC/yr","global",3.14785182036212
"bcc-csm1-1","fgco2","ocean","fgco2","historical",1999,"Simulated","PgC/yr","global",3.24829322001609
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2000,"Simulated","PgC/yr","global",3.26988726721113
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2001,"Simulated","PgC/yr","global",3.28391672811796
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2002,"Simulated","PgC/yr","global",3.29911366555711
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2003,"Simulated","PgC/yr","global",3.37768622349402
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2004,"Simulated","PgC/yr","global",3.42972697014537
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2005,"Simulated","PgC/yr","global",3.45422903703928
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2006,"Simulated","PgC/yr","global",3.54387181235094
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2007,"Simulated","PgC/yr","global",3.54509424778765
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2008,"Simulated","PgC/yr","global",3.76408627288636
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2009,"Simulated","PgC/yr","global",3.82843407905226
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2010,"Simulated","PgC/yr","global",3.90234633532864
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2011,"Simulated","PgC/yr","global",3.89553996848851
"bcc-csm1-1","fgco2","ocean","fgco2","historical",2012,"Simulated","PgC/yr","global",3.90785396456381
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1850,"Simulated","PgC/yr","HL",0.77838409164321
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1851,"Simulated","PgC/yr","HL",0.75986870365316
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1852,"Simulated","PgC/yr","HL",0.728818142657338
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1853,"Simulated","PgC/yr","HL",0.777827843046206
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1854,"Simulated","PgC/yr","HL",0.778842395194635
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1855,"Simulated","PgC/yr","HL",0.779791461927234
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1856,"Simulated","PgC/yr","HL",0.746003346343408
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1857,"Simulated","PgC/yr","HL",0.789300246255869
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1858,"Simulated","PgC/yr","HL",0.764841066005616
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1859,"Simulated","PgC/yr","HL",0.731114661462068
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1860,"Simulated","PgC/yr","HL",0.723904000047774
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1861,"Simulated","PgC/yr","HL",0.789747698477581
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1862,"Simulated","PgC/yr","HL",0.719713688309731
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1863,"Simulated","PgC/yr","HL",0.73515899922563
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1864,"Simulated","PgC/yr","HL",0.764657065197447
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1865,"Simulated","PgC/yr","HL",0.745450589043789
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1866,"Simulated","PgC/yr","HL",0.724147919067834
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1867,"Simulated","PgC/yr","HL",0.719727936577441
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1868,"Simulated","PgC/yr","HL",0.700916920622264
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1869,"Simulated","PgC/yr","HL",0.702050837397531
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1870,"Simulated","PgC/yr","HL",0.699099464434496
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1871,"Simulated","PgC/yr","HL",0.720323816117743
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1872,"Simulated","PgC/yr","HL",0.764794358108158
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1873,"Simulated","PgC/yr","HL",0.709939754098555
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1874,"Simulated","PgC/yr","HL",0.744296101921763
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1875,"Simulated","PgC/yr","HL",0.732170448663405
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1876,"Simulated","PgC/yr","HL",0.770063669457183
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1877,"Simulated","PgC/yr","HL",0.749627879186177
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1878,"Simulated","PgC/yr","HL",0.779356559504233
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1879,"Simulated","PgC/yr","HL",0.840799902196518
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1880,"Simulated","PgC/yr","HL",0.825362611828668
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1881,"Simulated","PgC/yr","HL",0.845339721110694
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1882,"Simulated","PgC/yr","HL",0.919354942610995
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1883,"Simulated","PgC/yr","HL",0.907979257774857
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1884,"Simulated","PgC/yr","HL",0.923242549429752
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1885,"Simulated","PgC/yr","HL",0.890267056902312
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1886,"Simulated","PgC/yr","HL",0.911626531230328
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1887,"Simulated","PgC/yr","HL",0.923014294068233
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1888,"Simulated","PgC/yr","HL",0.90876376173338
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1889,"Simulated","PgC/yr","HL",0.865939319280664
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1890,"Simulated","PgC/yr","HL",0.880939820037738
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1891,"Simulated","PgC/yr","HL",0.862005098923838
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1892,"Simulated","PgC/yr","HL",0.906128398363451
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1893,"Simulated","PgC/yr","HL",0.910437508571999
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1894,"Simulated","PgC/yr","HL",0.93764264139586
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1895,"Simulated","PgC/yr","HL",0.940830762065407
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1896,"Simulated","PgC/yr","HL",0.929715320423593
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1897,"Simulated","PgC/yr","HL",0.936168842102118
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1898,"Simulated","PgC/yr","HL",0.924910445986265
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1899,"Simulated","PgC/yr","HL",0.874430248882263
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1900,"Simulated","PgC/yr","HL",0.840856423470412
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1901,"Simulated","PgC/yr","HL",0.877246970997474
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1902,"Simulated","PgC/yr","HL",0.936573549520702
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1903,"Simulated","PgC/yr","HL",0.912152584822915
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1904,"Simulated","PgC/yr","HL",0.872744612760654
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1905,"Simulated","PgC/yr","HL",0.898407724452667
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1906,"Simulated","PgC/yr","HL",0.956146800618643
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1907,"Simulated","PgC/yr","HL",0.952834125555874
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1908,"Simulated","PgC/yr","HL",0.939649665595739
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1909,"Simulated","PgC/yr","HL",0.921759880353461
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1910,"Simulated","PgC/yr","HL",0.89912353477614
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1911,"Simulated","PgC/yr","HL",0.945953722002396
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1912,"Simulated","PgC/yr","HL",0.988948766230072
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1913,"Simulated","PgC/yr","HL",0.957777236497802
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1914,"Simulated","PgC/yr","HL",0.937871085476156
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1915,"Simulated","PgC/yr","HL",0.936298303183559
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1916,"Simulated","PgC/yr","HL",0.966638715419237
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1917,"Simulated","PgC/yr","HL",0.955217266279528
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1918,"Simulated","PgC/yr","HL",0.949820381036838
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1919,"Simulated","PgC/yr","HL",0.983381751009367
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1920,"Simulated","PgC/yr","HL",0.995181203860627
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1921,"Simulated","PgC/yr","HL",0.940475121529002
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1922,"Simulated","PgC/yr","HL",0.903190330074237
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1923,"Simulated","PgC/yr","HL",0.979059807923941
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1924,"Simulated","PgC/yr","HL",0.945810767528356
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1925,"Simulated","PgC/yr","HL",0.995931927157957
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1926,"Simulated","PgC/yr","HL",0.962956906427462
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1927,"Simulated","PgC/yr","HL",0.973153476341095
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1928,"Simulated","PgC/yr","HL",0.914682926193104
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1929,"Simulated","PgC/yr","HL",0.907152575169539
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1930,"Simulated","PgC/yr","HL",0.926762720788503
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1931,"Simulated","PgC/yr","HL",0.958649305969135
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1932,"Simulated","PgC/yr","HL",0.997700788260491
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1933,"Simulated","PgC/yr","HL",0.965196149083189
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1934,"Simulated","PgC/yr","HL",0.946560735950577
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1935,"Simulated","PgC/yr","HL",1.0565319799925
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1936,"Simulated","PgC/yr","HL",0.994241573066909
"bcc-csm1-1","fgco2","ocean","fgco2_HL","historical",1937,"Simulated","PgC/yr","HL",0.976459263168479
