# MAGICC6 RCP8.5,,,,,,,
#Atmospheric CO2,,,,,,,
year,value,vtag,units,ctag,type,Scenario,model
2060,6.11E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2061,6.18E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2062,6.25E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2063,6.32E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2064,6.39E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2065,6.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2066,6.54E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2067,6.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2068,6.70E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2069,6.77E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2070,6.85E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2071,6.93E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2072,7.01E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2073,7.09E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2074,7.18E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2075,7.26E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2076,7.34E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2077,7.42E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2078,7.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2079,7.59E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2080,7.68E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2081,7.76E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2082,7.85E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2083,7.93E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2084,8.02E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2085,8.11E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2086,8.20E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2087,8.29E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2088,8.37E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2089,8.46E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2090,8.55E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2091,8.64E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2092,8.73E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2093,8.83E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2094,8.92E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2095,9.01E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2096,9.10E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2097,9.19E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2098,9.29E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2099,9.38E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2100,9.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2101,9.57E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2102,9.66E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2103,9.76E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2104,9.85E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2105,9.95E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2106,1.00E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2107,1.01E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2108,1.02E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2109,1.03E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2110,1.04E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2111,1.05E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2112,1.06E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2113,1.07E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2114,1.08E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2115,1.09E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2116,1.10E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2117,1.11E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2118,1.12E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2119,1.13E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2120,1.14E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2121,1.15E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2122,1.16E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2123,1.17E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2124,1.18E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2125,1.19E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2126,1.20E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2127,1.21E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2128,1.22E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2129,1.23E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2130,1.24E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2131,1.25E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2132,1.26E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2133,1.27E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2134,1.28E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2135,1.29E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2136,1.30E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2137,1.31E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2138,1.32E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2139,1.33E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2140,1.34E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2141,1.35E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2142,1.36E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2143,1.37E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2144,1.38E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2145,1.39E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2146,1.40E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2147,1.41E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2148,1.42E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2149,1.44E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2150,1.45E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2151,1.46E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2152,1.47E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2153,1.48E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2154,1.49E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2155,1.50E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2156,1.51E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2157,1.52E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2158,1.53E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2159,1.54E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2160,1.55E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2161,1.56E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2162,1.56E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2163,1.57E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2164,1.58E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2165,1.59E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2166,1.60E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2167,1.61E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2168,1.62E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2169,1.63E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2170,1.64E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2171,1.64E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2172,1.65E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2173,1.66E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2174,1.67E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2175,1.68E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2176,1.69E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2177,1.69E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2178,1.70E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2179,1.71E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2180,1.72E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2181,1.72E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2182,1.73E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2183,1.74E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2184,1.75E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2185,1.75E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2186,1.76E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2187,1.77E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2188,1.77E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2189,1.78E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2190,1.79E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2191,1.79E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2192,1.80E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2193,1.81E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2194,1.81E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2195,1.82E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2196,1.82E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2197,1.83E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2198,1.83E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2199,1.84E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2200,1.85E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2201,1.85E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2202,1.86E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2203,1.86E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2204,1.87E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2205,1.87E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2206,1.88E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2207,1.88E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2208,1.89E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2209,1.89E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2210,1.89E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2211,1.90E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2212,1.90E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2213,1.91E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2214,1.91E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2215,1.91E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2216,1.92E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2217,1.92E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2218,1.92E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2219,1.93E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2220,1.93E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2221,1.93E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2222,1.94E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2223,1.94E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2224,1.94E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2225,1.95E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2226,1.95E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2227,1.95E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2228,1.95E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2229,1.96E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2230,1.96E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2231,1.96E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2232,1.96E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2233,1.96E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2234,1.96E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2235,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2236,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2237,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2238,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2239,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2240,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2241,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2242,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2243,1.97E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2244,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2245,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2246,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2247,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2248,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2249,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2250,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2251,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2252,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2253,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2254,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2255,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2256,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2257,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2258,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2259,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2260,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2261,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2262,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2263,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2264,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2265,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2266,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2267,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2268,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2269,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2270,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2271,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2272,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2273,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2274,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2275,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2276,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2277,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2278,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2279,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2280,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2281,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2282,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2283,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2284,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2285,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2286,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2287,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2288,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2289,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2290,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2291,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2292,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2293,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2294,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2295,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2296,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2297,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2298,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2299,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
2300,1.98E+03,atmos_co2,ppmv,carbon_cycle,Simulated,rcp85,MAGICC6
