# MAGICC atmospheric CO2,,,,,,,
# RCP 6.0,,,,,,,
Year,value,vtag,units,ctag,type,Scenario,model
2060,5.16E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2061,5.19E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2062,5.23E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2063,5.27E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2064,5.31E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2065,5.35E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2066,5.39E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2067,5.43E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2068,5.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2069,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2070,5.56E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2071,5.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2072,5.65E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2073,5.69E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2074,5.74E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2075,5.78E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2076,5.83E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2077,5.87E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2078,5.92E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2079,5.96E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2080,6.01E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2081,6.06E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2082,6.10E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2083,6.15E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2084,6.19E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2085,6.23E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2086,6.27E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2087,6.31E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2088,6.35E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2089,6.39E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2090,6.43E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2091,6.46E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2092,6.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2093,6.53E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2094,6.57E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2095,6.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2096,6.64E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2097,6.67E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2098,6.70E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2099,6.74E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2100,6.77E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2101,6.81E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2102,6.84E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2103,6.87E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2104,6.90E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2105,6.93E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2106,6.96E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2107,6.99E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2108,7.02E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2109,7.05E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2110,7.07E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2111,7.10E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2112,7.13E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2113,7.15E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2114,7.17E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2115,7.20E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2116,7.22E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2117,7.24E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2118,7.26E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2119,7.28E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2120,7.30E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2121,7.32E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2122,7.34E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2123,7.36E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2124,7.38E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2125,7.39E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2126,7.41E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2127,7.42E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2128,7.44E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2129,7.45E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2130,7.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2131,7.48E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2132,7.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2133,7.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2134,7.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2135,7.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2136,7.53E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2137,7.54E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2138,7.55E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2139,7.56E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2140,7.57E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2141,7.57E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2142,7.58E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2143,7.58E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2144,7.59E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2145,7.59E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2146,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2147,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2148,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2149,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2150,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2151,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2152,7.60E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2153,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2154,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2155,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2156,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2157,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2158,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2159,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2160,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2161,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2162,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2163,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2164,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2165,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2166,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2167,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2168,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2169,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2170,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2171,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2172,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2173,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2174,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2175,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2176,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2177,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2178,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2179,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2180,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2181,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2182,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2183,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2184,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2185,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2186,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2187,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2188,7.61E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2189,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2190,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2191,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2192,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2193,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2194,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2195,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2196,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2197,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2198,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2199,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2200,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2201,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2202,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2203,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2204,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2205,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2206,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2207,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2208,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2209,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2210,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2211,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2212,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2213,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2214,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2215,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2216,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2217,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2218,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2219,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2220,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2221,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2222,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2223,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2224,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2225,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2226,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2227,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2228,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2229,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2230,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2231,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2232,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2233,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2234,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2235,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2236,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2237,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2238,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2239,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2240,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2241,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2242,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2243,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2244,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2245,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2246,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2247,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2248,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2249,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2250,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2251,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2252,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2253,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2254,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2255,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2256,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2257,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2258,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2259,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2260,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2261,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2262,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2263,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2264,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2265,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2266,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2267,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2268,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2269,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2270,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2271,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2272,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2273,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2274,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2275,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2276,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2277,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2278,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2279,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2280,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2281,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2282,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2283,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2284,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2285,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2286,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2287,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2288,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2289,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2290,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2291,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2292,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2293,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2294,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2295,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2296,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2297,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2298,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2299,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
2300,7.62E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp60,MAGICC6
