# Output from hector version 2.0
year,run_name,spinup,component,variable,value,units
24,rcp45,1,simpleNbox,rh,50.2272,Pg C/yr
24,rcp45,1,simpleNbox,Ca,277.195,ppmv CO2
24,rcp45,1,simpleNbox,atmos_c,590.649,Pg C
24,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
24,rcp45,1,simpleNbox,veg_c,521.263,Pg C
24,rcp45,1,simpleNbox,detritus_c,56.3655,Pg C
24,rcp45,1,simpleNbox,soil_c,1806.79,Pg C
24,rcp45,1,simpleNbox,earth_c,0,Pg C
24,rcp45,1,temperature,Tgav,0,degC
24,rcp45,1,temperature,flux_mixed,0,W/m2
24,rcp45,1,temperature,flux_interior,0,W/m2
24,rcp45,1,temperature,heatflux,0,W/m2
25,rcp45,1,OH,TAU_OH,6.6,Years
25,rcp45,1,CH4,CH4,653,ppbv CH4
25,rcp45,1,ozone,O3,30,DU O3
25,rcp45,1,N2O,N2O,272.96,ppbv N2O
25,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
25,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
25,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
25,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
25,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
25,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
25,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
25,rcp45,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
25,rcp45,1,CH3Cl_halocarbon,hc_concentration,504,pptv
25,rcp45,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
25,rcp45,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
25,rcp45,1,ocean,carbon_DO,25979.6,Pg C
25,rcp45,1,ocean,carbon_HL,140.207,Pg C
25,rcp45,1,ocean,carbon_IO,8408.73,Pg C
25,rcp45,1,ocean,carbon_LL,781.45,Pg C
25,rcp45,1,ocean,DIC_HL,2105.05,umol/kg
25,rcp45,1,ocean,DIC_LL,2070.46,umol/kg
25,rcp45,1,ocean,HL_DO_Cflux,99.1023,Pg C/yr
25,rcp45,1,ocean,atm_ocean_flux,0,Pg C/yr
25,rcp45,1,ocean,OmegaAr_HL,0,(undefined)
25,rcp45,1,ocean,OmegaAr_LL,0,(undefined)
25,rcp45,1,ocean,OmegaCa_HL,0,(undefined)
25,rcp45,1,ocean,OmegaCa_LL,0,(undefined)
25,rcp45,1,ocean,PCO2_HL,0,(undefined)
25,rcp45,1,ocean,PCO2_LL,0,(undefined)
25,rcp45,1,ocean,pH_HL,0,(undefined)
25,rcp45,1,ocean,pH_LL,0,(undefined)
25,rcp45,1,ocean,Temp_HL,2,degC
25,rcp45,1,ocean,Temp_LL,22,degC
25,rcp45,1,ocean,ocean_c,35310,Pg C
25,rcp45,1,ocean,CO3_HL,0,(undefined)
25,rcp45,1,ocean,CO3_LL,0,(undefined)
25,rcp45,1,ocean,ocean_timesteps,1,(unitless)
25,rcp45,1,simpleNbox,atm_land_flux,-0.230367,Pg C/yr
25,rcp45,1,simpleNbox,npp,50,Pg C/yr
25,rcp45,1,simpleNbox,rh,50.2304,Pg C/yr
25,rcp45,1,simpleNbox,Ca,277.3,ppmv CO2
25,rcp45,1,simpleNbox,atmos_c,590.876,Pg C
25,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
25,rcp45,1,simpleNbox,veg_c,520.519,Pg C
25,rcp45,1,simpleNbox,detritus_c,56.3341,Pg C
25,rcp45,1,simpleNbox,soil_c,1807.34,Pg C
25,rcp45,1,simpleNbox,earth_c,0,Pg C
25,rcp45,1,temperature,Tgav,0,degC
25,rcp45,1,temperature,flux_mixed,0,W/m2
25,rcp45,1,temperature,flux_interior,0,W/m2
25,rcp45,1,temperature,heatflux,0,W/m2
26,rcp45,1,OH,TAU_OH,6.6,Years
26,rcp45,1,CH4,CH4,653,ppbv CH4
26,rcp45,1,ozone,O3,30,DU O3
26,rcp45,1,N2O,N2O,272.96,ppbv N2O
26,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
26,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
26,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
26,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
26,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
26,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
26,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
26,rcp45,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
26,rcp45,1,CH3Cl_halocarbon,hc_concentration,504,pptv
26,rcp45,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
26,rcp45,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
26,rcp45,1,ocean,carbon_DO,25979.3,Pg C
26,rcp45,1,ocean,carbon_HL,140.233,Pg C
26,rcp45,1,ocean,carbon_IO,8408.92,Pg C
26,rcp45,1,ocean,carbon_LL,781.567,Pg C
26,rcp45,1,ocean,DIC_HL,2105.44,umol/kg
26,rcp45,1,ocean,DIC_LL,2070.77,umol/kg
26,rcp45,1,ocean,HL_DO_Cflux,99.1207,Pg C/yr
26,rcp45,1,ocean,atm_ocean_flux,0,Pg C/yr
26,rcp45,1,ocean,OmegaAr_HL,0,(undefined)
26,rcp45,1,ocean,OmegaAr_LL,0,(undefined)
26,rcp45,1,ocean,OmegaCa_HL,0,(undefined)
26,rcp45,1,ocean,OmegaCa_LL,0,(undefined)
26,rcp45,1,ocean,PCO2_HL,0,(undefined)
26,rcp45,1,ocean,PCO2_LL,0,(undefined)
26,rcp45,1,ocean,pH_HL,0,(undefined)
26,rcp45,1,ocean,pH_LL,0,(undefined)
26,rcp45,1,ocean,Temp_HL,2,degC
26,rcp45,1,ocean,Temp_LL,22,degC
26,rcp45,1,ocean,ocean_c,35310,Pg C
26,rcp45,1,ocean,CO3_HL,0,(undefined)
26,rcp45,1,ocean,CO3_LL,0,(undefined)
26,rcp45,1,ocean,ocean_timesteps,1,(unitless)
26,rcp45,1,simpleNbox,atm_land_flux,-0.233172,Pg C/yr
26,rcp45,1,simpleNbox,npp,50,Pg C/yr
26,rcp45,1,simpleNbox,rh,50.2332,Pg C/yr
26,rcp45,1,simpleNbox,Ca,277.407,ppmv CO2
26,rcp45,1,simpleNbox,atmos_c,591.107,Pg C
26,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
26,rcp45,1,simpleNbox,veg_c,519.801,Pg C
26,rcp45,1,simpleNbox,detritus_c,56.3039,Pg C
26,rcp45,1,simpleNbox,soil_c,1807.86,Pg C
26,rcp45,1,simpleNbox,earth_c,0,Pg C
26,rcp45,1,temperature,Tgav,0,degC
26,rcp45,1,temperature,flux_mixed,0,W/m2
26,rcp45,1,temperature,flux_interior,0,W/m2
26,rcp45,1,temperature,heatflux,0,W/m2
27,rcp45,1,OH,TAU_OH,6.6,Years
27,rcp45,1,CH4,CH4,653,ppbv CH4
27,rcp45,1,ozone,O3,30,DU O3
27,rcp45,1,N2O,N2O,272.96,ppbv N2O
27,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
27,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
27,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
27,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
27,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
27,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
27,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
27,rcp45,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
27,rcp45,1,CH3Cl_halocarbon,hc_concentration,504,pptv
27,rcp45,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
27,rcp45,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
27,rcp45,1,ocean,carbon_DO,25979,Pg C
27,rcp45,1,ocean,carbon_HL,140.246,Pg C
27,rcp45,1,ocean,carbon_IO,8409.1,Pg C
27,rcp45,1,ocean,carbon_LL,781.675,Pg C
27,rcp45,1,ocean,DIC_HL,2105.63,umol/kg
27,rcp45,1,ocean,DIC_LL,2071.05,umol/kg
27,rcp45,1,ocean,HL_DO_Cflux,99.1438,Pg C/yr
27,rcp45,1,ocean,atm_ocean_flux,0,Pg C/yr
27,rcp45,1,ocean,OmegaAr_HL,0,(undefined)
27,rcp45,1,ocean,OmegaAr_LL,0,(undefined)
27,rcp45,1,ocean,OmegaCa_HL,0,(undefined)
27,rcp45,1,ocean,OmegaCa_LL,0,(undefined)
27,rcp45,1,ocean,PCO2_HL,0,(undefined)
27,rcp45,1,ocean,PCO2_LL,0,(undefined)
27,rcp45,1,ocean,pH_HL,0,(undefined)
27,rcp45,1,ocean,pH_LL,0,(undefined)
27,rcp45,1,ocean,Temp_HL,2,degC
27,rcp45,1,ocean,Temp_LL,22,degC
27,rcp45,1,ocean,ocean_c,35310,Pg C
27,rcp45,1,ocean,CO3_HL,0,(undefined)
27,rcp45,1,ocean,CO3_LL,0,(undefined)
27,rcp45,1,ocean,ocean_timesteps,1,(unitless)
27,rcp45,1,simpleNbox,atm_land_flux,-0.23566,Pg C/yr
27,rcp45,1,simpleNbox,npp,50,Pg C/yr
27,rcp45,1,simpleNbox,rh,50.2357,Pg C/yr
27,rcp45,1,simpleNbox,Ca,277.515,ppmv CO2
27,rcp45,1,simpleNbox,atmos_c,591.34,Pg C
27,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
27,rcp45,1,simpleNbox,veg_c,519.108,Pg C
27,rcp45,1,simpleNbox,detritus_c,56.2748,Pg C
27,rcp45,1,simpleNbox,soil_c,1808.35,Pg C
27,rcp45,1,simpleNbox,earth_c,0,Pg C
27,rcp45,1,temperature,Tgav,0,degC
27,rcp45,1,temperature,flux_mixed,0,W/m2
27,rcp45,1,temperature,flux_interior,0,W/m2
27,rcp45,1,temperature,heatflux,0,W/m2
28,rcp45,1,OH,TAU_OH,6.6,Years
28,rcp45,1,CH4,CH4,653,ppbv CH4
28,rcp45,1,ozone,O3,30,DU O3
28,rcp45,1,N2O,N2O,272.96,ppbv N2O
28,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
28,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
28,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
28,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
28,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
28,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
28,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
28,rcp45,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
28,rcp45,1,CH3Cl_halocarbon,hc_concentration,504,pptv
28,rcp45,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
28,rcp45,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
28,rcp45,1,ocean,carbon_DO,25978.7,Pg C
28,rcp45,1,ocean,carbon_HL,140.25,Pg C
28,rcp45,1,ocean,carbon_IO,8409.27,Pg C
28,rcp45,1,ocean,carbon_LL,781.773,Pg C
28,rcp45,1,ocean,DIC_HL,2105.7,umol/kg
28,rcp45,1,ocean,DIC_LL,2071.31,umol/kg
28,rcp45,1,ocean,HL_DO_Cflux,99.1619,Pg C/yr
28,rcp45,1,ocean,atm_ocean_flux,0,Pg C/yr
28,rcp45,1,ocean,OmegaAr_HL,0,(undefined)
28,rcp45,1,ocean,OmegaAr_LL,0,(undefined)
28,rcp45,1,ocean,OmegaCa_HL,0,(undefined)
28,rcp45,1,ocean,OmegaCa_LL,0,(undefined)
28,rcp45,1,ocean,PCO2_HL,0,(undefined)
28,rcp45,1,ocean,PCO2_LL,0,(undefined)
28,rcp45,1,ocean,pH_HL,0,(undefined)
28,rcp45,1,ocean,pH_LL,0,(undefined)
28,rcp45,1,ocean,Temp_HL,2,degC
28,rcp45,1,ocean,Temp_LL,22,degC
28,rcp45,1,ocean,ocean_c,35310,Pg C
28,rcp45,1,ocean,CO3_HL,0,(undefined)
28,rcp45,1,ocean,CO3_LL,0,(undefined)
28,rcp45,1,ocean,ocean_timesteps,1,(unitless)
28,rcp45,1,simpleNbox,atm_land_flux,-0.237849,Pg C/yr
28,rcp45,1,simpleNbox,npp,50,Pg C/yr
28,rcp45,1,simpleNbox,rh,50.2378,Pg C/yr
28,rcp45,1,simpleNbox,Ca,277.624,ppmv CO2
28,rcp45,1,simpleNbox,atmos_c,591.576,Pg C
28,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
28,rcp45,1,simpleNbox,veg_c,518.439,Pg C
28,rcp45,1,simpleNbox,detritus_c,56.2466,Pg C
28,rcp45,1,simpleNbox,soil_c,1808.81,Pg C
28,rcp45,1,simpleNbox,earth_c,0,Pg C
28,rcp45,1,temperature,Tgav,0,degC
28,rcp45,1,temperature,flux_mixed,0,W/m2
28,rcp45,1,temperature,flux_interior,0,W/m2
28,rcp45,1,temperature,heatflux,0,W/m2
29,rcp45,1,OH,TAU_OH,6.6,Years
29,rcp45,1,CH4,CH4,653,ppbv CH4
29,rcp45,1,ozone,O3,30,DU O3
29,rcp45,1,N2O,N2O,272.96,ppbv N2O
29,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
29,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
29,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
29,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
29,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
29,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
29,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
29,rcp45,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
29,rcp45,1,CH3Cl_halocarbon,hc_concentration,504,pptv
29,rcp45,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
29,rcp45,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
29,rcp45,1,ocean,carbon_DO,25978.4,Pg C
29,rcp45,1,ocean,carbon_HL,140.254,Pg C
29,rcp45,1,ocean,carbon_IO,8409.44,Pg C
29,rcp45,1,ocean,carbon_LL,781.864,Pg C
29,rcp45,1,ocean,DIC_HL,2105.76,umol/kg
29,rcp45,1,ocean,DIC_LL,2071.56,umol/kg
29,rcp45,1,ocean,HL_DO_Cflux,99.171,Pg C/yr
29,rcp45,1,ocean,atm_ocean_flux,0,Pg C/yr
29,rcp45,1,ocean,OmegaAr_HL,0,(undefined)
29,rcp45,1,ocean,OmegaAr_LL,0,(undefined)
29,rcp45,1,ocean,OmegaCa_HL,0,(undefined)
29,rcp45,1,ocean,OmegaCa_LL,0,(undefined)
29,rcp45,1,ocean,PCO2_HL,0,(undefined)
29,rcp45,1,ocean,PCO2_LL,0,(undefined)
29,rcp45,1,ocean,pH_HL,0,(undefined)
29,rcp45,1,ocean,pH_LL,0,(undefined)
29,rcp45,1,ocean,Temp_HL,2,degC
29,rcp45,1,ocean,Temp_LL,22,degC
29,rcp45,1,ocean,ocean_c,35310,Pg C
29,rcp45,1,ocean,CO3_HL,0,(undefined)
29,rcp45,1,ocean,CO3_LL,0,(undefined)
29,rcp45,1,ocean,ocean_timesteps,1,(unitless)
29,rcp45,1,simpleNbox,atm_land_flux,-0.239752,Pg C/yr
29,rcp45,1,simpleNbox,npp,50,Pg C/yr
29,rcp45,1,simpleNbox,rh,50.2398,Pg C/yr
29,rcp45,1,simpleNbox,Ca,277.735,ppmv CO2
29,rcp45,1,simpleNbox,atmos_c,591.813,Pg C
29,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
29,rcp45,1,simpleNbox,veg_c,517.794,Pg C
29,rcp45,1,simpleNbox,detritus_c,56.2194,Pg C
29,rcp45,1,simpleNbox,soil_c,1809.24,Pg C
29,rcp45,1,simpleNbox,earth_c,0,Pg C
29,rcp45,1,temperature,Tgav,0,degC
29,rcp45,1,temperature,flux_mixed,0,W/m2
29,rcp45,1,temperature,flux_interior,0,W/m2
29,rcp45,1,temperature,heatflux,0,W/m2
30,rcp45,1,OH,TAU_OH,6.6,Years
30,rcp45,1,CH4,CH4,653,ppbv CH4
30,rcp45,1,ozone,O3,30,DU O3
30,rcp45,1,N2O,N2O,272.96,ppbv N2O
30,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
30,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
30,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
30,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
30,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
30,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
30,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
30,rcp45,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
30,rcp45,1,CH3Cl_halocarbon,hc_concentration,504,pptv
30,rcp45,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
30,rcp45,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
30,rcp45,1,ocean,carbon_DO,25978.2,Pg C
30,rcp45,1,ocean,carbon_HL,140.263,Pg C
30,rcp45,1,ocean,carbon_IO,8409.6,Pg C
30,rcp45,1,ocean,carbon_LL,781.948,Pg C
30,rcp45,1,ocean,DIC_HL,2105.89,umol/kg
30,rcp45,1,ocean,DIC_LL,2071.78,umol/kg
30,rcp45,1,ocean,HL_DO_Cflux,99.1741,Pg C/yr
30,rcp45,1,ocean,atm_ocean_flux,0,Pg C/yr
30,rcp45,1,ocean,OmegaAr_HL,0,(undefined)
30,rcp45,1,ocean,OmegaAr_LL,0,(undefined)
30,rcp45,1,ocean,OmegaCa_HL,0,(undefined)
30,rcp45,1,ocean,OmegaCa_LL,0,(undefined)
30,rcp45,1,ocean,PCO2_HL,0,(undefined)
30,rcp45,1,ocean,PCO2_LL,0,(undefined)
30,rcp45,1,ocean,pH_HL,0,(undefined)
30,rcp45,1,ocean,pH_LL,0,(undefined)
30,rcp45,1,ocean,Temp_HL,2,degC
30,rcp45,1,ocean,Temp_LL,22,degC
30,rcp45,1,ocean,ocean_c,35310,Pg C
30,rcp45,1,ocean,CO3_HL,0,(undefined)
30,rcp45,1,ocean,CO3_LL,0,(undefined)
30,rcp45,1,ocean,ocean_timesteps,1,(unitless)
30,rcp45,1,simpleNbox,atm_land_flux,-0.241384,Pg C/yr
30,rcp45,1,simpleNbox,npp,50,Pg C/yr
30,rcp45,1,simpleNbox,rh,50.2414,Pg C/yr
30,rcp45,1,simpleNbox,Ca,277.847,ppmv CO2
30,rcp45,1,simpleNbox,atmos_c,592.053,Pg C
30,rcp45,1,simpleNbox,atmos_c_residual,0,Pg C
30,rcp45,1,simpleNbox,veg_c,517.171,Pg C
30,rcp45,1,simpleNbox,detritus_c,56.1932,Pg C
30,rcp45,1,simpleNbox,soil_c,1809.65,Pg C
30,rcp45,1,simpleNbox,earth_c,0,Pg C
30,rcp45,1,temperature,Tgav,0,degC
30,rcp45,1,temperature,flux_mixed,0,W/m2
30,rcp45,1,temperature,flux_interior,0,W/m2
30,rcp45,1,temperature,heatflux,0,W/m2
31,rcp45,1,OH,TAU_OH,6.6,Years
31,rcp45,1,CH4,CH4,653,ppbv CH4
31,rcp45,1,ozone,O3,30,DU O3
31,rcp45,1,N2O,N2O,272.96,ppbv N2O
31,rcp45,1,CF4_halocarbon,hc_concentration,35,pptv
31,rcp45,1,C2F6_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC23_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC32_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC4310_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC125_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC134a_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC143a_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC227ea_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HFC245fa_halocarbon,hc_concentration,0,pptv
31,rcp45,1,SF6_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CFC11_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CFC12_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CFC113_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CFC114_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CFC115_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CCl4_halocarbon,hc_concentration,0,pptv
31,rcp45,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HCF22_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HCF141b_halocarbon,hc_concentration,0,pptv
31,rcp45,1,HCF142b_halocarbon,hc_concentration,0,pptv
31,rcp45,1,halon1211_halocarbon,hc_concentration,0,pptv
31,rcp45,1,halon1301_halocarbon,hc_concentration,0,pptv
31,rcp45,1,halon2402_halocarbon,hc_concentration,0,pptv
