year,pool_name,pool_value,pool_units,source_name,source_fraction
1748,soil_c_global,1806.66,Pg C,untracked,0.0134463
1748,soil_c_global,1806.66,Pg C,earth_c,2.11384e-08
1748,soil_c_global,1806.66,Pg C,veg_c_global,0
1748,soil_c_global,1806.66,Pg C,soil_c_global,0.612315
1748,soil_c_global,1806.66,Pg C,atmos_c,0.374239
1748,soil_c_global,1806.66,Pg C,detritus_c_global,0

1749,atmos_c,588.083,Pg C,veg_c_global,0
1749,atmos_c,588.083,Pg C,detritus_c_global,0
1749,atmos_c,588.083,Pg C,atmos_c,0.957471
1749,atmos_c,588.083,Pg C,soil_c_global,0
1749,atmos_c,588.083,Pg C,untracked,0.042509
1749,atmos_c,588.083,Pg C,earth_c,2.04053e-05

1749,earth_c,5499.99,Pg C,veg_c_global,0
1749,earth_c,5499.99,Pg C,earth_c,1
1749,earth_c,5499.99,Pg C,detritus_c_global,0
1749,earth_c,5499.99,Pg C,atmos_c,0
1749,earth_c,5499.99,Pg C,soil_c_global,0
1749,earth_c,5499.99,Pg C,untracked,0

1749,veg_c_global,500,Pg C,untracked,0.0424125
1749,veg_c_global,500,Pg C,earth_c,1.01193e-06
1749,veg_c_global,500,Pg C,detritus_c_global,0
1749,veg_c_global,500,Pg C,atmos_c,0.957581
1749,veg_c_global,500,Pg C,soil_c_global,0
1749,veg_c_global,500,Pg C,veg_c_global,5.26292e-06

1749,detritus_c_global,55.4708,Pg C,untracked,0.0425086
1749,detritus_c_global,55.4708,Pg C,earth_c,8.45007e-06
1749,detritus_c_global,55.4708,Pg C,veg_c_global,0
1749,detritus_c_global,55.4708,Pg C,soil_c_global,0
1749,detritus_c_global,55.4708,Pg C,atmos_c,0.957483
1749,detritus_c_global,55.4708,Pg C,detritus_c_global,2.06137e-67

1749,soil_c_global,1806.66,Pg C,untracked,0.0134864
1749,soil_c_global,1806.66,Pg C,earth_c,4.22573e-08
1749,soil_c_global,1806.66,Pg C,veg_c_global,0
1749,soil_c_global,1806.66,Pg C,soil_c_global,0.611469
1749,soil_c_global,1806.66,Pg C,atmos_c,0.375045
1749,soil_c_global,1806.66,Pg C,detritus_c_global,0

1750,atmos_c,588.085,Pg C,veg_c_global,0
1750,atmos_c,588.085,Pg C,detritus_c_global,0
1750,atmos_c,588.085,Pg C,atmos_c,0.957466
1750,atmos_c,588.085,Pg C,soil_c_global,0
1750,atmos_c,588.085,Pg C,untracked,0.0425087
1750,atmos_c,588.085,Pg C,earth_c,2.55065e-05

1750,earth_c,5499.99,Pg C,untracked,0
1750,earth_c,5499.99,Pg C,detritus_c_global,0
1750,earth_c,5499.99,Pg C,atmos_c,0
1750,earth_c,5499.99,Pg C,soil_c_global,0
1750,earth_c,5499.99,Pg C,veg_c_global,0
1750,earth_c,5499.99,Pg C,earth_c,1

1750,veg_c_global,500,Pg C,untracked,0.0424158
1750,veg_c_global,500,Pg C,earth_c,1.66774e-06
1750,veg_c_global,500,Pg C,detritus_c_global,0
1750,veg_c_global,500,Pg C,atmos_c,0.957577
1750,veg_c_global,500,Pg C,soil_c_global,0
1750,veg_c_global,500,Pg C,veg_c_global,5.08495e-06

1750,detritus_c_global,55.4708,Pg C,untracked,0.0425087
1750,detritus_c_global,55.4708,Pg C,earth_c,1.26463e-05
1750,detritus_c_global,55.4708,Pg C,veg_c_global,0
1750,detritus_c_global,55.4708,Pg C,soil_c_global,0
1750,detritus_c_global,55.4708,Pg C,atmos_c,0.957479
1750,detritus_c_global,55.4708,Pg C,detritus_c_global,1.33783e-67

1750,soil_c_global,1806.66,Pg C,untracked,0.0135265
1750,soil_c_global,1806.66,Pg C,earth_c,7.03962e-08
1750,soil_c_global,1806.66,Pg C,veg_c_global,0
1750,soil_c_global,1806.66,Pg C,soil_c_global,0.610624
1750,soil_c_global,1806.66,Pg C,atmos_c,0.375849
1750,soil_c_global,1806.66,Pg C,detritus_c_global,0

1751,atmos_c,588.088,Pg C,veg_c_global,0
1751,atmos_c,588.088,Pg C,detritus_c_global,0
1751,atmos_c,588.088,Pg C,atmos_c,0.957461
1751,atmos_c,588.088,Pg C,soil_c_global,0
1751,atmos_c,588.088,Pg C,untracked,0.0425085
1751,atmos_c,588.088,Pg C,earth_c,3.06076e-05

1751,earth_c,5499.98,Pg C,veg_c_global,0
1751,earth_c,5499.98,Pg C,earth_c,1
1751,earth_c,5499.98,Pg C,detritus_c_global,0
1751,earth_c,5499.98,Pg C,atmos_c,0
1751,earth_c,5499.98,Pg C,soil_c_global,0
1751,earth_c,5499.98,Pg C,untracked,0

1751,veg_c_global,500.001,Pg C,untracked,0.0424189
1751,veg_c_global,500.001,Pg C,earth_c,2.47389e-06
1751,veg_c_global,500.001,Pg C,detritus_c_global,0
1751,veg_c_global,500.001,Pg C,atmos_c,0.957574
1751,veg_c_global,500.001,Pg C,soil_c_global,0
1751,veg_c_global,500.001,Pg C,veg_c_global,4.91299e-06

1751,detritus_c_global,55.4709,Pg C,untracked,0.0425087
1751,detritus_c_global,55.4709,Pg C,earth_c,1.71602e-05
1751,detritus_c_global,55.4709,Pg C,veg_c_global,0
1751,detritus_c_global,55.4709,Pg C,soil_c_global,0
1751,detritus_c_global,55.4709,Pg C,atmos_c,0.957474
1751,detritus_c_global,55.4709,Pg C,detritus_c_global,8.68254e-68

1751,soil_c_global,1806.66,Pg C,untracked,0.0135666
1751,soil_c_global,1806.66,Pg C,earth_c,1.05546e-07
1751,soil_c_global,1806.66,Pg C,veg_c_global,0
1751,soil_c_global,1806.66,Pg C,soil_c_global,0.60978
1751,soil_c_global,1806.66,Pg C,atmos_c,0.376653
1751,soil_c_global,1806.66,Pg C,detritus_c_global,0

1752,atmos_c,588.091,Pg C,veg_c_global,0
1752,atmos_c,588.091,Pg C,detritus_c_global,0
1752,atmos_c,588.091,Pg C,atmos_c,0.957456
1752,atmos_c,588.091,Pg C,soil_c_global,0
1752,atmos_c,588.091,Pg C,untracked,0.0425083
1752,atmos_c,588.091,Pg C,earth_c,3.57087e-05

1752,earth_c,5499.98,Pg C,untracked,0
1752,earth_c,5499.98,Pg C,detritus_c_global,0
1752,earth_c,5499.98,Pg C,atmos_c,0
1752,earth_c,5499.98,Pg C,soil_c_global,0
1752,earth_c,5499.98,Pg C,veg_c_global,0
1752,earth_c,5499.98,Pg C,earth_c,1

1752,veg_c_global,500.001,Pg C,untracked,0.042422
1752,veg_c_global,500.001,Pg C,earth_c,3.42528e-06
1752,veg_c_global,500.001,Pg C,detritus_c_global,0
1752,veg_c_global,500.001,Pg C,atmos_c,0.95757
1752,veg_c_global,500.001,Pg C,soil_c_global,0
1752,veg_c_global,500.001,Pg C,veg_c_global,4.74685e-06

1752,detritus_c_global,55.471,Pg C,untracked,0.0425086
1752,detritus_c_global,55.471,Pg C,earth_c,2.18803e-05
1752,detritus_c_global,55.471,Pg C,veg_c_global,0
1752,detritus_c_global,55.471,Pg C,soil_c_global,0
1752,detritus_c_global,55.471,Pg C,atmos_c,0.957469
1752,detritus_c_global,55.471,Pg C,detritus_c_global,5.63498e-68

1752,soil_c_global,1806.66,Pg C,untracked,0.0136066
1752,soil_c_global,1806.66,Pg C,earth_c,1.47695e-07
1752,soil_c_global,1806.66,Pg C,veg_c_global,0
1752,soil_c_global,1806.66,Pg C,soil_c_global,0.608937
1752,soil_c_global,1806.66,Pg C,atmos_c,0.377456
1752,soil_c_global,1806.66,Pg C,detritus_c_global,0

1753,atmos_c,588.093,Pg C,veg_c_global,0
1753,atmos_c,588.093,Pg C,detritus_c_global,0
1753,atmos_c,588.093,Pg C,atmos_c,0.957451
1753,atmos_c,588.093,Pg C,soil_c_global,0
1753,atmos_c,588.093,Pg C,untracked,0.0425081
1753,atmos_c,588.093,Pg C,earth_c,4.08098e-05

1753,earth_c,5499.98,Pg C,veg_c_global,0
1753,earth_c,5499.98,Pg C,earth_c,1
1753,earth_c,5499.98,Pg C,detritus_c_global,0
1753,earth_c,5499.98,Pg C,atmos_c,0
1753,earth_c,5499.98,Pg C,soil_c_global,0
1753,earth_c,5499.98,Pg C,untracked,0

1753,veg_c_global,500.001,Pg C,untracked,0.0424249
1753,veg_c_global,500.001,Pg C,earth_c,4.517e-06
1753,veg_c_global,500.001,Pg C,detritus_c_global,0
1753,veg_c_global,500.001,Pg C,atmos_c,0.957566
1753,veg_c_global,500.001,Pg C,soil_c_global,0
1753,veg_c_global,500.001,Pg C,veg_c_global,4.58633e-06

1753,detritus_c_global,55.4712,Pg C,untracked,0.0425085
1753,detritus_c_global,55.4712,Pg C,earth_c,2.6734e-05
1753,detritus_c_global,55.4712,Pg C,veg_c_global,0
1753,detritus_c_global,55.4712,Pg C,soil_c_global,0
1753,detritus_c_global,55.4712,Pg C,atmos_c,0.957465
1753,detritus_c_global,55.4712,Pg C,detritus_c_global,3.65711e-68

1753,soil_c_global,1806.66,Pg C,untracked,0.0136465
1753,soil_c_global,1806.66,Pg C,earth_c,1.96836e-07
1753,soil_c_global,1806.66,Pg C,veg_c_global,0
1753,soil_c_global,1806.66,Pg C,soil_c_global,0.608096
1753,soil_c_global,1806.66,Pg C,atmos_c,0.378257
1753,soil_c_global,1806.66,Pg C,detritus_c_global,0

1754,atmos_c,588.095,Pg C,veg_c_global,0
1754,atmos_c,588.095,Pg C,detritus_c_global,0
1754,atmos_c,588.095,Pg C,atmos_c,0.957446
1754,atmos_c,588.095,Pg C,soil_c_global,0
1754,atmos_c,588.095,Pg C,untracked,0.0425079
1754,atmos_c,588.095,Pg C,earth_c,4.59108e-05

1754,earth_c,5499.97,Pg C,untracked,0
1754,earth_c,5499.97,Pg C,detritus_c_global,0
1754,earth_c,5499.97,Pg C,atmos_c,0
1754,earth_c,5499.97,Pg C,soil_c_global,0
1754,earth_c,5499.97,Pg C,veg_c_global,0
1754,earth_c,5499.97,Pg C,earth_c,1

1754,veg_c_global,500.001,Pg C,untracked,0.0424277
1754,veg_c_global,500.001,Pg C,earth_c,5.74431e-06
1754,veg_c_global,500.001,Pg C,detritus_c_global,0
1754,veg_c_global,500.001,Pg C,atmos_c,0.957562
1754,veg_c_global,500.001,Pg C,soil_c_global,0
1754,veg_c_global,500.001,Pg C,veg_c_global,4.43123e-06

1754,detritus_c_global,55.4713,Pg C,untracked,0.0425084
1754,detritus_c_global,55.4713,Pg C,earth_c,3.16746e-05
1754,detritus_c_global,55.4713,Pg C,veg_c_global,0
1754,detritus_c_global,55.4713,Pg C,soil_c_global,0
1754,detritus_c_global,55.4713,Pg C,atmos_c,0.95746
1754,detritus_c_global,55.4713,Pg C,detritus_c_global,2.37347e-68

1754,soil_c_global,1806.66,Pg C,untracked,0.0136864
1754,soil_c_global,1806.66,Pg C,earth_c,2.52958e-07
1754,soil_c_global,1806.66,Pg C,veg_c_global,0
1754,soil_c_global,1806.66,Pg C,soil_c_global,0.607256
1754,soil_c_global,1806.66,Pg C,atmos_c,0.379058
1754,soil_c_global,1806.66,Pg C,detritus_c_global,0

1755,atmos_c,588.097,Pg C,veg_c_global,0
1755,atmos_c,588.097,Pg C,detritus_c_global,0
1755,atmos_c,588.097,Pg C,atmos_c,0.957441
1755,atmos_c,588.097,Pg C,soil_c_global,0
1755,atmos_c,588.097,Pg C,untracked,0.0425076
1755,atmos_c,588.097,Pg C,earth_c,5.10117e-05

1755,earth_c,5499.97,Pg C,veg_c_global,0
1755,earth_c,5499.97,Pg C,earth_c,1
1755,earth_c,5499.97,Pg C,detritus_c_global,0
1755,earth_c,5499.97,Pg C,atmos_c,0
1755,earth_c,5499.97,Pg C,soil_c_global,0
1755,earth_c,5499.97,Pg C,untracked,0

1755,veg_c_global,500.001,Pg C,untracked,0.0424304
1755,veg_c_global,500.001,Pg C,earth_c,7.10261e-06
1755,veg_c_global,500.001,Pg C,detritus_c_global,0
1755,veg_c_global,500.001,Pg C,atmos_c,0.957558
1755,veg_c_global,500.001,Pg C,soil_c_global,0
1755,veg_c_global,500.001,Pg C,veg_c_global,4.28138e-06

1755,detritus_c_global,55.4715,Pg C,untracked,0.0425082
1755,detritus_c_global,55.4715,Pg C,earth_c,3.66715e-05
1755,detritus_c_global,55.4715,Pg C,veg_c_global,0
1755,detritus_c_global,55.4715,Pg C,soil_c_global,0
1755,detritus_c_global,55.4715,Pg C,atmos_c,0.957455
1755,detritus_c_global,55.4715,Pg C,detritus_c_global,1.54038e-68

1755,soil_c_global,1806.66,Pg C,untracked,0.0137262
1755,soil_c_global,1806.66,Pg C,earth_c,3.16052e-07
1755,soil_c_global,1806.66,Pg C,veg_c_global,0
1755,soil_c_global,1806.66,Pg C,soil_c_global,0.606417
1755,soil_c_global,1806.66,Pg C,atmos_c,0.379857
1755,soil_c_global,1806.66,Pg C,detritus_c_global,0

1756,atmos_c,588.099,Pg C,veg_c_global,0
1756,atmos_c,588.099,Pg C,detritus_c_global,0
1756,atmos_c,588.099,Pg C,atmos_c,0.957436
1756,atmos_c,588.099,Pg C,soil_c_global,0
1756,atmos_c,588.099,Pg C,untracked,0.0425074
1756,atmos_c,588.099,Pg C,earth_c,5.61126e-05

1756,earth_c,5499.97,Pg C,untracked,0
1756,earth_c,5499.97,Pg C,detritus_c_global,0
1756,earth_c,5499.97,Pg C,atmos_c,0
1756,earth_c,5499.97,Pg C,soil_c_global,0
1756,earth_c,5499.97,Pg C,veg_c_global,0
1756,earth_c,5499.97,Pg C,earth_c,1

1756,veg_c_global,500.002,Pg C,untracked,0.042433
1756,veg_c_global,500.002,Pg C,earth_c,8.58748e-06
1756,veg_c_global,500.002,Pg C,detritus_c_global,0
1756,veg_c_global,500.002,Pg C,atmos_c,0.957554
1756,veg_c_global,500.002,Pg C,soil_c_global,0
1756,veg_c_global,500.002,Pg C,veg_c_global,4.1366e-06

1756,detritus_c_global,55.4717,Pg C,untracked,0.042508
1756,detritus_c_global,55.4717,Pg C,earth_c,4.17049e-05
1756,detritus_c_global,55.4717,Pg C,veg_c_global,0
1756,detritus_c_global,55.4717,Pg C,soil_c_global,0
1756,detritus_c_global,55.4717,Pg C,atmos_c,0.95745
1756,detritus_c_global,55.4717,Pg C,detritus_c_global,9.99713e-69

1756,soil_c_global,1806.66,Pg C,untracked,0.013766
1756,soil_c_global,1806.66,Pg C,earth_c,3.86107e-07
1756,soil_c_global,1806.66,Pg C,veg_c_global,0
1756,soil_c_global,1806.66,Pg C,soil_c_global,0.605579
1756,soil_c_global,1806.66,Pg C,atmos_c,0.380655
1756,soil_c_global,1806.66,Pg C,detritus_c_global,0

1757,atmos_c,588.1,Pg C,veg_c_global,0
1757,atmos_c,588.1,Pg C,detritus_c_global,0
1757,atmos_c,588.1,Pg C,atmos_c,0.957432
1757,atmos_c,588.1,Pg C,soil_c_global,0
1757,atmos_c,588.1,Pg C,untracked,0.0425072
1757,atmos_c,588.1,Pg C,earth_c,6.12135e-05

1757,earth_c,5499.96,Pg C,veg_c_global,0
1757,earth_c,5499.96,Pg C,earth_c,1
1757,earth_c,5499.96,Pg C,detritus_c_global,0
1757,earth_c,5499.96,Pg C,atmos_c,0
1757,earth_c,5499.96,Pg C,soil_c_global,0
1757,earth_c,5499.96,Pg C,untracked,0

1757,veg_c_global,500.002,Pg C,untracked,0.0424355
1757,veg_c_global,500.002,Pg C,earth_c,1.01946e-05
1757,veg_c_global,500.002,Pg C,detritus_c_global,0
1757,veg_c_global,500.002,Pg C,atmos_c,0.95755
1757,veg_c_global,500.002,Pg C,soil_c_global,0
1757,veg_c_global,500.002,Pg C,veg_c_global,3.99671e-06

1757,detritus_c_global,55.4719,Pg C,untracked,0.0425078
1757,detritus_c_global,55.4719,Pg C,earth_c,4.6762e-05
1757,detritus_c_global,55.4719,Pg C,veg_c_global,0
1757,detritus_c_global,55.4719,Pg C,soil_c_global,0
1757,detritus_c_global,55.4719,Pg C,atmos_c,0.957445
1757,detritus_c_global,55.4719,Pg C,detritus_c_global,6.48817e-69

1757,soil_c_global,1806.66,Pg C,untracked,0.0138057
1757,soil_c_global,1806.66,Pg C,earth_c,4.63115e-07
1757,soil_c_global,1806.66,Pg C,veg_c_global,0
1757,soil_c_global,1806.66,Pg C,soil_c_global,0.604742
1757,soil_c_global,1806.66,Pg C,atmos_c,0.381452
1757,soil_c_global,1806.66,Pg C,detritus_c_global,0

1758,atmos_c,588.101,Pg C,veg_c_global,0
1758,atmos_c,588.101,Pg C,detritus_c_global,0
1758,atmos_c,588.101,Pg C,atmos_c,0.957427
1758,atmos_c,588.101,Pg C,soil_c_global,0
1758,atmos_c,588.101,Pg C,untracked,0.042507
1758,atmos_c,588.101,Pg C,earth_c,6.63144e-05

1758,earth_c,5499.96,Pg C,untracked,0
1758,earth_c,5499.96,Pg C,detritus_c_global,0
1758,earth_c,5499.96,Pg C,atmos_c,0
1758,earth_c,5499.96,Pg C,soil_c_global,0
1758,earth_c,5499.96,Pg C,veg_c_global,0
1758,earth_c,5499.96,Pg C,earth_c,1

1758,veg_c_global,500.002,Pg C,untracked,0.042438
1758,veg_c_global,500.002,Pg C,earth_c,1.19199e-05
1758,veg_c_global,500.002,Pg C,detritus_c_global,0
1758,veg_c_global,500.002,Pg C,atmos_c,0.957546
1758,veg_c_global,500.002,Pg C,soil_c_global,0
1758,veg_c_global,500.002,Pg C,veg_c_global,3.86156e-06

1758,detritus_c_global,55.4721,Pg C,untracked,0.0425076
1758,detritus_c_global,55.4721,Pg C,earth_c,5.18344e-05
1758,detritus_c_global,55.4721,Pg C,veg_c_global,0
1758,detritus_c_global,55.4721,Pg C,soil_c_global,0
1758,detritus_c_global,55.4721,Pg C,atmos_c,0.957441
1758,detritus_c_global,55.4721,Pg C,detritus_c_global,4.21084e-69

1758,soil_c_global,1806.66,Pg C,untracked,0.0138454
1758,soil_c_global,1806.66,Pg C,earth_c,5.47064e-07
1758,soil_c_global,1806.66,Pg C,veg_c_global,0
1758,soil_c_global,1806.66,Pg C,soil_c_global,0.603906
1758,soil_c_global,1806.66,Pg C,atmos_c,0.382248
1758,soil_c_global,1806.66,Pg C,detritus_c_global,0

1759,atmos_c,588.102,Pg C,veg_c_global,0
1759,atmos_c,588.102,Pg C,detritus_c_global,0
1759,atmos_c,588.102,Pg C,atmos_c,0.957422
1759,atmos_c,588.102,Pg C,soil_c_global,0
1759,atmos_c,588.102,Pg C,untracked,0.0425068
1759,atmos_c,588.102,Pg C,earth_c,7.14151e-05

1759,earth_c,5499.96,Pg C,veg_c_global,0
1759,earth_c,5499.96,Pg C,earth_c,1
1759,earth_c,5499.96,Pg C,detritus_c_global,0
1759,earth_c,5499.96,Pg C,atmos_c,0
1759,earth_c,5499.96,Pg C,soil_c_global,0
1759,earth_c,5499.96,Pg C,untracked,0

1759,veg_c_global,500.002,Pg C,untracked,0.0424403
1759,veg_c_global,500.002,Pg C,earth_c,1.37594e-05
1759,veg_c_global,500.002,Pg C,detritus_c_global,0
1759,veg_c_global,500.002,Pg C,atmos_c,0.957542
1759,veg_c_global,500.002,Pg C,soil_c_global,0
1759,veg_c_global,500.002,Pg C,veg_c_global,3.73097e-06

1759,detritus_c_global,55.4723,Pg C,untracked,0.0425074
1759,detritus_c_global,55.4723,Pg C,earth_c,5.69168e-05
1759,detritus_c_global,55.4723,Pg C,veg_c_global,0
1759,detritus_c_global,55.4723,Pg C,soil_c_global,0
1759,detritus_c_global,55.4723,Pg C,atmos_c,0.957436
1759,detritus_c_global,55.4723,Pg C,detritus_c_global,2.73285e-69

1759,soil_c_global,1806.66,Pg C,untracked,0.013885
1759,soil_c_global,1806.66,Pg C,earth_c,6.37947e-07
1759,soil_c_global,1806.66,Pg C,veg_c_global,0
1759,soil_c_global,1806.66,Pg C,soil_c_global,0.603072
1759,soil_c_global,1806.66,Pg C,atmos_c,0.383043
1759,soil_c_global,1806.66,Pg C,detritus_c_global,0

1760,atmos_c,588.103,Pg C,veg_c_global,0
1760,atmos_c,588.103,Pg C,detritus_c_global,0
1760,atmos_c,588.103,Pg C,atmos_c,0.957417
1760,atmos_c,588.103,Pg C,soil_c_global,0
1760,atmos_c,588.103,Pg C,untracked,0.0425066
1760,atmos_c,588.103,Pg C,earth_c,7.65159e-05

1760,earth_c,5499.96,Pg C,untracked,0
1760,earth_c,5499.96,Pg C,detritus_c_global,0
1760,earth_c,5499.96,Pg C,atmos_c,0
1760,earth_c,5499.96,Pg C,soil_c_global,0
1760,earth_c,5499.96,Pg C,veg_c_global,0
1760,earth_c,5499.96,Pg C,earth_c,1

1760,veg_c_global,500.003,Pg C,untracked,0.0424425
1760,veg_c_global,500.003,Pg C,earth_c,1.57091e-05
1760,veg_c_global,500.003,Pg C,detritus_c_global,0
1760,veg_c_global,500.003,Pg C,atmos_c,0.957538
1760,veg_c_global,500.003,Pg C,soil_c_global,0
1760,veg_c_global,500.003,Pg C,veg_c_global,3.6048e-06

1760,detritus_c_global,55.4725,Pg C,untracked,0.0425072
1760,detritus_c_global,55.4725,Pg C,earth_c,6.20057e-05
1760,detritus_c_global,55.4725,Pg C,veg_c_global,0
1760,detritus_c_global,55.4725,Pg C,soil_c_global,0
1760,detritus_c_global,55.4725,Pg C,atmos_c,0.957431
1760,detritus_c_global,55.4725,Pg C,detritus_c_global,1.77364e-69

1760,soil_c_global,1806.66,Pg C,untracked,0.0139245
1760,soil_c_global,1806.66,Pg C,earth_c,7.35753e-07
1760,soil_c_global,1806.66,Pg C,veg_c_global,0
1760,soil_c_global,1806.66,Pg C,soil_c_global,0.602238
1760,soil_c_global,1806.66,Pg C,atmos_c,0.383837
1760,soil_c_global,1806.66,Pg C,detritus_c_global,0

1761,atmos_c,588.104,Pg C,veg_c_global,0
1761,atmos_c,588.104,Pg C,detritus_c_global,0
1761,atmos_c,588.104,Pg C,atmos_c,0.957412
1761,atmos_c,588.104,Pg C,soil_c_global,0
1761,atmos_c,588.104,Pg C,untracked,0.0425063
1761,atmos_c,588.104,Pg C,earth_c,8.16166e-05

1761,earth_c,5499.95,Pg C,veg_c_global,0
1761,earth_c,5499.95,Pg C,earth_c,1
1761,earth_c,5499.95,Pg C,detritus_c_global,0
1761,earth_c,5499.95,Pg C,atmos_c,0
1761,earth_c,5499.95,Pg C,soil_c_global,0
1761,earth_c,5499.95,Pg C,untracked,0

1761,veg_c_global,500.003,Pg C,untracked,0.0424447
1761,veg_c_global,500.003,Pg C,earth_c,1.77654e-05
1761,veg_c_global,500.003,Pg C,detritus_c_global,0
1761,veg_c_global,500.003,Pg C,atmos_c,0.957534
1761,veg_c_global,500.003,Pg C,soil_c_global,0
1761,veg_c_global,500.003,Pg C,veg_c_global,3.4829e-06

1761,detritus_c_global,55.4728,Pg C,untracked,0.042507
1761,detritus_c_global,55.4728,Pg C,earth_c,6.70987e-05
1761,detritus_c_global,55.4728,Pg C,veg_c_global,0
1761,detritus_c_global,55.4728,Pg C,soil_c_global,0
