# Output from hector version 3.5.0 on Fri Jan  2 16:16:09 2026
year,run_name,spinup,component,variable,value,units
1,ssp245,1,temperature,global_tas,0,degC
1,ssp245,1,temperature,gmst,0,(undefined)
1,ssp245,1,temperature,heatflux_mixed,0,W/m2
1,ssp245,1,temperature,heatflux_interior,0,W/m2
1,ssp245,1,temperature,heatflux,0,W/m2
1,ssp245,1,temperature,land_tas,0,(undefined)
1,ssp245,1,temperature,sst,0,(undefined)
2,ssp245,1,OH,TAU_OH,9.6,Years
2,ssp245,1,CH4,CH4_concentration,731.4,ppbv CH4
2,ssp245,1,ozone,O3_concentration,30,DU O3
2,ssp245,1,N2O,N2O_concentration,273.9,ppbv N2O
2,ssp245,1,CF4_halocarbon,hc_concentration,35,pptv
2,ssp245,1,C2F6_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC23_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC32_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC4310_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC125_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC134a_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC143a_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC227ea_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HFC245fa_halocarbon,hc_concentration,0,pptv
2,ssp245,1,SF6_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CFC11_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CFC12_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CFC113_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CFC114_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CFC115_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CCl4_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HCFC22_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HCFC141b_halocarbon,hc_concentration,0,pptv
2,ssp245,1,HCFC142b_halocarbon,hc_concentration,0,pptv
2,ssp245,1,halon1211_halocarbon,hc_concentration,0,pptv
2,ssp245,1,halon1301_halocarbon,hc_concentration,0,pptv
2,ssp245,1,halon2402_halocarbon,hc_concentration,0,pptv
2,ssp245,1,CH3Cl_halocarbon,hc_concentration,504,pptv
2,ssp245,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
2,ssp245,1,ocean,HL_ocean_uptake,1,Pg C/yr
2,ssp245,1,ocean,LL_ocean_uptake,-1,Pg C/yr
2,ssp245,1,ocean,DO_ocean_c,2.795e+04,Pg C
2,ssp245,1,ocean,HL_ocean_c,142.9,Pg C
2,ssp245,1,ocean,IO_ocean_c,9078,Pg C
2,ssp245,1,ocean,LL_ocean_c,778.5,Pg C
2,ssp245,1,ocean,HL_DIC,2145,umol/kg
2,ssp245,1,ocean,LL_DIC,2063,umol/kg
2,ssp245,1,ocean,HL_downwelling,99.48,Pg C/yr
2,ssp245,1,ocean,ocean_uptake,0,Pg C
2,ssp245,1,ocean,HL_OmegaAr,0,(undefined)
2,ssp245,1,ocean,LL_OmegaAr,0,(undefined)
2,ssp245,1,ocean,HL_OmegaCa,0,(undefined)
2,ssp245,1,ocean,LL_OmegaCa,0,(undefined)
2,ssp245,1,ocean,HL_PCO2,0,(undefined)
2,ssp245,1,ocean,LL_PCO2,0,(undefined)
2,ssp245,1,ocean,HL_pH,0,(undefined)
2,ssp245,1,ocean,LL_pH,0,(undefined)
2,ssp245,1,ocean,HL_sst,1.6,degC
2,ssp245,1,ocean,LL_sst,20.9,degC
2,ssp245,1,ocean,ocean_c,3.795e+04,Pg C
2,ssp245,1,ocean,HL_CO3,0,(undefined)
2,ssp245,1,ocean,LL_CO3,0,(undefined)
2,ssp245,1,simpleNbox,NBP,22.29,Pg C/yr
2,ssp245,1,simpleNbox,NPP,56.2,Pg C/yr
2,ssp245,1,simpleNbox,RH,33.91,Pg C/yr
2,ssp245,1,simpleNbox,rh_det,15.21,Pg C/yr
2,ssp245,1,simpleNbox,rh_soil,18.7,Pg C/yr
2,ssp245,1,simpleNbox,rh_ch4,33.91,Pg C/yr
2,ssp245,1,simpleNbox,CO2_concentration,277.1,ppmv CO2
2,ssp245,1,simpleNbox,atmos_co2,590.3,Pg C
2,ssp245,1,simpleNbox,atmos_c_residual,-22.29,Pg C
2,ssp245,1,simpleNbox,veg_c,550.8,Pg C
2,ssp245,1,simpleNbox,detritus_c,61.72,Pg C
2,ssp245,1,simpleNbox,soil_c,955.9,Pg C
2,ssp245,1,simpleNbox,permafrost_c,865,Pg C
2,ssp245,1,simpleNbox,thawedp_c,0,Pg C
2,ssp245,1,simpleNbox,f_frozen,1,(unitless)
2,ssp245,1,simpleNbox,earth_c,5500,Pg C
2,ssp245,1,temperature,global_tas,0,degC
2,ssp245,1,temperature,gmst,0,(undefined)
2,ssp245,1,temperature,heatflux_mixed,0,W/m2
2,ssp245,1,temperature,heatflux_interior,0,W/m2
2,ssp245,1,temperature,heatflux,0,W/m2
2,ssp245,1,temperature,land_tas,0,(undefined)
2,ssp245,1,temperature,sst,0,(undefined)
3,ssp245,1,OH,TAU_OH,9.6,Years
3,ssp245,1,CH4,CH4_concentration,731.4,ppbv CH4
3,ssp245,1,ozone,O3_concentration,30,DU O3
3,ssp245,1,N2O,N2O_concentration,273.9,ppbv N2O
3,ssp245,1,CF4_halocarbon,hc_concentration,35,pptv
3,ssp245,1,C2F6_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC23_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC32_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC4310_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC125_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC134a_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC143a_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC227ea_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HFC245fa_halocarbon,hc_concentration,0,pptv
3,ssp245,1,SF6_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CFC11_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CFC12_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CFC113_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CFC114_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CFC115_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CCl4_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HCFC22_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HCFC141b_halocarbon,hc_concentration,0,pptv
3,ssp245,1,HCFC142b_halocarbon,hc_concentration,0,pptv
3,ssp245,1,halon1211_halocarbon,hc_concentration,0,pptv
3,ssp245,1,halon1301_halocarbon,hc_concentration,0,pptv
3,ssp245,1,halon2402_halocarbon,hc_concentration,0,pptv
3,ssp245,1,CH3Cl_halocarbon,hc_concentration,504,pptv
3,ssp245,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
3,ssp245,1,ocean,HL_ocean_uptake,1,Pg C/yr
3,ssp245,1,ocean,LL_ocean_uptake,-1,Pg C/yr
3,ssp245,1,ocean,DO_ocean_c,2.793e+04,Pg C
3,ssp245,1,ocean,HL_ocean_c,144,Pg C
3,ssp245,1,ocean,IO_ocean_c,9077,Pg C
3,ssp245,1,ocean,LL_ocean_c,784.4,Pg C
3,ssp245,1,ocean,HL_DIC,2162,umol/kg
3,ssp245,1,ocean,LL_DIC,2078,umol/kg
3,ssp245,1,ocean,HL_downwelling,101,Pg C/yr
3,ssp245,1,ocean,ocean_uptake,0,Pg C
3,ssp245,1,ocean,HL_OmegaAr,0,(undefined)
3,ssp245,1,ocean,LL_OmegaAr,0,(undefined)
3,ssp245,1,ocean,HL_OmegaCa,0,(undefined)
3,ssp245,1,ocean,LL_OmegaCa,0,(undefined)
3,ssp245,1,ocean,HL_PCO2,0,(undefined)
3,ssp245,1,ocean,LL_PCO2,0,(undefined)
3,ssp245,1,ocean,HL_pH,0,(undefined)
3,ssp245,1,ocean,LL_pH,0,(undefined)
3,ssp245,1,ocean,HL_sst,1.6,degC
3,ssp245,1,ocean,LL_sst,20.9,degC
3,ssp245,1,ocean,ocean_c,3.793e+04,Pg C
3,ssp245,1,ocean,HL_CO3,0,(undefined)
3,ssp245,1,ocean,LL_CO3,0,(undefined)
3,ssp245,1,simpleNbox,NBP,21.65,Pg C/yr
3,ssp245,1,simpleNbox,NPP,56.2,Pg C/yr
3,ssp245,1,simpleNbox,RH,34.55,Pg C/yr
3,ssp245,1,simpleNbox,rh_det,15.43,Pg C/yr
3,ssp245,1,simpleNbox,rh_soil,19.12,Pg C/yr
3,ssp245,1,simpleNbox,rh_ch4,34.55,Pg C/yr
3,ssp245,1,simpleNbox,CO2_concentration,277.1,ppmv CO2
3,ssp245,1,simpleNbox,atmos_co2,590.3,Pg C
3,ssp245,1,simpleNbox,atmos_c_residual,-21.65,Pg C
3,ssp245,1,simpleNbox,veg_c,551.2,Pg C
3,ssp245,1,simpleNbox,detritus_c,61.87,Pg C
3,ssp245,1,simpleNbox,soil_c,977,Pg C
3,ssp245,1,simpleNbox,permafrost_c,865,Pg C
3,ssp245,1,simpleNbox,thawedp_c,0,Pg C
3,ssp245,1,simpleNbox,f_frozen,1,(unitless)
3,ssp245,1,simpleNbox,earth_c,5500,Pg C
3,ssp245,1,temperature,global_tas,0,degC
3,ssp245,1,temperature,gmst,0,(undefined)
3,ssp245,1,temperature,heatflux_mixed,0,W/m2
3,ssp245,1,temperature,heatflux_interior,0,W/m2
3,ssp245,1,temperature,heatflux,0,W/m2
3,ssp245,1,temperature,land_tas,0,(undefined)
3,ssp245,1,temperature,sst,0,(undefined)
4,ssp245,1,OH,TAU_OH,9.6,Years
4,ssp245,1,CH4,CH4_concentration,731.4,ppbv CH4
4,ssp245,1,ozone,O3_concentration,30,DU O3
4,ssp245,1,N2O,N2O_concentration,273.9,ppbv N2O
4,ssp245,1,CF4_halocarbon,hc_concentration,35,pptv
4,ssp245,1,C2F6_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC23_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC32_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC4310_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC125_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC134a_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC143a_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC227ea_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HFC245fa_halocarbon,hc_concentration,0,pptv
4,ssp245,1,SF6_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CFC11_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CFC12_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CFC113_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CFC114_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CFC115_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CCl4_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HCFC22_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HCFC141b_halocarbon,hc_concentration,0,pptv
4,ssp245,1,HCFC142b_halocarbon,hc_concentration,0,pptv
4,ssp245,1,halon1211_halocarbon,hc_concentration,0,pptv
4,ssp245,1,halon1301_halocarbon,hc_concentration,0,pptv
4,ssp245,1,halon2402_halocarbon,hc_concentration,0,pptv
4,ssp245,1,CH3Cl_halocarbon,hc_concentration,504,pptv
4,ssp245,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
4,ssp245,1,ocean,HL_ocean_uptake,1,Pg C/yr
4,ssp245,1,ocean,LL_ocean_uptake,-1,Pg C/yr
4,ssp245,1,ocean,DO_ocean_c,2.79e+04,Pg C
4,ssp245,1,ocean,HL_ocean_c,144.7,Pg C
4,ssp245,1,ocean,IO_ocean_c,9075,Pg C
4,ssp245,1,ocean,LL_ocean_c,789.7,Pg C
4,ssp245,1,ocean,HL_DIC,2173,umol/kg
4,ssp245,1,ocean,LL_DIC,2092,umol/kg
4,ssp245,1,ocean,HL_downwelling,101.8,Pg C/yr
4,ssp245,1,ocean,ocean_uptake,0,Pg C
4,ssp245,1,ocean,HL_OmegaAr,0,(undefined)
4,ssp245,1,ocean,LL_OmegaAr,0,(undefined)
4,ssp245,1,ocean,HL_OmegaCa,0,(undefined)
4,ssp245,1,ocean,LL_OmegaCa,0,(undefined)
4,ssp245,1,ocean,HL_PCO2,0,(undefined)
4,ssp245,1,ocean,LL_PCO2,0,(undefined)
4,ssp245,1,ocean,HL_pH,0,(undefined)
4,ssp245,1,ocean,LL_pH,0,(undefined)
4,ssp245,1,ocean,HL_sst,1.6,degC
4,ssp245,1,ocean,LL_sst,20.9,degC
4,ssp245,1,ocean,ocean_c,3.791e+04,Pg C
4,ssp245,1,ocean,HL_CO3,0,(undefined)
4,ssp245,1,ocean,LL_CO3,0,(undefined)
4,ssp245,1,simpleNbox,NBP,21.19,Pg C/yr
4,ssp245,1,simpleNbox,NPP,56.2,Pg C/yr
4,ssp245,1,simpleNbox,RH,35.01,Pg C/yr
4,ssp245,1,simpleNbox,rh_det,15.47,Pg C/yr
4,ssp245,1,simpleNbox,rh_soil,19.54,Pg C/yr
4,ssp245,1,simpleNbox,rh_ch4,35.01,Pg C/yr
4,ssp245,1,simpleNbox,CO2_concentration,277.1,ppmv CO2
4,ssp245,1,simpleNbox,atmos_co2,590.3,Pg C
4,ssp245,1,simpleNbox,atmos_c_residual,-21.19,Pg C
4,ssp245,1,simpleNbox,veg_c,551.6,Pg C
4,ssp245,1,simpleNbox,detritus_c,61.91,Pg C
4,ssp245,1,simpleNbox,soil_c,997.7,Pg C
4,ssp245,1,simpleNbox,permafrost_c,865,Pg C
4,ssp245,1,simpleNbox,thawedp_c,0,Pg C
4,ssp245,1,simpleNbox,f_frozen,1,(unitless)
4,ssp245,1,simpleNbox,earth_c,5500,Pg C
4,ssp245,1,temperature,global_tas,0,degC
4,ssp245,1,temperature,gmst,0,(undefined)
4,ssp245,1,temperature,heatflux_mixed,0,W/m2
4,ssp245,1,temperature,heatflux_interior,0,W/m2
4,ssp245,1,temperature,heatflux,0,W/m2
4,ssp245,1,temperature,land_tas,0,(undefined)
4,ssp245,1,temperature,sst,0,(undefined)
5,ssp245,1,OH,TAU_OH,9.6,Years
5,ssp245,1,CH4,CH4_concentration,731.4,ppbv CH4
5,ssp245,1,ozone,O3_concentration,30,DU O3
5,ssp245,1,N2O,N2O_concentration,273.9,ppbv N2O
5,ssp245,1,CF4_halocarbon,hc_concentration,35,pptv
5,ssp245,1,C2F6_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC23_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC32_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC4310_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC125_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC134a_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC143a_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC227ea_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HFC245fa_halocarbon,hc_concentration,0,pptv
5,ssp245,1,SF6_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CFC11_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CFC12_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CFC113_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CFC114_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CFC115_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CCl4_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HCFC22_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HCFC141b_halocarbon,hc_concentration,0,pptv
5,ssp245,1,HCFC142b_halocarbon,hc_concentration,0,pptv
5,ssp245,1,halon1211_halocarbon,hc_concentration,0,pptv
5,ssp245,1,halon1301_halocarbon,hc_concentration,0,pptv
5,ssp245,1,halon2402_halocarbon,hc_concentration,0,pptv
5,ssp245,1,CH3Cl_halocarbon,hc_concentration,504,pptv
5,ssp245,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
5,ssp245,1,ocean,HL_ocean_uptake,1,Pg C/yr
5,ssp245,1,ocean,LL_ocean_uptake,-1,Pg C/yr
5,ssp245,1,ocean,DO_ocean_c,2.788e+04,Pg C
5,ssp245,1,ocean,HL_ocean_c,145.3,Pg C
5,ssp245,1,ocean,IO_ocean_c,9073,Pg C
5,ssp245,1,ocean,LL_ocean_c,794.6,Pg C
5,ssp245,1,ocean,HL_DIC,2182,umol/kg
5,ssp245,1,ocean,LL_DIC,2105,umol/kg
5,ssp245,1,ocean,HL_downwelling,102.3,Pg C/yr
5,ssp245,1,ocean,ocean_uptake,0,Pg C
5,ssp245,1,ocean,HL_OmegaAr,0,(undefined)
5,ssp245,1,ocean,LL_OmegaAr,0,(undefined)
5,ssp245,1,ocean,HL_OmegaCa,0,(undefined)
5,ssp245,1,ocean,LL_OmegaCa,0,(undefined)
5,ssp245,1,ocean,HL_PCO2,0,(undefined)
5,ssp245,1,ocean,LL_PCO2,0,(undefined)
5,ssp245,1,ocean,HL_pH,0,(undefined)
5,ssp245,1,ocean,LL_pH,0,(undefined)
5,ssp245,1,ocean,HL_sst,1.6,degC
5,ssp245,1,ocean,LL_sst,20.9,degC
5,ssp245,1,ocean,ocean_c,3.789e+04,Pg C
5,ssp245,1,ocean,HL_CO3,0,(undefined)
5,ssp245,1,ocean,LL_CO3,0,(undefined)
5,ssp245,1,simpleNbox,NBP,20.77,Pg C/yr
5,ssp245,1,simpleNbox,NPP,56.2,Pg C/yr
5,ssp245,1,simpleNbox,RH,35.43,Pg C/yr
5,ssp245,1,simpleNbox,rh_det,15.48,Pg C/yr
5,ssp245,1,simpleNbox,rh_soil,19.95,Pg C/yr
5,ssp245,1,simpleNbox,rh_ch4,35.43,Pg C/yr
5,ssp245,1,simpleNbox,CO2_concentration,277.1,ppmv CO2
5,ssp245,1,simpleNbox,atmos_co2,590.3,Pg C
5,ssp245,1,simpleNbox,atmos_c_residual,-20.77,Pg C
5,ssp245,1,simpleNbox,veg_c,552,Pg C
5,ssp245,1,simpleNbox,detritus_c,61.93,Pg C
5,ssp245,1,simpleNbox,soil_c,1018,Pg C
5,ssp245,1,simpleNbox,permafrost_c,865,Pg C
5,ssp245,1,simpleNbox,thawedp_c,0,Pg C
5,ssp245,1,simpleNbox,f_frozen,1,(unitless)
5,ssp245,1,simpleNbox,earth_c,5500,Pg C
5,ssp245,1,temperature,global_tas,0,degC
5,ssp245,1,temperature,gmst,0,(undefined)
5,ssp245,1,temperature,heatflux_mixed,0,W/m2
5,ssp245,1,temperature,heatflux_interior,0,W/m2
5,ssp245,1,temperature,heatflux,0,W/m2
5,ssp245,1,temperature,land_tas,0,(undefined)
5,ssp245,1,temperature,sst,0,(undefined)
6,ssp245,1,OH,TAU_OH,9.6,Years
6,ssp245,1,CH4,CH4_concentration,731.4,ppbv CH4
6,ssp245,1,ozone,O3_concentration,30,DU O3
6,ssp245,1,N2O,N2O_concentration,273.9,ppbv N2O
6,ssp245,1,CF4_halocarbon,hc_concentration,35,pptv
6,ssp245,1,C2F6_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC23_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC32_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC4310_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC125_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC134a_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC143a_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC227ea_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HFC245fa_halocarbon,hc_concentration,0,pptv
6,ssp245,1,SF6_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CFC11_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CFC12_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CFC113_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CFC114_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CFC115_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CCl4_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HCFC22_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HCFC141b_halocarbon,hc_concentration,0,pptv
6,ssp245,1,HCFC142b_halocarbon,hc_concentration,0,pptv
6,ssp245,1,halon1211_halocarbon,hc_concentration,0,pptv
6,ssp245,1,halon1301_halocarbon,hc_concentration,0,pptv
6,ssp245,1,halon2402_halocarbon,hc_concentration,0,pptv
6,ssp245,1,CH3Cl_halocarbon,hc_concentration,504,pptv
6,ssp245,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
6,ssp245,1,ocean,HL_ocean_uptake,1,Pg C/yr
6,ssp245,1,ocean,LL_ocean_uptake,-1,Pg C/yr
6,ssp245,1,ocean,DO_ocean_c,2.785e+04,Pg C
6,ssp245,1,ocean,HL_ocean_c,145.9,Pg C
6,ssp245,1,ocean,IO_ocean_c,9071,Pg C
6,ssp245,1,ocean,LL_ocean_c,799,Pg C
6,ssp245,1,ocean,HL_DIC,2190,umol/kg
6,ssp245,1,ocean,LL_DIC,2117,umol/kg
6,ssp245,1,ocean,HL_downwelling,102.8,Pg C/yr
6,ssp245,1,ocean,ocean_uptake,0,Pg C
6,ssp245,1,ocean,HL_OmegaAr,0,(undefined)
6,ssp245,1,ocean,LL_OmegaAr,0,(undefined)
6,ssp245,1,ocean,HL_OmegaCa,0,(undefined)
6,ssp245,1,ocean,LL_OmegaCa,0,(undefined)
6,ssp245,1,ocean,HL_PCO2,0,(undefined)
6,ssp245,1,ocean,LL_PCO2,0,(undefined)
6,ssp245,1,ocean,HL_pH,0,(undefined)
6,ssp245,1,ocean,LL_pH,0,(undefined)
6,ssp245,1,ocean,HL_sst,1.6,degC
6,ssp245,1,ocean,LL_sst,20.9,degC
6,ssp245,1,ocean,ocean_c,3.787e+04,Pg C
6,ssp245,1,ocean,HL_CO3,0,(undefined)
6,ssp245,1,ocean,LL_CO3,0,(undefined)
6,ssp245,1,simpleNbox,NBP,20.36,Pg C/yr
6,ssp245,1,simpleNbox,NPP,56.2,Pg C/yr
6,ssp245,1,simpleNbox,RH,35.84,Pg C/yr
6,ssp245,1,simpleNbox,rh_det,15.48,Pg C/yr
6,ssp245,1,simpleNbox,rh_soil,20.36,Pg C/yr
6,ssp245,1,simpleNbox,rh_ch4,35.84,Pg C/yr
6,ssp245,1,simpleNbox,CO2_concentration,277.1,ppmv CO2
6,ssp245,1,simpleNbox,atmos_co2,590.3,Pg C
6,ssp245,1,simpleNbox,atmos_c_residual,-20.36,Pg C
6,ssp245,1,simpleNbox,veg_c,552.3,Pg C
